Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"JW Chapman, D Lam, B Cai…","Robustness and reproducibility of an artificial intelligence‐assisted online segmentation and adaptive planning process for online adaptive radiation therapy",2022,"Journal of Applied …","Wiley Online Library","https://aapm.onlinelibrary.wiley.com/doi/abs/10.1002/acm2.13702","",6,"2022-07-14 09:12:51","","10.1002/acm2.13702","","",,,,,0,0.00,0,4,1,"… The purpose of this work was to investigate robustness and repeatability of the artificial intelligence-assisted online segmentation and adaptive planning process on the Varian Ethos …","https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.13702",""
3,"G Dournes, CS Hall, MM Willmering…","Artificial intelligence in computed tomography for quantifying lung changes in the era of CFTR modulators",2022,"European …","Eur Respiratory Soc","https://erj.ersjournals.com/content/59/3/2100844.abstract","https://scholar.google.com/scholar?cites=12460249361706300534&as_sdt=2005&sciodt=2007&hl=en",7,"2022-07-14 09:12:51","","","","",,,,,3,3.00,1,4,1,"… lack high reproducibility. Our objective was to validate a fully automated artificial intelligence (… The novel scoring system could provide a robust disease outcome in the era of effective CF …","","https://scholar.google.com/scholar?q=related:drRK-cay66wJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
15,"S El Hussein, P Chen, LJ Medeiros…","Artificial intelligence strategy integrating morphologic and architectural biomarkers provides robust diagnostic accuracy for disease progression in chronic lymphocytic …",2022,"The Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/path.5795?casa_token=YJo19LNw0mIAAAAA:4G_O7-V3mQ4iZDTDp_R88x5LEa5pZ3dzXhMyOJ8ZZYs6xFOvoopHZgmCt_laCmHJS19aTQRMga0CHsk","https://scholar.google.com/scholar?cites=13045993424616095906&as_sdt=2005&sciodt=2007&hl=en",12,"2022-07-14 09:12:51","","10.1002/path.5795","","",,,,,15,15.00,4,4,1,"… /transformation, we designed four artificial intelligence‐constructed biomarkers based … robust analytic accuracy. This study suggests that biomarkers identified using artificial intelligence‐…","https://onlinelibrary.wiley.com/doi/pdf/10.1002/path.5795?casa_token=4XqUb4T_JpEAAAAA:Zcan93nGAUETYMw2GrnaRabYWyQWIwnRlFyqC-rrkVgSfMZ7ylQvxYdGRffjtReuzYrztwZyLsdo1XA","https://scholar.google.com/scholar?q=related:ogBTKOatDLUJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"H Xue, J Artico, RH Davies, R Adam…","Automated In‐Line Artificial Intelligence Measured Global Longitudinal Shortening and Mitral Annular Plane Systolic Excursion: Reproducibility and Prognostic …",2022,"Journal of the …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/JAHA.121.023849","",17,"2022-07-14 09:12:51","","10.1161/JAHA.121.023849","","",,,,,0,0.00,0,5,1,"… Therefore, a validated, automated artificial intelligence (AI) solution can be of strong clinical … Reproducibility was evaluated in a scan–rescan data set (n=160 patients). The prognostic …","https://www.ahajournals.org/doi/pdf/10.1161/JAHA.121.023849","https://scholar.google.com/scholar?q=related:D1ybYRvh0gUJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
13,"A Holzinger, M Dehmer, F Emmert-Streib, R Cucchiara…","Information fusion as an integrative cross-cutting enabler to achieve robust, explainable, and trustworthy medical artificial intelligence",2022,"Information …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1566253521002050","https://scholar.google.com/scholar?cites=9152627594047007367&as_sdt=2005&sciodt=2007&hl=en",18,"2022-07-14 09:12:51","HTML","","","",,,,,13,13.00,3,5,1,"… Medical artificial intelligence (AI) systems have been … Robust AI solutions must be able to cope with imprecision, … of reality can help to develop more robust, explainable, and less biased …","https://www.sciencedirect.com/science/article/pii/S1566253521002050","https://scholar.google.com/scholar?q=related:hyqc2E2qBH8J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"AM Leventi-Peetz, T Östreich","Deep Learning Reproducibility and Explainable AI (XAI)",2022,"arXiv preprint arXiv:2202.11452","arxiv.org","https://arxiv.org/abs/2202.11452","",25,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,2,1,"… The comparison serves the exploration of the feasibility of creating deterministic, robust DL models and deterministic explainable artificial intelligence (XAI) in practice. Successes and …","https://arxiv.org/pdf/2202.11452","https://scholar.google.com/scholar?q=related:AZ_EHX3PZoAJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
2,"M Lowe, R Qin, X Mao","A review on machine learning, artificial intelligence, and smart technology in water treatment and monitoring",2022,"Water","mdpi.com","https://www.mdpi.com/1602128","https://scholar.google.com/scholar?cites=15352598368190955498&as_sdt=2005&sciodt=2007&hl=en",26,"2022-07-14 09:12:51","","","","",,,,,2,2.00,1,3,1,"… , poor model reproducibility and standardization, as well as a … , data management, reproducibility, and model causality are … on past water levels and robust training data. While …","https://www.mdpi.com/2073-4441/14/9/1384/pdf?version=1650794047","https://scholar.google.com/scholar?q=related:6n9D099iD9UJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"R Rezai","Radiomics in Nuclear Medicine, Robustness, Reproducibility, and Standardization",2022,"Artificial Intelligence/Machine Learning in Nuclear …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-00119-2_3","",30,"2022-07-14 09:12:51","","10.1007/978-3-031-00119-2_3","","",,,,,0,0.00,0,1,1,"… Repeatability and reproducibility are the two main characteristics of radiomic features that are … demonstration of the most robust and sensitive features from these researches (Table 3.1). …","",""
8,"C Cummins, B Wasti, J Guo, B Cui…","CompilerGym: robust, performant compiler optimization environments for AI research",2022,"2022 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9741258/?casa_token=sFhqTEirx5AAAAAA:41esh3A3pv5EK9pq49wT0kG63pJ2ofTZxDlrCDPg9EB0jzcXc2fwfqNrEmadKm6cenxQsD5B3Q","https://scholar.google.com/scholar?cites=9046856345064070145&as_sdt=2005&sciodt=2007&hl=en",31,"2022-07-14 09:12:51","","","","",,,,,8,8.00,2,5,1,"… Abstract—Interest in applying Artificial Intelligence (AI) tech… , and capable of detecting reproducibility bugs in the underlying … We use this to ensure reproducibility of the underlying …","https://ieeexplore.ieee.org/iel7/9741235/9741095/09741258.pdf?casa_token=ObwPfTl9-nwAAAAA:XGGfqLEzkCVfu8WL5e9VKFp0E3txcHY14Nld1UWgUBgk4jcDftei9y_o4sq-g_qdRnh85yMAWA","https://scholar.google.com/scholar?q=related:AVyI3enjjH0J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"Y Roy, J Faubert","Is the Contralateral Delay Activity (CDA) a robust neural correlate for Visual Working Memory (VWM) tasks? A reproducibility study",2022,"arXiv preprint arXiv:2204.08578","arxiv.org","https://arxiv.org/abs/2204.08578","",39,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,2,1,"… Finally, we also provide reproducibility recommendations based on our experience and … as artificial intelligence (AI) have benefited tremendously from good reproducibility frameworks, …","https://arxiv.org/pdf/2204.08578","https://scholar.google.com/scholar?q=related:74gnftBQSXgJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"P Barnard, N Marchetti, LA Da Silva","Robust Network Intrusion Detection through Explainable Artificial Intelligence (XAI)",2022,"IEEE Networking Letters","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9807332/?casa_token=cMVd5ErlIr4AAAAA:VXvfZHqpjRtwzfKSE3Hi4UK2HURnM8EhMvuR3BWRn_QuJoUtFoz5gLC5Aqe8EDUjwbebH9DOHw","",48,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,3,1,"… Abstract—In this letter, we present a two-stage pipeline for robust network intrusion detection. … To foster reproducibility, we also provide full access to the source code used in our work.…","https://ieeexplore.ieee.org/iel7/8253410/8480635/09807332.pdf?casa_token=1NygnGjQyBkAAAAA:4MexDfBJg3E6Pe2JYOF6IAI_eXp7jwU_9FghoMc2lWI2xWGPrxSgzynPVgoqN93zLw4P3YwpOQ",""
1,"M Sun, A Baiyasi, X Liu, X Shi, X Li, J Zhu, Y Yin, J Hu…","Robustness and reproducibility of radiomics in T2 weighted images from magnetic resonance image guided linear accelerator in a phantom study",2022,"Physica Medica","Elsevier","https://www.sciencedirect.com/science/article/pii/S1120179722019391?casa_token=vZYg9haDsqsAAAAA:5HTUPbESM3eTH6o70dgkdxBPUMuJ1S7krpdibWHfBynyq9sruWhbGR4Yw_SRy7bUw2JzL5wOksY","https://scholar.google.com/scholar?cites=17690697220108125892&as_sdt=2005&sciodt=2007&hl=en",54,"2022-07-14 09:12:51","HTML","","","",,,,,1,1.00,0,9,1,"… of robust radiomic features between various beam conditions, we showed that 810 features were exceedingly robust … As a result, the number of reproducibility features extracted from the …","https://www.sciencedirect.com/science/article/pii/S1120179722019391?casa_token=vZYg9haDsqsAAAAA:5HTUPbESM3eTH6o70dgkdxBPUMuJ1S7krpdibWHfBynyq9sruWhbGR4Yw_SRy7bUw2JzL5wOksY","https://scholar.google.com/scholar?q=related:xAaJcWT7gfUJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"A Campbell, R Smith, B Petersen, L Moore…","O-125 Application of artificial intelligence using big data to devise and train a machine learning model on over 63,000 human embryos to automate time-lapse …",2022,"Human …","academic.oup.com","https://academic.oup.com/humrep/article-pdf/doi/10.1093/humrep/deac105.025/44306447/deac105.025.pdf?casa_token=AoOo7kygx1oAAAAA:nO5Tyls6w1zXRfAMdqmUpWPBKo8BgXOoC8iu_5sl6RQ_LGccPUyhABsJBJ0o-QxNDo1FX88Hoy4e8J8","",59,"2022-07-14 09:12:51","PDF","10.1093/humrep/deac105.025/44306447/deac105.025","","",,,,,0,0.00,0,5,1,"… What is known already: The application of artificial intelligence across healthcare industries, … time-saving as well as an increase in reproducibility and accuracy. Study design, size, …","https://academic.oup.com/humrep/article-pdf/doi/10.1093/humrep/deac105.025/44306447/deac105.025.pdf?casa_token=AoOo7kygx1oAAAAA:nO5Tyls6w1zXRfAMdqmUpWPBKo8BgXOoC8iu_5sl6RQ_LGccPUyhABsJBJ0o-QxNDo1FX88Hoy4e8J8",""
6,"J Wu, C Liu, X Liu, W Sun, L Li, N Gao, Y Zhang…","Artificial intelligence-assisted system for precision diagnosis of PD-L1 expression in non-small cell lung cancer",2022,"Modern …","nature.com","https://www.nature.com/articles/s41379-021-00904-9","https://scholar.google.com/scholar?cites=11024683895364170755&as_sdt=2005&sciodt=2007&hl=en",63,"2022-07-14 09:12:51","","","","",,,,,6,6.00,1,8,1,"… for the development of an artificial intelligence (AI) system to … A robust high-performance DL model for automated tumor … Inter-observer variability and a lack of reproducibility between …","https://scholar.google.com/scholar?output=instlink&q=info:A7QmcJeL_5gJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=5749429482233653936&oi=lle","https://scholar.google.com/scholar?q=related:A7QmcJeL_5gJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"RI Wilschut, TPA Wiggers, RS Oort…","Reproducibility study of “Robust Counterfactual Explanations on Graph Neural Networks”",2022,"ML Reproducibility …","openreview.net","https://openreview.net/forum?id=HWNgihGX20Y","",66,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,4,1,"Abstract: Scope of Reproducibility The aim of this paper is to reproduce the claims made in the paper"" Robust Counterfactual Explanations on Graph Neural Networks"". The authors …","https://openreview.net/pdf?id=HWNgihGX20Y","https://scholar.google.com/scholar?q=related:lwK3LDIMk0oJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"S Rajtmajer, C Griffin, J Wu, R Fraleigh…","A synthetic prediction market for estimating confidence in published work",2022,"… on Artificial Intelligence","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/21733","",68,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,5,1,"… work offers opportunity for faster and more robust scientific progress. We develop a … Reproducibility in artificial intelligence. In Thirty-second AAAI conference on artificial intelligence…","https://ojs.aaai.org/index.php/AAAI/article/download/21733/21482","https://scholar.google.com/scholar?q=related:WIO7W69Pry4J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
24,"V Baxi, R Edwards, M Montalto, S Saha","Digital pathology and artificial intelligence in translational medicine and clinical practice",2022,"Modern Pathology","nature.com","https://www.nature.com/articles/s41379-021-00919-2","https://scholar.google.com/scholar?cites=11075264698634960558&as_sdt=2005&sciodt=2007&hl=en",73,"2022-07-14 09:12:51","HTML","","","",,,,,24,24.00,6,4,1,"… , namely whole slide imaging and artificial intelligence (AI)–based … , reproducibility, and scale by AI-powered analysis tools. … with the development of robust algorithms that take specific …","https://www.nature.com/articles/s41379-021-00919-2","https://scholar.google.com/scholar?q=related:rn6Pa5A-s5kJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"JT Shreve, SA Khanani, TC Haddad","Artificial Intelligence in Oncology: Current Capabilities, Future Opportunities, and Ethical Considerations",2022,"American Society of Clinical …","ascopubs.org","https://ascopubs.org/doi/abs/10.1200/EDBK_350652","",77,"2022-07-14 09:12:51","","10.1200/EDBK_350652","","",,,,,0,0.00,0,3,1,"… associated with artificial intelligence models that limit their broad application and reproducibility, … of computer programming when supported by robust AI core services and resources. …","https://ascopubs.org/doi/pdfdirect/10.1200/EDBK_350652",""
14,"TJ Bradshaw, R Boellaard, J Dutta, AK Jha…","Nuclear medicine and artificial intelligence: best practices for algorithm development",2022,"Journal of Nuclear …","Soc Nuclear Med","https://jnm.snmjournals.org/content/63/4/500.abstract","https://scholar.google.com/scholar?cites=6542596243115728820&as_sdt=2005&sciodt=2007&hl=en",88,"2022-07-14 09:12:51","","","","",,,,,14,14.00,3,5,1,"… quantification, improve diagnostic reproducibility, and deliver … There are also valid concerns about the reproducibility of … high stakes, and must be incredibly robust to rare cases (eg, …","https://scholar.google.com/scholar?output=instlink&q=info:tN-3c574y1oJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=3056769441414924439&oi=lle","https://scholar.google.com/scholar?q=related:tN-3c574y1oJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
2,"IB Alaya, H Limam, T Kraiem","Applications of artificial intelligence for DWI and PWI data processing in acute ischemic stroke: Current practices and future directions",2022,"Clinical Imaging","Elsevier","https://www.sciencedirect.com/science/article/pii/S0899707121003880?casa_token=JwEmf3fUCuwAAAAA:vS9x-6pi-bndjhxCWlq94d1Sh8cY5bxTQc0-ikFQKaHbKru4TQ9TVoyNwtIX03GM0AJWz7s2brs","https://scholar.google.com/scholar?cites=2588431322967157689&as_sdt=2005&sciodt=2007&hl=en",93,"2022-07-14 09:12:51","HTML","","","",,,,,2,2.00,1,3,1,"… in PWI enhances considerably the reproducibility and the accuracy of stroke assessment. … findings more robust and reproducible. In this context, the emerging artificial intelligence (AI) …","https://www.sciencedirect.com/science/article/pii/S0899707121003880?casa_token=JwEmf3fUCuwAAAAA:vS9x-6pi-bndjhxCWlq94d1Sh8cY5bxTQc0-ikFQKaHbKru4TQ9TVoyNwtIX03GM0AJWz7s2brs","https://scholar.google.com/scholar?q=related:uavz-pL06yMJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"K Roper, A Abdel-Rehim…","Testing the reproducibility and robustness of the cancer biology literature by robot",2022,"Journal of the …","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/abs/10.1098/rsif.2021.0821","",95,"2022-07-14 09:12:51","","10.1098/rsif.2021.0821","","",,,,,0,0.00,0,3,1,"… and artificial intelligence-based laboratory automation (to experimentally test the reproducibility of … /Medicine definition of replicability is close to what we define as robust reproducibility. …","https://royalsocietypublishing.org/doi/pdf/10.1098/rsif.2021.0821?download=true","https://scholar.google.com/scholar?q=related:VSYvunLdM18J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
15,"S Aich, NK Sinai, S Kumar, M Ali…","Protecting personal healthcare record using blockchain & federated learning technologies",2022,"2022 24th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9728772/?casa_token=YtqlUm3ceagAAAAA:v3ikNK1_yUwexoELaMahka07gMSHyOZJRk-V0WSF58X8YSqgjylEtJ1UbLRSQJWWWm44OzMXCA","https://scholar.google.com/scholar?cites=16878853712603146349&as_sdt=2005&sciodt=2007&hl=en",99,"2022-07-14 09:12:51","","","","",,,,,15,15.00,3,5,1,"… Machine learning and artificial intelligence algorithms allow … solution would help to build robust models and share them without … kernels improves radiomics reproducibility for pulmonary …","https://ieeexplore.ieee.org/iel7/9728250/9728768/09728772.pdf?casa_token=OpH12HF8cDEAAAAA:CLfM4XP4VrdslduW4U79ZJfPk6dwqFeOeY4-aByT2yThgae0iOVUH0fEzIg8YgK49vkdPyP7pw","https://scholar.google.com/scholar?q=related:bWh-Cwa8PeoJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"SS Sukhadia, A Tyagi, V Venkatraman, P Mukherjee…","ImaGene: A robust AI-based software platform for tumor radiogenomic evaluation and reporting",2022,"Cancer Research","AACR","https://aacrjournals.org/cancerres/article/82/12_Supplement/6341/699517","",106,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,5,1,"… correlated and modeled using artificial intelligence (AI) techniques … field lacks a unified and robust software platform capable of … To address this gap, we developed ImaGene, a robust AI-…","",""
7,"D Nam, J Chapiro, V Paradis, TP Seraphin, JN Kather","Artificial intelligence in liver diseases: improving diagnostics, prognostics and response prediction",2022,"JHEP Reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2589555922000155","https://scholar.google.com/scholar?cites=6922091744928260756&as_sdt=2005&sciodt=2007&hl=en",111,"2022-07-14 09:12:51","HTML","","","",,,,,7,7.00,1,5,1,"… In the last five years, advances in artificial intelligence (AI), particularly in deep learning (DL), have made it possible to extract clinically relevant information from complex and diverse …","https://www.sciencedirect.com/science/article/pii/S2589555922000155","https://scholar.google.com/scholar?q=related:lOIcZ8Q1EGAJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
0,"T Adali, RC Guido, TK Ho, KR Müller…","Interpretability, Reproducibility, and Replicability [From the Guest Editors]",2022,"IEEE Signal …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9810056/","",120,"2022-07-14 09:12:51","","","","",,,,,0,0.00,0,5,1,"Most of the work we do in signal processing these days is data driven. The shift from the more traditional and model-driven approaches to those that are data driven has also underlined …","https://ieeexplore.ieee.org/iel7/79/9810027/09810056.pdf",""
12,"R Daneshjou, C Barata, B Betz-Stablein…","… image-based artificial intelligence reports in dermatology: CLEAR Derm consensus guidelines from the International Skin Imaging Collaboration Artificial Intelligence …",2022,"JAMA …","jamanetwork.com","https://jamanetwork.com/journals/jamadermatology/article-abstract/2786912","https://scholar.google.com/scholar?cites=12817565317190901158&as_sdt=2005&sciodt=2007&hl=en",127,"2022-07-14 09:12:51","","","","",,,,,12,12.00,3,4,1,"Importance The use of artificial intelligence (AI) is accelerating in all aspects of medicine and has the potential to transform clinical care and dermatology workflows. However, to …","https://faculty.uca.edu/ecelebi/documents/JAMA_2022.pdf","https://scholar.google.com/scholar?q=related:pt2H4L4j4bEJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
37,"G Alam, I Ihsanullah, M Naushad…","Applications of artificial intelligence in water treatment for optimization and automation of adsorption processes: Recent advances and prospects",2022,"Chemical Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1385894721015965?casa_token=p50wIq64rIgAAAAA:u4jeBx10aFHKK5OSSebdlNEmzfszisndyQfMQmTbt0XFY6qSgHA5XMRt9_jGru8pjGHHv46CFAg","https://scholar.google.com/scholar?cites=56200971403177265&as_sdt=2005&sciodt=2007&hl=en",129,"2022-07-14 09:12:51","HTML","","","",,,,,37,37.00,9,4,1,"… Artificial intelligence (AI) has emerged as a powerful tool to … The availability and selection of data, poor reproducibility, … Just like the forest, more decision trees means that robust will be …","https://www.sciencedirect.com/science/article/pii/S1385894721015965?casa_token=p50wIq64rIgAAAAA:u4jeBx10aFHKK5OSSebdlNEmzfszisndyQfMQmTbt0XFY6qSgHA5XMRt9_jGru8pjGHHv46CFAg","https://scholar.google.com/scholar?q=related:Ma2EWHyqxwAJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22reproducibility%22&hl=en&as_sdt=2007"
