Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"N Laudermilk","An Explainable Artificial Intelligence Approach to Convolutional Neural Network Optimization and Understanding",2022,"","rc.library.uta.edu","https://rc.library.uta.edu/uta-ir/handle/10106/30318","",168,"2022-07-14 13:47:04","","","","",,,,,0,0.00,0,1,1,"… There is no clearly established accountability for these systems, and the liability of their decisions is … These factors make XAI crucial in achieving more robust and fair models, as well as …","https://rc.library.uta.edu/uta-ir/bitstream/handle/10106/30318/LAUDERMILK-THESISOPTION-2022.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:4FMIeT4iIjAJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
0,"Z Yang, Z Hu, H Ji, K Lafata, S Floyd, FF Yin…","A Neural Ordinary Differential Equation Model for Visualizing Deep Neural Network Behaviors in Multi-Parametric MRI based Glioma Segmentation",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2203.00628","",174,"2022-07-14 13:47:04","","","","",,,,,0,0.00,0,7,1,"… interactions with the deep neural network and 2) segmentation … deep neural network towards the final segmentation results. … utilization by deep neural network were identified based on …","https://arxiv.org/pdf/2203.00628","https://scholar.google.com/scholar?q=related:snw2pQC3xZMJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
0,"D Kyriakou","Interpretation of chemical process fault identification by neural network models",2022,"","repository.ihu.edu.gr","https://repository.ihu.edu.gr/xmlui/handle/11544/29967","",183,"2022-07-14 13:47:04","","","","",,,,,0,0.00,0,1,1,"… The interpretability of neural network models on time series is a relatively new study area with many … In more detail, the authors attempted to develop a robust FDD framework that uses …","https://repository.ihu.edu.gr/xmlui/bitstream/handle/11544/29967/Kyriakou%20Dimitrios%20-%20Interpretation%20of%20chemical%20fault%20detection%20by%20Neural%20Network%20models.pdf?sequence=1",""
1,"AS Coyner, JS Chen, K Chang, P Singh, S Ostmo…","Synthetic medical images for robust, privacy-preserving training of artificial intelligence: application to retinopathy of prematurity diagnosis",2022,"Ophthalmology …","Elsevier","https://www.sciencedirect.com/science/article/pii/S266691452200015X","https://scholar.google.com/scholar?cites=14985829195541450707&as_sdt=2005&sciodt=2007&hl=en",184,"2022-07-14 13:47:04","HTML","","","",,,,,1,1.00,0,6,1,"… Convolutional neural network performances were evaluated using area under the receiver operating characteristic curve (AUC). Specifically, discrimination between the binary outcome …","https://www.sciencedirect.com/science/article/pii/S266691452200015X","https://scholar.google.com/scholar?q=related:0w_tSEFc-M8J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
0,"L Werner, N Layaïda, P Genèves","On the Replicability of Knowledge Enhanced Neural Networks in a Graph Neural Network Framework",2022,"","hal.inria.fr","https://hal.inria.fr/hal-03692362/","",192,"2022-07-14 13:47:04","","","","",,,,,0,0.00,0,3,1,"… in terms of interpretability, accountability and data-hungriness [… of the so-called Base Neural Network (Base NN) with respect … modified during training and allow the model to be robust to …","https://hal.inria.fr/hal-03692362/document","https://scholar.google.com/scholar?q=related:DWDD3C0Yux0J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
1,"H Guo, F Jia, J Chen, A Squicciarini…","RoCourseNet: Distributionally Robust Training of a Prediction Aware Recourse Model",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2206.00700","https://scholar.google.com/scholar?cites=6454263512096463622&as_sdt=2005&sciodt=2007&hl=en",200,"2022-07-14 13:47:04","","","","",,,,,1,1.00,0,5,1,"… proposing RoCourseNet (Robust ReCourse Neural Network), … (or CF explanations) that are robust to model shifts induced by … • To train for robust CF generation, we leverage adversarial …","https://arxiv.org/pdf/2206.00700","https://scholar.google.com/scholar?q=related:BltG1XcmklkJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
3,"A Punitha, G Indumathi","A novel centralized cloud information accountability integrity with ensemble neural network based attack detection approach for cloud data",2021,"Journal of Ambient Intelligence and Humanized …","Springer","https://link.springer.com/article/10.1007/s12652-020-01916-0","https://scholar.google.com/scholar?cites=7898351308451703800&as_sdt=2005&sciodt=2007&hl=en",5,"2022-07-14 13:47:04","","10.1007/s12652-020-01916-0","","",,,,,3,3.00,2,2,1,"… Therefore to overcome the existing issues, this work proposed a new centralized cloud information accountability integrity with imperialist competitive key generation algorithm (CCIAI-…","https://scholar.google.com/scholar?output=instlink&q=info:-GuB86qUnG0J:scholar.google.com/&hl=en&as_sdt=2007&scillfp=477164828385252077&oi=lle","https://scholar.google.com/scholar?q=related:-GuB86qUnG0J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
3,"S Sharma, AH Gee, D Paydarfar, J Ghosh","FaiR-N: Fair and Robust Neural Networks for Structured Data",2021,"Proceedings of the 2021 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3461702.3462559","https://scholar.google.com/scholar?cites=7024606757978599037&as_sdt=2005&sciodt=2007&hl=en",9,"2022-07-14 13:47:04","","10.1145/3461702.3462559","","",,,,,3,3.00,1,4,1,"… We demonstrate that models trained with this new objective are more fair and adversarially robust neural networks, with similar accuracies, when compared to models without it. We also …","https://arxiv.org/pdf/2010.06113","https://scholar.google.com/scholar?q=related:fW4f4KBqfGEJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
4,"KA Thakoor, X Li, E Tsamis…","Strategies to improve convolutional neural network generalizability and reference standards for glaucoma detection from OCT scans",2021,"… Vision Science & …","jov.arvojournals.org","https://jov.arvojournals.org/article.aspx?articleid=2772481","https://scholar.google.com/scholar?cites=6751386832983083007&as_sdt=2005&sciodt=2007&hl=en",16,"2022-07-14 13:47:04","HTML","","","",,,,,4,4.00,1,4,1,"… 6), it seems that our models are well-buffered and robust to changes in RS. This divergence in significance between accuracy and AUC highlights the important role played by the RS. In …","https://jov.arvojournals.org/article.aspx?articleid=2772481","https://scholar.google.com/scholar?q=related:_8c04Y2-sV0J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
7,"A Elsawy, T Eleiwa, C Chase, E Ozcan, M Tolba…","Multidisease deep learning neural network for the diagnosis of corneal diseases",2021,"American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002939421000398","https://scholar.google.com/scholar?cites=18305872254529816568&as_sdt=2005&sciodt=2007&hl=en",24,"2022-07-14 13:47:04","","","","",,,,,7,7.00,1,6,1,"… The study design complied with the Health Insurance Portability and Accountability Act (HIPAA), … Further work is needed to generalize our results and build a robust neural network for …","","https://scholar.google.com/scholar?q=related:-MftqtOFC_4J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
2,"I Čík, AD Rasamoelina, M Mach…","Explaining Deep Neural Network using Layer-wise Relevance Propagation and Integrated Gradients",2021,"2021 IEEE 19th World …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9378686/","https://scholar.google.com/scholar?cites=5659480225430476542&as_sdt=2005&sciodt=2007&hl=en",30,"2022-07-14 13:47:04","","","","",,,,,2,2.00,1,4,1,"… Until now there has been no robust solution to these problems. The current problem is that we do not see nor understand in-depth deep learning algorithms, therefore we do not …","","https://scholar.google.com/scholar?q=related:_pYhokeDik4J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
10,"D Tang, J Zhou, L Wang, M Ni, M Chen…","A novel model based on deep convolutional neural network improves diagnostic accuracy of intramucosal gastric cancer (with video)",2021,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fonc.2021.622827/full","https://scholar.google.com/scholar?cites=5086741434734334776&as_sdt=2005&sciodt=2007&hl=en",46,"2022-07-14 13:47:04","HTML","10.3389/fonc.2021.622827","","",,,,,10,10.00,2,6,1,"… tools to help endoscopists make robust, reproducible, and … to make the final diagnosis due to safety and accountability. … Here, we developed a DCNN model with a robust performance in …","https://www.frontiersin.org/articles/10.3389/fonc.2021.622827/full","https://scholar.google.com/scholar?q=related:ONOZWWK8l0YJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
0,"Z Jiang, Y Wang, CW Shi, Y Wu, R Hu, S Chen…","Attention module improves both performance and interpretability of 4D fMRI decoding neural network",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2110.00920","",47,"2022-07-14 13:47:04","","","","",,,,,0,0.00,0,7,1,"… requires a higher degree of accountability, while an end-to-end … to investigate what the neural network learns at each level. The … a 3D convolutional neural network robust to shifted and …","https://arxiv.org/pdf/2110.00920","https://scholar.google.com/scholar?q=related:sc_B-pS1O4IJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
9,"J Viaña, S Ralescu, K Cohen, A Ralescu, V Kreinovich","Extension to multidimensional problems of a fuzzy-based explainable & noise-resilient algorithm",2021,"","scholarworks.utep.edu","https://scholarworks.utep.edu/cs_techrep/1589/","https://scholar.google.com/scholar?cites=1736443608452358560&as_sdt=2005&sciodt=2007&hl=en",57,"2022-07-14 13:47:04","","","","",,,,,9,9.00,2,5,1,"… any field where safety an accountability must be guaranteed. … systems often use an entire neural network for each expert. … state-ofthe-art for robust and interpretable DNNs, particularly …","https://scholarworks.utep.edu/cgi/viewcontent.cgi?article=2576&context=cs_techrep","https://scholar.google.com/scholar?q=related:oOFMBkMWGRgJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
8,"Q Teng, D Xu, W Yang, J Li, P Shi","Neural network-based integral sliding mode backstepping control for virtual synchronous generators",2021,"Energy Reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352484720314578","https://scholar.google.com/scholar?cites=8641770229036879092&as_sdt=2005&sciodt=2007&hl=en",59,"2022-07-14 13:47:04","HTML","","","",,,,,8,8.00,2,5,1,"… Meanwhile, considering the uncertainties including external disturbances, measurement errors and modelling errors, an observer based on the radial basis function neural network (…","https://www.sciencedirect.com/science/article/pii/S2352484720314578","https://scholar.google.com/scholar?q=related:9AxKvDy87XcJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
0,"X Zhang, C Chen, Y Xie, X Chen, J Zhang…","Privacy Inference Attacks and Defenses in Cloud-based Deep Neural Network: A Survey",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2105.06300","",71,"2022-07-14 13:47:04","","","","",,,,,0,0.00,0,6,1,"… robust classifiers, making these classifiers were more likely to suffer MInfs. In order to measure the MInf on the robust … defenses to acquire the robust model increased the advantage of …","https://arxiv.org/pdf/2105.06300","https://scholar.google.com/scholar?q=related:wtTx5RF_l2oJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
71,"X Li, Y Zhou, N Dvornek, M Zhang, S Gao…","Braingnn: Interpretable brain graph neural network for fmri analysis",2021,"Medical Image …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1361841521002784","https://scholar.google.com/scholar?cites=4598010841270494269&as_sdt=2005&sciodt=2007&hl=en",85,"2022-07-14 13:47:04","","10.1101/2020.05.16.100057.full","","",,,,,71,71.00,12,6,1,"… We propose BrainGNN, a graph neural network (GNN) framework to analyze functional magnetic resonance images (fMRI) and discover neurological biomarkers. Considering the …","https://www.biorxiv.org/content/10.1101/2020.05.16.100057.full.pdf","https://scholar.google.com/scholar?q=related:PaRSs39qzz8J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
1,"R Mathiyalagan, PV Eric","An Efficient Intrusion Detection System Using Improved Bias Based Convolutional Neural Network Classifier",2021,"Turkish Journal of Computer and …","turcomat.org","https://turcomat.org/index.php/turkbilmat/article/view/5689","https://scholar.google.com/scholar?cites=9429236088430678588&as_sdt=2005&sciodt=2007&hl=en",87,"2022-07-14 13:47:04","","","","",,,,,1,1.00,1,2,1,"… robust; hence, it leads to high attack rates. The proposed system designed an Improved Bias based Convolutional Neural Network (… Bias based Convolutional Neural Network (IBCNN) …","https://turcomat.org/index.php/turkbilmat/article/download/5689/4761","https://scholar.google.com/scholar?q=related:PFI0okNg24IJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
92,"MM Naseer, K Ranasinghe, SH Khan…","Intriguing properties of vision transformers",2021,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper/2021/hash/c404a5adbf90e09631678b13b05d9d7a-Abstract.html","https://scholar.google.com/scholar?cites=15172072370662904150&as_sdt=2005&sciodt=2007&hl=en",91,"2022-07-14 13:47:04","","","","",,,,,92,92.00,23,4,1,"… with a high-performing convolutional neural network (CNN). We show and analyze the following intriguing properties of ViT: (a) Transformers are highly robust to severe occlusions, …","https://proceedings.neurips.cc/paper/2021/file/c404a5adbf90e09631678b13b05d9d7a-Paper.pdf","https://scholar.google.com/scholar?q=related:VpHhn28HjtIJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
1,"X Zhang","Corporate accounting information disclosure based on FPGA and neural network",2021,"Microprocessors and Microsystems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0141933121001447","https://scholar.google.com/scholar?cites=5303411395377980538&as_sdt=2005&sciodt=2007&hl=en",92,"2022-07-14 13:47:04","","","","",,,,,1,1.00,1,1,1,"… interconnected on transparency and accountability. Performance is expected to … neural network accounts and joint management, the study also focused on selecting useful and robust …","","https://scholar.google.com/scholar?q=related:emRDv5CAmUkJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
5,"S Ge, S Mishra, CL Li, H Wang…","Robust contrastive learning using negative samples with diminished semantics",2021,"Advances in Neural …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper/2021/hash/e5afb0f2dbc6d39b312d7406054cb4c6-Abstract.html","https://scholar.google.com/scholar?cites=7490092898284708794&as_sdt=2005&sciodt=2007&hl=en",95,"2022-07-14 13:47:04","","","","",,,,,5,5.00,1,5,1,"… In this paper, we show that by generating carefully designed negative samples, contrastive learning can learn more robust representations with less dependence on such features. …","https://proceedings.neurips.cc/paper/2021/file/e5afb0f2dbc6d39b312d7406054cb4c6-Paper.pdf","https://scholar.google.com/scholar?q=related:uqPviM4n8mcJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
1,"ASI Hilaiwah, HAAA Allah, BA Abbas…","Live to learn: learning rules-based artificial neural network",2021,"Indonesian Journal of …","academia.edu","https://www.academia.edu/download/79547305/23202_45263_1_PB.pdf","https://scholar.google.com/scholar?cites=12944210413269802599&as_sdt=2005&sciodt=2007&hl=en",96,"2022-07-14 13:47:04","PDF","","","",,,,,1,1.00,0,4,1,"… neural network (ANN) is presented in this paper. Previous studies review the artificial neural network … or based on the types of the artificial neural network (ANN). The presented paper …","https://www.academia.edu/download/79547305/23202_45263_1_PB.pdf","https://scholar.google.com/scholar?q=related:Z97bHMoSo7MJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
5,"H Xue, J Artico, M Fontana, JC Moon…","Landmark detection in cardiac MRI by using a convolutional neural network",2021,"Radiology: Artificial …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8489464/","https://scholar.google.com/scholar?cites=13834909591911515366&as_sdt=2005&sciodt=2007&hl=en",102,"2022-07-14 13:47:04","HTML","","","",,,,,5,5.00,1,5,1,"… Institutions acquiring data were in the United Kingdom and were not subject to the Health Insurance Portability and Accountability Act. All data were anonymized and delinked for …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8489464/","https://scholar.google.com/scholar?q=related:5sSHLfl4_78J:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007"
