Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"X Piotrowska, R Piotrowski…","Robustness in the Linguistic Automaton",2003,"International Journal of …","aclanthology.org","https://aclanthology.org/www.mt-archive.info/00/IJT-2003-Piotrowska.pdf","https://scholar.google.com/scholar?cites=9452510953946546812&as_sdt=2005&sciodt=2007&hl=en",11,"2022-07-13 09:08:01","PDF","","","",,,,,1,0.05,0,3,19,"… Robustness in the Linguistic Automaton … ideas gave rise to behavior-based (BB) artificial intelligence and MT … interacting with an extensive linguistic data- and knowledge base (KB) …","https://aclanthology.org/www.mt-archive.info/00/IJT-2003-Piotrowska.pdf","https://scholar.google.com/scholar?q=related:fAJ5jaEQLoMJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
3,"CM Teng, G Wheeler","Robustness of evidential probability",2010,"… on logic for programming, artificial intelligence, and …","Citeseer","","https://scholar.google.com/scholar?cites=15960104641675413078&as_sdt=2005&sciodt=2007&hl=en",12,"2022-07-13 09:08:01","CITATION","","","",,,,,3,0.25,2,2,12,"","http://gregorywheeler.org/papers/Robust-EP.pdf","https://scholar.google.com/scholar?q=related:VkYggZyufd0J:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
3,"H Wu, W Chen, S Xu, B Xu","Counterfactual supporting facts extraction for explainable medical record based diagnosis with graph network",2021,"… of the 2021 Conference of the North …","aclanthology.org","https://aclanthology.org/2021.naacl-main.156/?ref=https://githubhelp.com","https://scholar.google.com/scholar?cites=10717484899723801933&as_sdt=2005&sciodt=2007&hl=en",13,"2022-07-13 09:08:01","","","","",,,,,3,3.00,1,4,1,"… is fundamental to the applica- tion of Artificial Intelligence in the … based on a precise medical knowledge base, which is … results on different diseases demonstrate the robustness of our …","https://aclanthology.org/2021.naacl-main.156.pdf","https://scholar.google.com/scholar?q=related:TXWmjbsnvJQJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
1,"C Yuan, M Xue, L Zhang, H Wu","Robustness analysis on natural language processing based AI Q&A robots",2019,"International Conference on Machine …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-32388-2_57","https://scholar.google.com/scholar?cites=12779654093194661697&as_sdt=2005&sciodt=2007&hl=en",14,"2022-07-13 09:08:01","","10.1007/978-3-030-32388-2_57","","",,,,,1,0.33,0,4,3,"… In recent years, artificial intelligence (AI) techniques achieved major … Then, we analyze the robustness problems of current … current AI Q&A robots, using the knowledge base (KB), using …","https://www.researchgate.net/profile/Mingfu-Xue/publication/336837025_Robustness_Analysis_on_Natural_Language_Processing_Based_AI_QA_Robots/links/5dbad12da6fdcc2128f15573/Robustness-Analysis-on-Natural-Language-Processing-Based-AI-Q-A-Robots.pdf","https://scholar.google.com/scholar?q=related:QQ88MbBzWrEJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
24,"P Groot, FV Harmelen, AT Teije","Torture tests: a quantitative analysis for the robustness of knowledge-based systems",2000,"International Conference on Knowledge …","Springer","https://link.springer.com/chapter/10.1007/3-540-39967-4_31","https://scholar.google.com/scholar?cites=1295796498595954788&as_sdt=2005&sciodt=2007&hl=en",15,"2022-07-13 09:08:01","","10.1007/3-540-39967-4_31","","",,,,,24,1.09,8,3,22,"… degrades gracefully and predictably when either the system input (observations) or the knowledge-base degrades in quality. However, until now, the analysis of the robustness of KBSs …","http://cs.ru.nl/~perry/publications/2000/EKAW2000/EKAW2000.pdf","https://scholar.google.com/scholar?q=related:ZMAB0AyY-xEJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
0,"M Barcikowski, P Pernelle, A Lefebvre…","Evaluation and exploitation of knowledge robustness in knowledge-based systems",2006,"IFAC Proceedings …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1474667015330445","",16,"2022-07-13 09:08:01","","","","",,,,,0,0.00,0,4,16,"… 4. EVALUATION AND VISUALIZATION OK KNOWLEDGE ROBUSTNESS … the evolution of the knowledge base, a second … 1933) and the semantic networks of artificial intelligence …","https://arxiv.org/pdf/0803.0529","https://scholar.google.com/scholar?q=related:3rgR-KmYbRQJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
16,"P Groot, A Ten Teije, F Van Harmelen","A quantitative analysis of the robustness of knowledge-based systems through degradation studies",2005,"Knowledge and Information …","Springer","https://link.springer.com/article/10.1007/s10115-003-0140-7","https://scholar.google.com/scholar?cites=8185071990024892560&as_sdt=2005&sciodt=2007&hl=en",17,"2022-07-13 09:08:01","","10.1007/s10115-003-0140-7","","",,,,,16,0.94,5,3,17,"… incorrect. Hence, to analyse the robustness of a knowledge base with respect to incompleteness or incorrectness is a realistic and important issue. Notice …","http://www.cs.ru.nl/~perry/publications/2005/KAIS2005/KAIS.pdf","https://scholar.google.com/scholar?q=related:kPBuyps3l3EJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
0,"BM Nasir","Components, modelling and robustness of network management for telecommunications systems",1994,"IEE Colloquium on Network Management for …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/674797/","",18,"2022-07-13 09:08:01","","","","",,,,,0,0.00,0,1,28,"… Distributed artificial intelligence involxres coordination among intelligent agents, eg when a … a trend analysis processor, terngoral database, diagnostic knowledge base, goal generator …","","https://scholar.google.com/scholar?q=related:LbpaepjBFW4J:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
2,"H Kazi, P Haddawy, S Suebnukarn","METEOR: medical tutor employing ontology for robustness",2011,"Proceedings of the 16th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1943403.1943441","https://scholar.google.com/scholar?cites=12100253405918039035&as_sdt=2005&sciodt=2007&hl=en",19,"2022-07-13 09:08:01","","10.1145/1943403.1943441","","",,,,,2,0.18,1,3,11,"… Author Keywords Ontology, UMLS, robustness, medical PBL, tutoring system, learning gains, user studies … order to exhibit robust tutoring, systems need a broad knowledge base to allow …","","https://scholar.google.com/scholar?q=related:-4v031y87KcJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
137,"R Shafin, L Liu, V Chandrasekhar…","Artificial intelligence-enabled cellular networks: A critical path to beyond-5G and 6G",2020,"IEEE Wireless …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9040202/","https://scholar.google.com/scholar?cites=16194369853121896160&as_sdt=2005&sciodt=2007&hl=en",20,"2022-07-13 09:08:01","","","","",,,,,137,68.50,34,4,2,"… Artificial Intelligence-Enabled Cellular … mation problems offering better generalization ability and robustness to channel … consists of two components, namely a knowledge base and an …","https://arxiv.org/pdf/1907.07862","https://scholar.google.com/scholar?q=related:4B6geJT1veAJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
0,"H Kazi, P Haddawy…","Modeling Human-Like Robustness in an Intelligent Tutoring System",2007,"ECTI Transactions on …","ph01-ohno.tci-thaijo.org","https://ph01-ohno.tci-thaijo.org/index.php/ecticit/article/view/54206","",21,"2022-07-13 09:08:01","","","","",,,,,0,0.00,0,3,15,"… does not find the link in the knowledge base, and semantic … A Quantitative Analysis of the Robustness of Knowledge- Based … Artificial Intelligence in Medicine, 2006, 36 (1), 85-117 …","https://ph01-ohno.tci-thaijo.org/index.php/ecticit/article/download/54206/44994","https://scholar.google.com/scholar?q=related:D8c6bp5h3-oJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
1,"Y Sun, N Li, GH Gong, L Han","Dynamic ant colony algorithm based on knowledge base",2012,"… Journal of Beijing …","Beijing University of Technology","","https://scholar.google.com/scholar?cites=17977463045183370840&as_sdt=2005&sciodt=2007&hl=en",22,"2022-07-13 09:08:01","CITATION","","","",,,,,1,0.10,0,4,10,"","","https://scholar.google.com/scholar?q=related:WPbdEmTHfPkJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
2,"JG Delgado-Frias, WR Moore","A wafer-scale architecture for artificial intelligence",1989,"… 1989] Proceedings International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/47543/","https://scholar.google.com/scholar?cites=118831159290077128&as_sdt=2005&sciodt=2007&hl=en",23,"2022-07-13 09:08:01","","","","",,,,,2,0.06,1,2,33,"… Due to the robustness of the scene labelling … In recent years, new architectures for artificial intelligence (AI) applications … are frequently used, a large knowledge base is manipulated and …","","https://scholar.google.com/scholar?q=related:yJ-7TU8spgEJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
23,"S Hirai, T Sato, T Matsui…","Integration of a task knowledge base and a cooperative maneuvering system for the telerobot'MEISTER'",1990,"… International Workshop on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/262410/","https://scholar.google.com/scholar?cites=4695371473345066332&as_sdt=2005&sciodt=2007&hl=en",24,"2022-07-13 09:08:01","","","","",,,,,23,0.72,6,4,32,"… Integration of a task knowledge base and a cooperative maneuvering system for the telerobot … for executing tasks in unstructured environments with flexibility and robustness through the …","","https://scholar.google.com/scholar?q=related:XDU8VXpPKUEJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
2,"LA Dennis, A Bundy","A comparison of two proof critics: Power vs. robustness",2002,"International Conference on Theorem Proving in …","Springer","https://link.springer.com/chapter/10.1007/3-540-45685-6_13","https://scholar.google.com/scholar?cites=13891386267003942887&as_sdt=2005&sciodt=2007&hl=en",25,"2022-07-13 09:08:01","","10.1007/3-540-45685-6_13","","",,,,,2,0.10,1,2,20,"… Robustness 191 … However it has to be “set up” carefully in order for this to work. For instance the induction scheme (10) had to be added to the program's knowledge base …","https://nottingham-repository.worktribe.com/index.php/preview/1022812/whisky.ps","https://scholar.google.com/scholar?q=related:53eCyjUeyMAJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
0,"H Jazzaa, T McCluskey, D Peebles","Improving Task Planning Knowledge Robustness for Autonomous Robots",2020,"","icaps22.icaps-conference.org","http://icaps22.icaps-conference.org/workshops/PlanRob/PlanRob_2022_paper_6.pdf","",26,"2022-07-13 09:08:01","PDF","","","",,,,,0,0.00,0,3,2,"Improving Task Planning Knowledge Robustness for Autonomous Robots … after execution has failed and the feedback of the failed execution has been sent to the knowledge-base …","http://icaps22.icaps-conference.org/workshops/PlanRob/PlanRob_2022_paper_6.pdf","https://scholar.google.com/scholar?q=related:xBykBYSiyAQJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
0,"H Jazzaa, T McCluskey, D Peebles","Reasoning by Anomaly Detection to Improve Planning Robustness for Autonomous Robots in Changing Environments",2020,"35th Workshop of the UK …","researchgate.net","https://www.researchgate.net/profile/David-Peebles/publication/346389285_Reasoning_by_Anomaly_Detection_to_Improve_Planning_Robustness_for_Autonomous_Robots_in_Changing_Environments/links/5fbf7030a6fdcc6cc669d426/Reasoning-by-Anomaly-Detection-to-Improve-Planning-Robustness-for-Autonomous-Robots-in-Changing-Environments.pdf","",27,"2022-07-13 09:08:01","PDF","","","",,,,,0,0.00,0,3,2,"… Anomaly Detection to Improve Planning Robustness for Autonomous … The Artificial Intelligence and Machine learning fields aim to … failure, an update to the Knowledge-Base should be …","https://www.researchgate.net/profile/David-Peebles/publication/346389285_Reasoning_by_Anomaly_Detection_to_Improve_Planning_Robustness_for_Autonomous_Robots_in_Changing_Environments/links/5fbf7030a6fdcc6cc669d426/Reasoning-by-Anomaly-Detection-to-Improve-Planning-Robustness-for-Autonomous-Robots-in-Changing-Environments.pdf","https://scholar.google.com/scholar?q=related:2qBJXrkzxwoJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
5,"PB Moratori, AJ de Oliveira Cruz…","Comparing Robustness and Performance of Hybrid and Non-Hybrid Fuzzy Controllers aimed to guide a simulated robot",2006,"2006 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1681851/","https://scholar.google.com/scholar?cites=4044613788277812069&as_sdt=2005&sciodt=2007&hl=en",28,"2022-07-13 09:08:01","","","","",,,,,5,0.31,2,3,16,"… when some rules were removed from the knowledge base … Artificial Intelligence, Lecture Notes in Artificial Intelligence 3789, Springer … Analysis of Sensitivity and Robustness to a Fuzzy …","","https://scholar.google.com/scholar?q=related:ZSvyp89aITgJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
7,"E Davis","Knowledge representation",2015,"International Encyclopedia of the Social & …","nyuscholars.nyu.edu","https://nyuscholars.nyu.edu/en/publications/knowledge-representation-3","https://scholar.google.com/scholar?cites=14640763950095963375&as_sdt=2005&sciodt=2007&hl=en",29,"2022-07-13 09:08:01","","","","",,,,,7,1.00,7,1,7,"… precision, support of efficient inference, learnability, robustness, and ease of … keywords = ""Artificial intelligence, First-order logic, Frame, Knowledge base, Knowledge representation …","","https://scholar.google.com/scholar?q=related:75TQFT5xLssJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
13,"I Kollia, N Simou, G Stamou…","Interweaving knowledge representation and adaptive neural networks",2009,"Proceedings of the …","academia.edu","https://www.academia.edu/download/35917448/602.pdf","https://scholar.google.com/scholar?cites=17845513912792236284&as_sdt=2005&sciodt=2007&hl=en",30,"2022-07-13 09:08:01","PDF","","","",,,,,13,1.00,3,4,13,"… are both standard approaches to artificial intelligence and it is … desir- able to combine the robustness provided by … Knowledge stores the knowledge base components that describe the …","https://www.academia.edu/download/35917448/602.pdf","https://scholar.google.com/scholar?q=related:_MBFploAqPcJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
262,"W Swartout, A Tate","Guest editors' introduction: Ontologies",1999,"IEEE Intelligent Systems","computer.org","https://www.computer.org/csdl/magazine/ex/1999/01/x1018/13rRUx0gejT","https://scholar.google.com/scholar?cites=674762236755215605&as_sdt=2005&sciodt=2007&hl=en",31,"2022-07-13 09:08:01","","","","",,,,,262,11.39,131,2,23,"… approach to constructing a large knowledge base (with an … development time while improving the robustness and reliability of … the ACM's Special Interest Group on Artificial Intelligence …","","https://scholar.google.com/scholar?q=related:9YSk5a08XQkJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
3,"D Schutzer","Applications of artificial intelligence to military communications",1983,"MILCOM 1983-IEEE Military Communications …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4794808/","https://scholar.google.com/scholar?cites=15157371517348903707&as_sdt=2005&sciodt=2007&hl=en",32,"2022-07-13 09:08:01","","","","",,,,,3,0.08,3,1,39,"… can be inferred from the existing knowledge base … OTHER APPLICATIONS Artificial intelligence techniques can also be … to improve a communications systems robustness and tolerance …","","https://scholar.google.com/scholar?q=related:G3s0fBbNWdIJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
11,"D Cetindamar, T Lammers…","Exploring the knowledge spillovers of a technology in an entrepreneurial ecosystem—The case of artificial intelligence in Sydney",2020,"Thunderbird International …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/tie.22158","https://scholar.google.com/scholar?cites=13012856608664230594&as_sdt=2005&sciodt=2007&hl=en",33,"2022-07-13 09:08:01","","10.1002/tie.22158","","",,,,,11,5.50,4,3,2,"… representing the realized knowledge base, and startups showing the experimental knowledge base … is carried out in practice by evaluating the artificial intelligence (AI) knowledge …","","https://scholar.google.com/scholar?q=related:wpqG-CP0lrQJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
103,"TG Dietterich","Steps toward robust artificial intelligence",2017,"Ai Magazine","ojs.aaai.org","https://ojs.aaai.org/index.php/aimagazine/article/view/2756","https://scholar.google.com/scholar?cites=13332446060891249694&as_sdt=2005&sciodt=2007&hl=en",34,"2022-07-13 09:08:01","","","","",,,,,103,20.60,103,1,5,"… All of these high-stakes applications require robust artificial intelligence technology. There are at least five aspects of robustness that require attention …","https://ojs.aaai.org/index.php/aimagazine/article/download/2756/2644","https://scholar.google.com/scholar?q=related:Hpx61g1dBrkJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
2,"D Sun, G Xu","Fuzzy Autopilots for SUAV Based on Robust Optimization Algorithm",2012,"Dianguang yu Kongzhi …","Luoyang Institute of Electro-Optical …","","https://scholar.google.com/scholar?cites=2852752668262774405&as_sdt=2005&sciodt=2007&hl=en",35,"2022-07-13 09:08:01","CITATION","","","",,,,,2,0.20,1,2,10,"","","https://scholar.google.com/scholar?q=related:hbbZ728DlycJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
1,"F Zhang, X Wang, J Han, J Tang…","Fast top-k area topics extraction with knowledge base",2018,"2018 IEEE Third …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8411837/","https://scholar.google.com/scholar?cites=11168694846262913133&as_sdt=2005&sciodt=2007&hl=en",36,"2022-07-13 09:08:01","","","","",,,,,1,0.25,0,5,4,"… most representative research topics in Artificial Intelligence (AI … leverage a large- scale knowledge base (Wikipedia) to … demonstrate our model's effectiveness, robustness, real-timeness …","https://arxiv.org/pdf/1710.04822","https://scholar.google.com/scholar?q=related:bag81Mks_5oJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
75,"RJ Patton, J Chen","Robustness in quantitative model-based fault diagnosis",1992,"… on Intelligent Fault Diagnosis-Part 2 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/167916/","https://scholar.google.com/scholar?cites=5918133130311846651&as_sdt=2005&sciodt=2007&hl=en",37,"2022-07-13 09:08:01","","","","",,,,,75,2.50,38,2,30,"… Clearly, if a malfunction should occur which is not in this repertoire or fdr diagnosis knowledge base then the FDI scheme will … 4 The robustness solution of quantitative model-based FDI …","http://zbc.uz.zgora.pl/Content/57301/AMCS_1993_3_3_1.pdf","https://scholar.google.com/scholar?q=related:-0q19bluIVIJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
5,"FZ Baghli, L El Bakkali","Artificial intelligence application's for a robot manipulator with two degrees of freedom position control",2014,"International Journal of Mechatronics, Electrical and …","","","https://scholar.google.com/scholar?cites=14381600762603344557&as_sdt=2005&sciodt=2007&hl=en",38,"2022-07-13 09:08:01","CITATION","","","",,,,,5,0.63,3,2,8,"","","https://scholar.google.com/scholar?q=related:rZJ1VLK1lccJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22knowledge+base%22&hl=en&as_sdt=2007"
