Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
22,"TG Dietterich","Robust artificial intelligence and robust human organizations",2019,"Frontiers of Computer Science","Springer","https://link.springer.com/article/10.1007/s11704-018-8900-4","https://scholar.google.com/scholar?cites=241619937926090053&as_sdt=2005&sciodt=2007&hl=en",1,"2022-07-13 17:18:06","","10.1007/s11704-018-8900-4","","",,,,,22,7.33,22,1,3,"The more powerful technology becomes, the more it magnifies design errors and human failures… Emerging technologies under the name of “artificial intelligence”(AI) are likely to provide …","https://arxiv.org/pdf/1811.10840","https://scholar.google.com/scholar?q=related:RY28qg1oWgMJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
103,"TG Dietterich","Steps toward robust artificial intelligence",2017,"Ai Magazine","ojs.aaai.org","https://ojs.aaai.org/index.php/aimagazine/article/view/2756","https://scholar.google.com/scholar?cites=13332446060891249694&as_sdt=2005&sciodt=2007&hl=en",2,"2022-07-13 17:18:06","","","","",,,,,103,20.60,103,1,5,"… In his honor, I have extended his title to incorporate the topic that I want to discuss today: How can we make artificial intelligence systems that are robust in the face of lack of knowledge …","https://ojs.aaai.org/index.php/aimagazine/article/download/2756/2644","https://scholar.google.com/scholar?q=related:Hpx61g1dBrkJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
139,"H Nguyen, XN Bui","Predicting blast-induced air overpressure: a robust artificial intelligence system based on artificial neural networks and random forest",2019,"Natural Resources Research","Springer","https://link.springer.com/article/10.1007/s11053-018-9424-1","https://scholar.google.com/scholar?cites=1214195325389139502&as_sdt=2005&sciodt=2007&hl=en",3,"2022-07-13 17:18:06","","10.1007/s11053-018-9424-1","","",,,,,139,46.33,70,2,3,"… In this paper, a robust artificial intelligence system was developed for predicting blast-induced AOp based on artificial neural networks (ANNs) and random forest (RF), code name ANNs-…","https://www.researchgate.net/profile/Xuan-Nam-Bui/publication/329519578_Predicting_Blast-Induced_Air_Overpressure_A_Robust_Artificial_Intelligence_System_Based_on_Artificial_Neural_Networks_and_Random_Forest/links/5cc725c6a6fdcc1d49b977f6/Predicting-Blast-Induced-Air-Overpressure-A-Robust-Artificial-Intelligence-System-Based-on-Artificial-Neural-Networks-and-Random-Forest.pdf","https://scholar.google.com/scholar?q=related:Lm7CITew2RAJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
191,"G Marcus","The next decade in ai: four steps towards robust artificial intelligence",2020,"arXiv preprint arXiv:2002.06177","arxiv.org","https://arxiv.org/abs/2002.06177","https://scholar.google.com/scholar?cites=10762068228089742706&as_sdt=2005&sciodt=2007&hl=en",4,"2022-07-13 17:18:06","","","","",,,,,191,95.50,191,1,2,"… While Google Search is hardly what we have in mind for robust artificial intelligence, it is a highly effective AI-powered information retrieval system that works at enormous volume with a …","https://arxiv.org/pdf/2002.06177","https://scholar.google.com/scholar?q=related:coXOlwiMWpUJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
0,"J Hays, S Ramamoorthy, C Tetzlaff","Robust Artificial Intelligence for Neurorobotics",2021,"Frontiers in Neurorobotics","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8716384/","",5,"2022-07-13 17:18:06","HTML","","","",,,,,0,0.00,0,3,1,"… A long standing open question at the intersection of many fields—Artificial Intelligence, Neural Computing, Neuromorphic Systems and other forms of Biomimesis—pertains to the …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8716384/",""
19,"M Najafzadeh, G Oliveto","More reliable predictions of clear-water scour depth at pile groups by robust artificial intelligence techniques while preserving physical consistency",2021,"Soft Computing","Springer","https://link.springer.com/article/10.1007/s00500-020-05567-3","https://scholar.google.com/scholar?cites=13443315990254745384&as_sdt=2005&sciodt=2007&hl=en",6,"2022-07-13 17:18:06","","10.1007/s00500-020-05567-3","","",,,,,19,19.00,10,2,1,"… This paper presents the results of an investigation on scour around pile groups under steady currents using artificial intelligence (AI) models. Namely, EPR (Evolutionary Polynomial …","https://scholar.google.com/scholar?output=instlink&q=info:KHd22qpAkLoJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=1794396553656926281&oi=lle","https://scholar.google.com/scholar?q=related:KHd22qpAkLoJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
5,"HA Khoshalan, J Shakeri, I Najmoddini, M Asadizadeh","Forecasting copper price by application of robust artificial intelligence techniques",2021,"Resources Policy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301420721002506","https://scholar.google.com/scholar?cites=11920474961253317084&as_sdt=2005&sciodt=2007&hl=en",7,"2022-07-13 17:18:06","","","","",,,,,5,5.00,1,4,1,"… Considering the increasing use of artificial intelligence (AI)-based networks in different fields such as price estimation, four methods were used in the present work for the first time to …","","https://scholar.google.com/scholar?q=related:3Dlx49EIbqUJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
4,"O Mahmoudi, F Piltan, OR Sadrnia, M Jafari…","Design robust artificial intelligence model-base variable structure controller with application to dynamic uncertainties octam vi continuum robot",2015,"International Journal of …","gvpress.com","https://gvpress.com/journals/IJHIT/vol8_no1/5.pdf","https://scholar.google.com/scholar?cites=14135925027532705716&as_sdt=2005&sciodt=2007&hl=en",8,"2022-07-13 17:18:06","PDF","","","",,,,,4,0.57,1,5,7,"… This paper focuses on the design of a robust chattering free mathematical model-base artificial intelligence (fuzzy inference system) variable structure controller (MFVSC) for highly …","https://gvpress.com/journals/IJHIT/vol8_no1/5.pdf","https://scholar.google.com/scholar?q=related:tA-kzerkLMQJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
31,"MK AlOmar, MM Hameed, MA AlSaadi","Multi hours ahead prediction of surface ozone gas concentration: robust artificial intelligence approach",2020,"Atmospheric Pollution Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S1309104220301835","https://scholar.google.com/scholar?cites=8591632118159375573&as_sdt=2005&sciodt=2007&hl=en",9,"2022-07-13 17:18:06","","","","",,,,,31,15.50,10,3,2,"… The time sequencing is most robust and reliable … an artificial intelligence model that can accurately forecast one and multi-hour ahead of Ozone concentration. To construct robust …","https://www.researchgate.net/profile/Mohammed-Hameed-10/publication/342505968_Multi_hours_ahead_prediction_of_surface_ozone_gas_concentration_Robust_artificial_intelligence_approach/links/62217475a39db062db7deacc/Multi-hours-ahead-prediction-of-surface-ozone-gas-concentration-Robust-artificial-intelligence-approach.pdf","https://scholar.google.com/scholar?q=related:1fy5G-SbO3cJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
14,"MK AlOmar, MM Hameed, N Al-Ansari…","Data-driven model for the prediction of total dissolved gas: robust artificial intelligence approach",2020,"Advances in Civil …","hindawi.com","https://www.hindawi.com/journals/ace/2020/6618842/","https://scholar.google.com/scholar?cites=15556039544099921060&as_sdt=2005&sciodt=2007&hl=en",10,"2022-07-13 17:18:06","HTML","","","",,,,,14,7.00,4,4,2,"… [21] MK AlOmar, MM Hameed, and MA AlSaadi, “Multi hours ahead prediction of surface ozone gas concentration: robust artificial intelligence approach,” Atmospheric Pollution …","https://www.hindawi.com/journals/ace/2020/6618842/","https://scholar.google.com/scholar?q=related:pFwBwosn4tcJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22design%22&hl=en&as_sdt=2007"
