Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"M Schain, M Schain","Machine Learning Algorithms and Robustness",2015,"","tau.ac.il","https://www.tau.ac.il/~mansour/students/Mariano_Scain_Phd.pdf","https://scholar.google.com/scholar?cites=125467786534709925&as_sdt=2005&sciodt=2007&hl=en",1,"2022-07-13 10:04:11","BOOK","","","",,,,,8,1.14,4,2,7,"… key aspects of robustness as related to the … robustness aspects of machine learning methods. In the rest of this introductory chapter, a short overview of the essence of machine learning …","https://www.tau.ac.il/~mansour/students/Mariano_Scain_Phd.pdf","https://scholar.google.com/scholar?q=related:peonf0nAvQEJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
4,"H Alotaibi, F Alsolami, R Mehmood","DNA Profiling: An Investigation of Six Machine Learning Algorithms for Estimating the Number of Contributors in DNA Mixtures",2021,"International Journal of …","researchgate.net","https://www.researchgate.net/profile/Rashid-Mehmood-12/publication/356817871_DNA_Profiling_An_Investigation_of_Six_Machine_Learning_Algorithms_for_Estimating_the_Number_of_Contributors_in_DNA_Mixtures/links/61aedbf3b3c26a1e5d8e6457/DNA-Profiling-An-Investigation-of-Six-Machine-Learning-Algorithms-for-Estimating-the-Number-of-Contributors-in-DNA-Mixtures.pdf","https://scholar.google.com/scholar?cites=14872170545472297643&as_sdt=2005&sciodt=2007&hl=en",2,"2022-07-13 10:04:11","PDF","","","",,,,,4,4.00,1,3,1,"… including computational complexity and accuracy of estimating the number of unknowns. … machine learning methods that are faster but their classification accuracies and robustness …","https://www.researchgate.net/profile/Rashid-Mehmood-12/publication/356817871_DNA_Profiling_An_Investigation_of_Six_Machine_Learning_Algorithms_for_Estimating_the_Number_of_Contributors_in_DNA_Mixtures/links/61aedbf3b3c26a1e5d8e6457/DNA-Profiling-An-Investigation-of-Six-Machine-Learning-Algorithms-for-Estimating-the-Number-of-Contributors-in-DNA-Mixtures.pdf","https://scholar.google.com/scholar?q=related:q1rnoVCQZM4J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
44,"S Mohseni, M Pitale, V Singh, Z Wang","Practical solutions for machine learning safety in autonomous vehicles",2019,"arXiv preprint arXiv:1912.09630","arxiv.org","https://arxiv.org/abs/1912.09630","https://scholar.google.com/scholar?cites=11775261665330174820&as_sdt=2005&sciodt=2007&hl=en",3,"2022-07-13 10:04:11","","","","",,,,,44,14.67,11,4,3,"… for its robustness. In the following, we review two major safetyrelated types of machine learning robustness techniques for open-world tasks. We will also briefly review robustness and …","https://arxiv.org/pdf/1912.09630","https://scholar.google.com/scholar?q=related:ZJtHuxgiaqMJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
193,"M Alber, A Buganza Tepole, WR Cannon, S De…","Integrating machine learning and multiscale modeling—perspectives, challenges, and opportunities in the biological, biomedical, and behavioral sciences",2019,"NPJ digital …","nature.com","https://www.nature.com/articles/s41746-019-0193-y","https://scholar.google.com/scholar?cites=6317332891636961841&as_sdt=2005&sciodt=2007&hl=en",4,"2022-07-13 10:04:11","HTML","","","",,,,,193,64.33,39,5,3,"… systematically discover details about these unknowns. … machine learning approach. Especially when the available data are limited, we can increase the robustness of machine learning …","https://www.nature.com/articles/s41746-019-0193-y","https://scholar.google.com/scholar?q=related:MZLpVcusq1cJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
0,"W ElManhawy, J Kwan","Fast LFD Flows With Pattern Matching And Machine Learning Can Deliver Higher-Yielding Designs Faster Ways to observe the impact of systematic process …",,"semiengineering.com","","https://semiengineering.com/fast-lfd-flows-with-pattern-matching-and-machine-learning-can-deliver-higher-yielding-designs-faster/","",5,"2022-07-13 10:04:11","HTML","","","",,,,,0,0.00,0,2,,"… action to improve yield and product robustness. Adding pattern matching and machine learning to this process can improve and expedite the results while reducing overall runtime. …","https://semiengineering.com/fast-lfd-flows-with-pattern-matching-and-machine-learning-can-deliver-higher-yielding-designs-faster/","https://scholar.google.com/scholar?q=related:l4edhmiD6uEJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
39,"C Deng, X Ji, C Rainey, J Zhang, W Lu","Integrating machine learning with human knowledge",2020,"Iscience","Elsevier","https://www.sciencedirect.com/science/article/pii/S2589004220308488","https://scholar.google.com/scholar?cites=7960645318416999561&as_sdt=2005&sciodt=2007&hl=en",6,"2022-07-13 10:04:11","HTML","","","",,,,,39,19.50,8,5,2,"… machine learning can significantly reduce the data required, increase the reliability and robustness of machine learning… helps predict or resolve such unknowns. For example, PDE …","https://www.sciencedirect.com/science/article/pii/S2589004220308488","https://scholar.google.com/scholar?q=related:iSQfY73keW4J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
40,"S Saria, A Subbaswamy","Tutorial: safe and reliable machine learning",2019,"arXiv preprint arXiv:1904.07204","arxiv.org","https://arxiv.org/abs/1904.07204","https://scholar.google.com/scholar?cites=8269297695335901505&as_sdt=2005&sciodt=2007&hl=en",7,"2022-07-13 10:04:11","","","","",,,,,40,13.33,20,2,3,"… effective at identifying a model’s “unknown unknowns” (predictions for which a model is … the name “robust machine learning.” However, we believe that robustness, while an important …","https://arxiv.org/pdf/1904.07204","https://scholar.google.com/scholar?q=related:Qelz-HBywnIJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
53,"J Delafiori, LC Navarro, RF Siciliano…","Covid-19 automated diagnosis and risk assessment through metabolomics and machine learning",2021,"Analytical …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.analchem.0c04497","https://scholar.google.com/scholar?cites=15835234131248701528&as_sdt=2005&sciodt=2007&hl=en",8,"2022-07-13 10:04:11","","10.1021/acs.analchem.0c04497","","",,,,,53,53.00,13,4,1,"… We combined a machine learning-based algorithm with mass spectrometry to create an … of biomarkers brought robustness to the model developed using machine learning algorithms, …","https://pubs.acs.org/doi/full/10.1021/acs.analchem.0c04497","https://scholar.google.com/scholar?q=related:WGA4MIsNwtsJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
8,"S Mohseni, A Jagadeesh, Z Wang","Predicting model failure using saliency maps in autonomous driving systems",2019,"arXiv preprint arXiv:1905.07679","arxiv.org","https://arxiv.org/abs/1905.07679","https://scholar.google.com/scholar?cites=13007410945004455752&as_sdt=2005&sciodt=2007&hl=en",9,"2022-07-13 10:04:11","","","","",,,,,8,2.67,3,3,3,"… in evaluating model robustness and estimating failure probability in machine learning systems. In this … How can we evaluate machine learning systems for safety critical domains such as …","https://arxiv.org/pdf/1905.07679","https://scholar.google.com/scholar?q=related:SMeEmFabg7QJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
963,"B Biggio, F Roli","Wild patterns: Ten years after the rise of adversarial machine learning",2018,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320318302565","https://scholar.google.com/scholar?cites=9261985116174637265&as_sdt=2005&sciodt=2007&hl=en",10,"2022-07-13 10:04:11","","10.1145/3243734.3264418","","",,,,,963,240.75,482,2,4,"… this hypothesis about the robustness of nonlinear … machine learning can deal with known unknowns. Unfortunately, adversarial machine learning often deals with unknown unknowns. …","https://dl.acm.org/doi/pdf/10.1145/3243734.3264418","https://scholar.google.com/scholar?q=related:0ViLHGQuiYAJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007"
