Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"AF Cooper, E Moss, B Laufer…","Accountability in an Algorithmic Society: Relationality, Responsibility, and Robustness in Machine Learning",2022,"… on Fairness, Accountability …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3531146.3533150?casa_token=R95YHG1_-f0AAAAA:OXE_Ay4ZZVg9cXko64LAIJd1Cn4pfViZqoyVwQ5zuqN8bH0aay6HWR3e6gfVIqX5KyCsnVxOYl0qtQ","https://scholar.google.com/scholar?cites=11592713899571418090&as_sdt=2005&sciodt=2007&hl=en",5,"2022-07-14 11:14:51","","10.1145/3531146.3533150","","",,,,,3,3.00,1,4,1,"… realizing a moral, relational accountability framework in practice (… to accountability, thereby strengthening accountability … for and evaluating robustness implicates accountability, as it …","https://dl.acm.org/doi/pdf/10.1145/3531146.3533150?casa_token=fata-9ksSWYAAAAA:7DK2EP9YOYMe_LGjmtLKipNon5vReSWTpXD2uiAyFqORjwaaz1XFQyqTF7zz25g9LCHSLNMIWtDv4Q","https://scholar.google.com/scholar?q=related:6hOw7t6X4aAJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
0,"WX Wan, T Lindenthal","Towards Accountability in Machine Learning Applications: A System-testing",2022,"PloS One","crerc.landecon.cam.ac.uk","https://www.crerc.landecon.cam.ac.uk/files/crerc_2022-03_wp.pdf","",12,"2022-07-14 11:14:51","PDF","","","",,,,,0,0.00,0,2,1,"… This pattern is also largely robust if we investigate the TestRatio by each category of residual quintiles (Appendix Table A6). Therefore, our results further reveal the residuals in Model 1 …","https://www.crerc.landecon.cam.ac.uk/files/crerc_2022-03_wp.pdf",""
2,"WX Wan, T Lindenthal","Towards accountability in machine learning applications: A system-testing approach",2022,"ZEW-Centre for European Economic …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4031891","https://scholar.google.com/scholar?cites=3026296132930984587&as_sdt=2005&sciodt=2007&hl=en",13,"2022-07-14 11:14:51","","","","",,,,,2,2.00,1,2,1,"… This paper does not develop any narrowly defined machine learning (ML) wizardry but … The results remain robust if we compare the difference in mean using sub-samples of each …","https://madoc.bib.uni-mannheim.de/62029/1/dp22001.pdf","https://scholar.google.com/scholar?q=related:i1p9hEyQ_ykJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
0,"AA Almuzaini, CA Bhatt, DM Pennock…","ABCinML: Anticipatory Bias Correction in Machine Learning Applications",2022,"… Fairness, Accountability …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3531146.3533211?casa_token=3aAVrVuQbVQAAAAA:yNRZITDjApivwYoQ00IYlERnbdsMOZDksy_m8al0Tm31FEZSas-XywkTYPSN-PCEiia-lQsOrHZnxw","",18,"2022-07-14 11:14:51","","10.1145/3531146.3533211","","",,,,,0,0.00,0,4,1,"… Besides that, we will utilize a more robust anticipation model and a range of the fairness mitigation methods to understand their applicability in anticipatory bias correction. Our approach …","https://dl.acm.org/doi/pdf/10.1145/3531146.3533211?casa_token=5xHJrS03EpIAAAAA:CYeqCiCyAgJ9N88M92Pkqg9DYiYUoB0rm5IMIEev6uRaXk1EDUvDRyoJ25aydceaOSK-6ll0dHzpZA",""
2,"L Rubinger, A Gazendam, S Ekhtiari, M Bhandari","Machine learning and artificial intelligence in research and healthcare✰,✰✰",2022,"Injury","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020138322000766?casa_token=8bkLf0i1-8oAAAAA:8n5L-JNE-7yEIEBQiIOB5pju3tElqZa1YZ40fbtH58DGF4rv3aBBW-CTm8vM22S5EqDKABf3GQI","https://scholar.google.com/scholar?cites=10810347322722556483&as_sdt=2005&sciodt=2007&hl=en",23,"2022-07-14 11:14:51","HTML","","","",,,,,2,2.00,1,4,1,"… Machine learning affords the ability to desalinate that water, and turn messy and robust … applications is an issue as it prevents accountability, and prevents clinicians and researchers …","https://www.sciencedirect.com/science/article/pii/S0020138322000766?casa_token=8bkLf0i1-8oAAAAA:8n5L-JNE-7yEIEBQiIOB5pju3tElqZa1YZ40fbtH58DGF4rv3aBBW-CTm8vM22S5EqDKABf3GQI","https://scholar.google.com/scholar?q=related:Qxp5RZ0RBpYJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
0,"JA Anderson, MD McCradden…","Response to Open Peer Commentaries: On Social Harms, Big Tech, and Institutional Accountability",2022,"The American Journal of …","Taylor & Francis","https://www.tandfonline.com/doi/full/10.1080/15265161.2022.2075977?casa_token=fWeBPLkSzWgAAAAA:yZovFaCy6ZwMKWEOQZ8DkDvCnKO45NG0nWg_ekmndtvT9xEYbU3T5gmFwVmkfp-BS0OwcN1F_R3fjw","",30,"2022-07-14 11:14:51","HTML","10.1080/15265161.2022.2075977","","",,,,,0,0.00,0,3,1,"… We believe that it serves as a starting point for establishing a robust, scalable, and adaptive framework for the responsible evaluation of AI which can maintain the protection of patients/…","https://www.tandfonline.com/doi/full/10.1080/15265161.2022.2075977?casa_token=fWeBPLkSzWgAAAAA:yZovFaCy6ZwMKWEOQZ8DkDvCnKO45NG0nWg_ekmndtvT9xEYbU3T5gmFwVmkfp-BS0OwcN1F_R3fjw","https://scholar.google.com/scholar?q=related:HtqagYzMDRcJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
30,"A Birhane, P Kalluri, D Card, W Agnew…","The values encoded in machine learning research",2022,"… Fairness, Accountability …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3531146.3533083","https://scholar.google.com/scholar?cites=17435386907968867482&as_sdt=2005&sciodt=2007&hl=en",44,"2022-07-14 11:14:51","","10.1145/3531146.3533083","","",,,,,30,30.00,6,5,1,"… In this study, we find robust evidence against the vague conceptualization of the discipline of ML as value-neutral. Instead, we investigate the ways that the discipline of ML is inherently …","https://dl.acm.org/doi/fullHtml/10.1145/3531146.3533083","https://scholar.google.com/scholar?q=related:mgz7IgTw9vEJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
7,"A Descampe, C Massart, S Poelman, FX Standaert…","Automated news recommendation in front of adversarial examples and the technical limits of transparency in algorithmic accountability",2022,"AI & SOCIETY","Springer","https://link.springer.com/article/10.1007/s00146-021-01159-3","https://scholar.google.com/scholar?cites=4422543171609830954&as_sdt=2005&sciodt=2007&hl=en",57,"2022-07-14 11:14:51","","10.1007/s00146-021-01159-3","","",,,,,7,7.00,1,5,1,"… machine learning should be viewed as part of the technical toolbox for algorithmic accountability … Importantly, this is especially true as long as robust algorithmic accountability cannot be …","https://perso.uclouvain.be/fstandae/PUBLIS/259.pdf","https://scholar.google.com/scholar?q=related:KiaiO5UHYD0J:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
5,"LG McCoy, CTA Brenna, SS Chen, K Vold…","Believing in black boxes: Machine learning for healthcare does not need explainability to be evidence-based",2022,"Journal of clinical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0895435621003541?casa_token=DO6NDjpUMysAAAAA:FMlpO0m0D8cCIIivMR6FnTgAFnkdFEXJ8NvJNkfsCnfAICfX0ROrecMzPPwlklljyG9pvnq_uJc","https://scholar.google.com/scholar?cites=2512032462004337661&as_sdt=2005&sciodt=2007&hl=en",58,"2022-07-14 11:14:51","HTML","","","",,,,,5,5.00,1,5,1,"Objective To examine the role of explainability in machine learning for healthcare (MLHC), and its necessity and significance with respect to effective and ethical MLHC application. …","https://www.sciencedirect.com/science/article/pii/S0895435621003541?casa_token=DO6NDjpUMysAAAAA:FMlpO0m0D8cCIIivMR6FnTgAFnkdFEXJ8NvJNkfsCnfAICfX0ROrecMzPPwlklljyG9pvnq_uJc","https://scholar.google.com/scholar?q=related:_bsEAjeI3CIJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
0,"B Hutchinson, N Rostamzadeh, C Greer…","Evaluation Gaps in Machine Learning Practice",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2205.05256","",60,"2022-07-14 11:14:51","","","","",,,,,0,0.00,0,4,1,"… of auditable artifacts required for robust accountability and governance practices [136]. … consequences, we hope to encourage more robust interdisciplinary debate and, ultimately, to …","https://arxiv.org/pdf/2205.05256","https://scholar.google.com/scholar?q=related:3Qn9xcPdR-sJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007"
