Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Svitlana Volkova, Dustin L. Arendt, Emily Saldanha, M. Glenski, Ellyn Ayton, Joseph A. Cottam, Sinan G. Aksoy, Brett Jefferson, Karthnik Shrivaram","Explaining and predicting human behavior and social dynamics in simulated virtual worlds: reproducibility, generalizability, and robustness of causal discovery methods",2021,"","","","",1,"2022-07-13 09:20:03","","10.1007/s10588-021-09351-y","","",,,,,0,0.00,0,9,1,"","",""
22,"L. Valiant","Knowledge Infusion: In Pursuit of Robustness in Artificial Intelligence",2008,"","","","",2,"2022-07-13 09:20:03","","10.4230/LIPIcs.FSTTCS.2008.1770","","",,,,,22,1.57,22,1,14,"Endowing computers with the ability to apply commonsense knowledge with human- level performance is a primary challenge for computer science, comparable in importance to past great challenges in other fields of science such as the sequencing of the human genome. The right approach to this problem is still under debate. Here we shall discuss and attempt to justify one ap- proach, that of knowledge infusion. This approach is based on the view that the fundamental objective that needs to be achieved is robustness in the following sense: a framework is needed in which a computer system can represent pieces of knowledge about the world, each piece having some un- certainty, and the interactions among the pieces having even more uncertainty, such that the system can nevertheless reason from these pieces so that the uncertainties in its conclusions are at least controlled. In knowledge infusion rules are learned from the world in a principled way so that sub- sequent reasoning using these rules will also be principled, and subject only to errors that can be bounded in terms of the inverse of the effort invested in the learning process.","",""
0,"Tongjie Pan, Ziwei Huang, Yalan Ye, Yunfei Cheng, Wenwen He, Chong Wang","Joint Transfer Strategy for Cross-Domain Human Activity Recognition",2021,"","","","",3,"2022-07-13 09:20:03","","10.1109/ICET51757.2021.9451080","","",,,,,0,0.00,0,6,1,"Human activity recognition based on wearable sensors has been considered as an important work in the increasingly developed artificial intelligence and Internet of Things. Since acquiring enough activity labels is often expensive and time-consuming, an intuitive way is to leverage existing data from one sensor (source domain) to recognize target data from another sensor (target domain). Unfortunately, the data from different domains may have a large discrepancy. Existing approaches typically consider reducing the domain discrepancy to transfer knowledge. However, these approaches do not take full advantage of data structure, which is important for activity recognition. In this paper, we propose an effective method, named Joint Transfer Strategy (JTS). The method has high accuracy and robustness for cross-domain human activity recognition. Specifically, JTS first obtains pseudo labels for the target domain via a majority voting technique. Then, it leverages a joint transfer strategy to map the source and target domain data into a shared domain-invariant subspace and preserve the data structure information. Finally, an adaptive classifier is learned to label target data. Comprehensive experiments on three large public activity recognition datasets demonstrate that JTS outperforms other state-of-the-art methods in terms of classification accuracy.","",""
5,"M. Selfridge, D. J. Dickerson, S. F. Biggs","Cognitive Expert Systems and Machine Learning: Artificial Intelligence Research at the University of Connecticut",1987,"","","","",4,"2022-07-13 09:20:03","","10.1609/AIMAG.V8I1.577","","",,,,,5,0.14,2,3,35,"In order for next-generation expert systems to demonstrate the performance, robustness, flexibility, and learning ability of human experts, they will have to be based on cognitive models of expert human reasoning and learning. We call such next-generation systems cognitive expert systems. Research at the Artificial Intelligence Laboratory at the University of Connecticut is directed toward understanding the principles underlying cognitive expert systems and developing computer programs embodying those principles. The Causal Model Acquisition System (CMACS) learns causal models of physical mechanisms by understanding real-world natural language explanations of those mechanisms. The going Concern Expert ( GCX) uses business and environmental knowledge to assess whether a company will remain in business for at least the following year. The Business Information System (BIS) acquires business and environmental knowledge from in-depth reading of real-world news stories. These systems are based on theories of expert human reasoning and learning, and thus represent steps toward next-generation cognitive expert systems.","",""
0,"Youngchul Bae, Yong Soo Kim, F. Rhee, Yong-Tae Kim, C. Tao","Editorial Message: Special Issue on Fuzzy System in Data Mining and Knowledge Discovery: Modelling and Application",2017,"","","","",5,"2022-07-13 09:20:03","","10.1007/S40815-017-0359-1","","",,,,,0,0.00,0,5,5,"","",""
233,"E. Papageorgiou, C. Stylios, P. Groumpos","Fuzzy Cognitive Map Learning Based on Nonlinear Hebbian Rule",2003,"","","","",6,"2022-07-13 09:20:03","","10.1007/978-3-540-24581-0_22","","",,,,,233,12.26,78,3,19,"","",""
5,"Justin W. Hart, B. Scassellati","Robotic Self-Models Inspired by Human Development",2010,"","","","",7,"2022-07-13 09:20:03","","","","",,,,,5,0.42,3,2,12,"Traditionally, in the fields of artificial intelligence and robotics, representations of the self have been conspicuously absent. Capabilities of systems are listed explicitly by developers during construction and choices between behavioral options are decided based on search, inference, and planning. In robotics, while knowledge of the external world has often been acquired through experience, knowledge about the robot itself has generally been built in by the designer. Built-in models of the robot's kinematics, physical and sensory capabilities, and other equipment have stood in the place of self-knowledge, but none of these representations offer the flexibility, robustness, and functionality that are present in people. In this work, we seek to emulate forms of self-awareness developed during human infancy in our humanoid robot, Nico. In particular, we are interested in the ability to reason about the robot's embodiment and physical capabilities, with the robot building a model of itself through its experiences.","",""
1,"T. Dao, Federico Marin, M. Tho","MODELING OF MUSCULOSKELETAL SYSTEM USING BIOMECHANICS AND KNOWLEDGE ENGINEERING APPROACHES: CLINICAL BENEFITS AND LIMITATIONS",2011,"","","","",8,"2022-07-13 09:20:03","","","","",,,,,1,0.09,0,3,11,"Understanding of mechanical behaviors of the human body is a challenge to take appropriate medical decisions (e.g. patient's diagnosis or treatment). To achieve this objective, two modeling approaches were studied and confronted in order to highlight the benefits and limitations of each approach to clinical problems. The biomechanical model is including anatomical geometries, anthropometrical data, mechanical properties and motion analysis data. A new type of model named meta-model is based on knowledge engineering representation, data mining and artificial intelligence methods. Orthopedic pediatric pathologies (Polio, clubfoot, cerebral palsy) were studied to evaluate the accuracy and robustness of these modeling approaches. Methodological confrontation through clinical benefits and limitations of each modeling approach and their complementarities were analyzed and presented. To conclude, even if input data and modeling of each approach are different, these two approaches are closely complementary for better understanding of musculoskeletal disorders leading to best diagnosis and treatment prescriptions.","",""
0,"C. Brunger","Artificial Neural Network Modeling of Damaged Aircraft",1994,"","","","",9,"2022-07-13 09:20:03","","","","",,,,,0,0.00,0,1,28,"Abstract : Aircraft design and control techniques rely on the proper modeling of the aircraft's equations of motion. Many of the variables used in these equations are aerodynamic coefficients which are obtained from scale models in wind tunnel tests. In order to model damaged aircraft, every aerodynamic coefficient must be determined for every possible damage mechanism in every flight condition. Designing a controller for a damaged aircraft is particularly burdensome because knowledge of the effect of each damage mechanism on the model is required before the controller can be designed. Also, a monitoring system must be employed to decide when and how much damage has occurred in order to re configure the controller. Recent advances in artificial intelligence have made parallel distributed processors (artificial neural networks) feasible. Modeled on the human brain, the artificial neural network's strength lies in its ability to generalize from a given model. This thesis examines the robustness of the artificial neural network as a model for damaged aircraft.","",""
35,"D. Cliff, J. Bruten","Simple Bargaining Agents for Decentralized Market-Based Control",1998,"","","","",10,"2022-07-13 09:20:03","","","","",,,,,35,1.46,18,2,24,"market-based control, economic agents, bargaining, autonomous agent Market-Based Control (MBC) is a resource allocation and control technique where multi-agent systems are built to resemble free-market economies. The aim is that MBC systems exhibit the same decentralization, robustness, and capacity for self-organization as do real economies. MBC systems are relevant to Artificial Intelligence (AI) and robotics in at least two ways: first, the agents in a MBC system need to be robot-like in their ability to autonomously coordinate perception and action in dynamic and uncertain environments that include other agents; second, MBC systems could be used as the control technologies for robots and other “intelligent” autonomous agents. We critically review a selection of MBC systems. We argue that the MBC systems reviewed here are either implicitly reliant on centralized knowledge, or require human operators and hence are not truly automatic. We identify a major issue in creating truly decentralized and automatic MBC systems: the need for the system's agents to be capable of bargaining behaviors. Following this, we briefly summarize our current results and ongoing work in creating multi-agent systems where each autonomous agent has the ability to bargain with other agents. We demonstrate that markets composed of such agents exhibit desirable behaviors, and that such agents could form the basis of truly decentralized MBC systems.","",""
