Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"Sunny Raj","Towards Robust Artificial Intelligence Systems",2020,"","","","",1,"2022-07-13 09:33:38","","","","",,,,,2,1.00,2,1,2,"Adoption of deep neural networks (DNNs) into safety-critical and high-assurance systems has been hindered by the inability of DNNs to handle adversarial and out-of-distribution input. State-ofthe-art DNNs misclassify adversarial input and give high confidence output for out-of-distribution input. We attempt to solve this problem by employing two approaches, first, by detecting adversarial input and, second, by developing a confidence metric that can indicate when a DNN system has reached its limits and is not performing to the desired specifications. The effectiveness of our method at detecting adversarial input is demonstrated against the popular DeepFool adversarial image generation method. On a benchmark of 50,000 randomly chosen ImageNet adversarial images generated for CaffeNet and GoogLeNet DNNs, our method can recover the correct label with 95.76% and 97.43% accuracy, respectively. The proposed attribution-based confidence (ABC) metric utilizes attributions used to explain DNN output to characterize whether an output corresponding to an input to the DNN can be trusted. The attribution based approach removes the need to store training or test data or to train an ensemble of models to obtain confidence scores. Hence, the ABC metric can be used when only the trained DNN is available during inference. We test the effectiveness of the ABC metric against both adversarial and out-of-distribution input. We experimental demonstrate that the ABC metric is high for ImageNet input and low for adversarial input generated by FGSM, PGD, DeepFool, CW, and adversarial patch methods. For a DNN trained on MNIST images, ABC metric is high for in-distribution MNIST input and low for out-of-distribution Fashion-MNIST and notMNIST input.","",""
0,"W. Ho, Tianhao Huang, Po-Yuan Yang, J. Chou, Hong-Siang Huang, Li-Chung Chi, Fu-I Chou, J. Tsai","Artificial intelligence classification model for macular degeneration images: a robust optimization framework for residual neural networks",2021,"","","","",2,"2022-07-13 09:33:38","","10.1186/s12859-021-04085-9","","",,,,,0,0.00,0,8,1,"","",""
7,"Vinicius M. Alves, S. Auerbach, N. Kleinstreuer, J. Rooney, E. Muratov, I. Rusyn, A. Tropsha, Charles Schmitt","Curated Data In — Trustworthy In Silico Models Out: The Impact of Data Quality on the Reliability of Artificial Intelligence Models as Alternatives to Animal Testing",2021,"","","","",3,"2022-07-13 09:33:38","","10.1177/02611929211029635","","",,,,,7,7.00,1,8,1,"New Approach Methodologies (NAMs) that employ artificial intelligence (AI) for predicting adverse effects of chemicals have generated optimistic expectations as alternatives to animal testing. However, the major underappreciated challenge in developing robust and predictive AI models is the impact of the quality of the input data on the model accuracy. Indeed, poor data reproducibility and quality have been frequently cited as factors contributing to the crisis in biomedical research, as well as similar shortcomings in the fields of toxicology and chemistry. In this article, we review the most recent efforts to improve confidence in the robustness of toxicological data and investigate the impact that data curation has on the confidence in model predictions. We also present two case studies demonstrating the effect of data curation on the performance of AI models for predicting skin sensitisation and skin irritation. We show that, whereas models generated with uncurated data had a 7–24% higher correct classification rate (CCR), the perceived performance was, in fact, inflated owing to the high number of duplicates in the training set. We assert that data curation is a critical step in building computational models, to help ensure that reliable predictions of chemical toxicity are achieved through use of the models.","",""
0,"Camila Bermond Ruezzene, Renato Billia de Miranda, Talyson de Melo Bolleli, F. F. Mauad","Filling and validating rainfall data based on statistical techniques and artificial intelligence",2021,"","","","",4,"2022-07-13 09:33:38","","10.4136/ambi-agua.2767","","",,,,,0,0.00,0,4,1,"The study of the hydric regime of rainfall helps in management analysis and decision-making in hydrographic basins, but a fundamental condition is the need for continuous time series of data. Therefore, this study compared gap filling methods in precipitation data and validated them using robust statistical techniques. Precipitation data from the municipality of Itirapina, which has four monitoring stations, were used. Four gap filling techniques were used, namely: normal ratio method, inverse distance weighting, multiple regression and artificial neural networks, in the period from 1979 to 1989. For validation and performance evaluation, the coefficient of determination (R²), mean absolute error (MAE), mean squared error (RMSE), Nash-Sutcliffe coefficient (Nash), agreement index (D), confidence index were used (C) and through non-parametric techniques with Mann-Witney and Kruskal-Wallis test. Excellent performances of real data were verified in comparison with estimated data, with values above 0.8 of the coefficient of determination (R²) and of Nash. Kruskal-Wallis and Mann-Whitney tests were not significant in Stations C1 and C2, demonstrating that there is a difference between real and estimated data and between the proposed methods. It was concluded that the multiple regression and neural network methods showed the best performance. From this study, efficient tools were found to fill the gap, thus promoting better management and operation of water resources.  Keywords: artificial neural networks, inverse distance weighting, multiple regression, normal ratio method.","",""
2,"D. Denkenberger, A. Sandberg, R. Tieman, J. Pearce","Long Term Cost-Effectiveness of Resilient Foods for Global Catastrophes Compared to Artificial General Intelligence Safety",2021,"","","","",5,"2022-07-13 09:33:38","","10.31219/osf.io/vrmpf","","",,,,,2,2.00,1,4,1,"Global agricultural catastrophes, which include nuclear winter and abrupt climate change, could have long-term consequences on humanity such as the collapse and nonrecovery of civilization. Using Monte Carlo (probabilistic) models, we analyze the long-term cost-effectiveness of resilient foods (alternative foods) - roughly those independent of sunlight such as mushrooms. One version of the model populated partly by a survey of global catastrophic risk researchers finds the confidence that resilient foods is more cost effective than artificial general intelligence safety is ~86% and ~99% for the 100 millionth dollar spent on resilient foods at the margin now, respectively. Another version of the model based on one of the authors produced ~95% and ~99% confidence, respectively. Considering uncertainty represented within our models, our result is robust: reverting the conclusion required simultaneously changing the 3-5 most important parameters to the pessimistic ends. However, as predicting the long-run trajectory of human civilization is extremely difficult, and model and theory uncertainties are very large, this significantly reduces our overall confidence. Because the agricultural catastrophes could happen immediately and because existing expertise relevant to resilient foods could be co-opted by charitable giving, it is likely optimal to spend most of the money for resilient foods in the next few years. Both cause areas generally save expected current lives inexpensively and should attract greater investment.","",""
0,"Fahd Saghir, Helenio Gilabert, Bernardo Martin Mancuso","Application of Augmented Intelligence and Edge Analytics In Upstream Production Operations: An Innovative Approach for Optimizing Artificial Lift Systems Performance",2020,"","","","",6,"2022-07-13 09:33:38","","10.2118/201516-ms","","",,,,,0,0.00,0,3,2,"  With the advent of robust and powerful IIoT Edge Devices, it is now possible to deploy Machine Learning models at the boundaries of a production network, i.e. using Smart Nodes directly at the wellhead that runs analytics in near real-time. These Smart Nodes, when paired with Augmented Intelligence capabilities, allow subject matter experts to interact with Machine Learning models and help improve their accuracy over time. This, in turn, helps increase confidence in data-based results and enables operators to make informed decisions.  This paper will define and discuss an end-to-end architecture on how Augmented Intelligence, in tandem with Edge Analytics, can be implemented in the upstream production environment. Results, methodologies and lessons learnt from an Edge Analytics solution deployed on Rod Pump wells will be discussed in this paper.","",""
1,"D. Denkenberger, A. Sandberg, R. Tieman, J. Pearce","Long term cost-effectiveness of resilient foods for global catastrophes compared to artificial general intelligence",2022,"","","","",7,"2022-07-13 09:33:38","","","","",,,,,1,1.00,0,4,1,"Global agricultural catastrophes, which include nuclear winter and abrupt climate change, could have long-term consequences on humanity such as the collapse and nonrecovery of civilization. Using Monte Carlo (probabilistic) models, we analyze the long-term cost-effectiveness of resilient foods (alternative foods) - roughly those independent of sunlight such as mushrooms. One version of the model populated partly by a survey of global catastrophic risk researchers finds the confidence that resilient foods is more cost effective than artificial general intelligence safety is the 100 millionth on resilient the margin now, respectively. Another version of the model based on one of the authors produced and ∼ 99% confidence, respectively. Considering uncertainty represented within our models, our result is robust: reverting the conclusion required simultaneously changing the 3-5 most important parameters to the pessimistic ends. However, as predicting the long-run trajectory of human civilization is extremely difficult, and model and theory uncertainties are very large, this significantly reduces our overall confidence. Because the agricultural catastrophes could happen immediately and because existing expertise relevant to resilient foods could be co-opted by charitable giving, it is likely optimal to spend most of the money for resilient foods in the next few years. Both cause areas generally save expected current lives inexpensively and should attract greater investment.","",""
2,"Daniel N. Cassenti, Lance M. Kaplan","Robust uncertainty representation in human-AI collaboration",2021,"","","","",8,"2022-07-13 09:33:38","","10.1117/12.2584818","","",,,,,2,2.00,1,2,1,"Uncertainty represents the quantification of the spread of the distribution of possible ground truths that can be inferred from observed evidence. As such, uncertainty is one of the major factors in determining confidence when making decisions (i.e., uncertainty and confidence are in an inverse relationship). Bayesian statistics and subjective logic provide tools for Artificial Intelligence (AI) to derive uncertainty quantification. These processes require base rates, which are large-population determinations of probabilities that are not contextualized for the specific situation. The AI computes probabilities based upon the specific situation and context in light of historical (or training) data. As more evidence/training data is available for the context, the base rate gets washed out in the probability calculation. For most Army applications, an AI does not act or decide on its own with the rare exception of complete automaticity, but rather in collaboration with at least one human user. In this paper, we propose that the ways AI represents uncertainty ought to be optimally aligned with human preferences to provide best possible human-AI collaborative performance. Exploring this topic requires human-subjects experimentation to test how well users understand different representations of uncertainty that include base-rate information, which quantifies belief in predictions. Variations of these experiments could include different types of training to interpret uncertainty representations.","",""
0,"Chuan Zhou, Duohe Ma, Tianwei Zhang, Liming Wang","Generating Adversarial Examples for Robust Deception against Image Transfer and Reloading",2021,"","","","",9,"2022-07-13 09:33:38","","10.1109/icaice54393.2021.00159","","",,,,,0,0.00,0,4,1,"Adversarial examples play an irreplaceable role in evaluating DNNs' security and robustness. It's essential to understanding the adversarial examples' effectiveness to utilize them for model improvement. In this paper, we explore the impact of input transformation on adversarial examples. First, we discover a new phenomenon. The process of RELOAD or TRANSFER may deactivate adversarial examples' malicious functionality. The reason is that these processes would reduce pixel precision, which counters the perturbation added by the adversary. We validate this finding on different mainstream adversarial algorithms. Second, we propose a novel Confidence Iteration method, which can generate more robust adversarial examples. The key idea is to set the confidence threshold and add the pixel loss caused by image reloading or transferring into the calculation. We integrate our solution with existing adversarial algorithms. Experiments indicate that such integration can significantly increase the adversarial attacks' success rate.","",""
0,"P. Onyechi, C. Ihueze","Optimization and Intelligence Modelling of Residual Stresses in Mild Steel Plate Weldments Obtained Using Gas Tungsten Arc Welding Process",2021,"","","","",10,"2022-07-13 09:33:38","","","","",,,,,0,0.00,0,2,1,"This paper aimed at optimizing the process parameters and intelligence modelling of residual stresses in mild steel plate weldments obtained using Gas Tungsten Arc Welding (GTAW) process. Taguchi robust design and intelligent modeling techniques (artificial neural networks and extreme learning machine) were used to model the experimental results. In designing the experimental runs for this research, Taguchi design of experiment which consists of four controllable parameters at 3-levels of design for which we chose the L9 orthogonal array was used. Signaltonoise ratio (S/N) which is an important quality characteristics of Taguchi method employed the smaller-the-better criterion for residual stress response. Minitab 16 Software was used for analysis of signal-to-noise ratio and ANOVA was used to validate the results at 95% confidence level. The ANN and ELM model simulations were carried out in MATLAB 2018a environment at three different hidden neural nodes of 10, 20 and 30 neurons for thirty (30) experimental runs. ELM model showed a very good model fit at 30 neural nodes with a coefficient of determination (R) value of 99.2% which is far better than that of ANN and regression models which has R values of 96.5% and 92.4% respectively. By comparing the experimental results with those obtained using ANN and ELM models, it can be concluded that the ELM model is more efficient in predicting residual stress in mild steel plate weldments.","",""
