Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
85,"Xianfeng Tang, Yandong Li, Yiwei Sun, Huaxiu Yao, P. Mitra, Suhang Wang","Transferring Robustness for Graph Neural Network Against Poisoning Attacks",2019,"","","","",1,"2022-07-13 09:30:06","","10.1145/3336191.3371851","","",,,,,85,28.33,14,6,3,"Graph neural networks (GNNs) are widely used in many applications. However, their robustness against adversarial attacks is criticized. Prior studies show that using unnoticeable modifications on graph topology or nodal features can significantly reduce the performances of GNNs. It is very challenging to design robust graph neural networks against poisoning attack and several efforts have been taken. Existing work aims at reducing the negative impact from adversarial edges only with the poisoned graph, which is sub-optimal since they fail to discriminate adversarial edges from normal ones. On the other hand, clean graphs from similar domains as the target poisoned graph are usually available in the real world. By perturbing these clean graphs, we create supervised knowledge to train the ability to detect adversarial edges so that the robustness of GNNs is elevated. However, such potential for clean graphs is neglected by existing work. To this end, we investigate a novel problem of improving the robustness of GNNs against poisoning attacks by exploring clean graphs. Specifically, we propose PA-GNN, which relies on a penalized aggregation mechanism that directly restrict the negative impact of adversarial edges by assigning them lower attention coefficients. To optimize PA-GNN for a poisoned graph, we design a meta-optimization algorithm that trains PA-GNN to penalize perturbations using clean graphs and their adversarial counterparts, and transfers such ability to improve the robustness of PA-GNN on the poisoned graph. Experimental results on four real-world datasets demonstrate the robustness of PA-GNN against poisoning attacks on graphs.","",""
32,"Andreas Venzke, Spyros Chatzivasileiadis","Verification of Neural Network Behaviour: Formal Guarantees for Power System Applications",2019,"","","","",2,"2022-07-13 09:30:06","","10.1109/TSG.2020.3009401","","",,,,,32,10.67,16,2,3,"This paper presents for the first time, to our knowledge, a framework for verifying neural network behavior in power system applications. Up to this moment, neural networks have been applied in power systems as a black box; this has presented a major barrier for their adoption in practice. Developing a rigorous framework based on mixed-integer linear programming, our methods can determine the range of inputs that neural networks classify as safe or unsafe, and are able to systematically identify adversarial examples. Such methods have the potential to build the missing trust of power system operators on neural networks, and unlock a series of new applications in power systems. This paper presents the framework, methods to assess and improve neural network robustness in power systems, and addresses concerns related to scalability and accuracy. We demonstrate our methods on the IEEE 9-bus, 14-bus, and 162-bus systems, treating both N-1 security and small-signal stability.","",""
6,"Rangeet Pan","Static deep neural network analysis for robustness",2019,"","","","",3,"2022-07-13 09:30:06","","10.1145/3338906.3342502","","",,,,,6,2.00,6,1,3,"This work studies the static structure of deep neural network models using white box based approach and utilizes that knowledge to find the susceptible classes which can be misclassified easily. With the knowledge of susceptible classes, our work has proposed to retrain the model for those classes to achieve increased robustness. Our preliminary result has been evaluated on MNIST, F-MNIST, and CIFAR-10 (ImageNet and ResNet-32 model) based datasets and have been compared with two state-of-the-art detectors.","",""
2,"Yang Lou, Yaodong He, Lin Wang, K. Tsang, Guanrong Chen","Knowledge-Based Prediction of Network Controllability Robustness",2020,"","","","",4,"2022-07-13 09:30:06","","10.1109/TNNLS.2021.3071367","","",,,,,2,1.00,0,5,2,"Network controllability robustness (CR) reflects how well a networked system can maintain its controllability against destructive attacks. Its measure is quantified by a sequence of values that record the remaining controllability of the network after a sequence of node-removal or edge-removal attacks. Traditionally, the CR is determined by attack simulations, which is computationally time-consuming or even infeasible. In this article, an improved method for predicting the network CR is developed based on machine learning using a group of convolutional neural networks (CNNs). In this scheme, a number of training data generated by simulations are used to train the group of CNNs for classification and prediction, respectively. Extensive experimental studies are carried out, which demonstrate that 1) the proposed method predicts more precisely than the classical single-CNN predictor; 2) the proposed CNN-based predictor provides a better predictive measure than the traditional spectral measures and network heterogeneity.","",""
4,"Zhan Li, Shuai Li","Neural Network Model-Based Control for Manipulator: An Autoencoder Perspective.",2021,"","","","",5,"2022-07-13 09:30:06","","10.1109/TNNLS.2021.3109953","","",,,,,4,4.00,2,2,1,"Recently, neural network model-based control has received wide interests in kinematics control of manipulators. To enhance learning ability of neural network models, the autoencoder method is used as a powerful tool to achieve deep learning and has gained success in recent years. However, the performance of existing autoencoder approaches for manipulator control may be still largely dependent on the quality of data, and for extreme cases with noisy data it may even fail. How to incorporate the model knowledge into the autoencoder controller design with an aim to increase the robustness and reliability remains a challenging problem. In this work, a sparse autoencoder controller for kinematic control of manipulators with weights obtained directly from the robot model rather than training data is proposed for the first time. By encoding and decoding the control target though a new dynamic recurrent neural network architecture, the control input can be solved through a new sparse optimization formulation. In this work, input saturation, which holds for almost all practical systems but usually is ignored for analysis simplicity, is also considered in the controller construction. Theoretical analysis and extensive simulations demonstrate that the proposed sparse autoencoder controller with input saturation can make the end-effector of the manipulator system track the desired path efficiently. Further performance comparison and evaluation against the additive noise and parameter uncertainty substantiate robustness of the proposed sparse autoencoder manipulator controller.","",""
24,"Siliang Lu, Gang Qian, Qingbo He, Fang Liu, Yongbin Liu, Qunjing Wang","In Situ Motor Fault Diagnosis Using Enhanced Convolutional Neural Network in an Embedded System",2020,"","","","",6,"2022-07-13 09:30:06","","10.1109/JSEN.2019.2911299","","",,,,,24,12.00,4,6,2,"Convolutional neural networks (CNNs) are one of the most efficient deep learning techniques and have been widely used in motor fault diagnosis. However, most of them are implemented in desktop computers to process off-line signals. In this paper, an in situ motor fault diagnosis method is proposed by implementing an enhanced CNN model into a designed embedded system consisting of a Raspberry Pi and a signal acquisition and processing circuit. To the best of our knowledge, this topic has not been investigated yet in the literature. First, the hardware, algorithms, and heterogeneous computing framework are introduced in detail. Then, the method effectiveness and efficiency are validated on a motor test rig. In particular, as the resources in an embedded system are limited, the algorithm accuracy and execution time are investigated. The robustness of the designed system is further validated by analyzing the motor signals with different signal-to-noise ratios. The contributions of this paper include the following: 1) a heterogeneous computing framework is proposed and an integrated embedded system is designed; 2) the performance of the enhanced CNN in embedded system is validated; and 3) the proposed method provides a solution to realize in situ motor fault diagnosis on a small-size, flexible, and convenient handheld device by exploiting the artificial intelligence technique.","",""
15,"Gili Dardikman-Yoffe, Darina Roitshtain, Simcha K. Mirsky, N. Turko, Mor Habaza, N. Shaked","PhUn-Net: ready-to-use neural network for unwrapping quantitative phase images of biological cells.",2020,"","","","",7,"2022-07-13 09:30:06","","10.1364/boe.379533","","",,,,,15,7.50,3,6,2,"We present a deep-learning approach for solving the problem of 2π phase ambiguities in two-dimensional quantitative phase maps of biological cells, using a multi-layer encoder-decoder residual convolutional neural network. We test the trained network, PhUn-Net, on various types of biological cells, captured with various interferometric setups, as well as on simulated phantoms. These tests demonstrate the robustness and generality of the network, even for cells of different morphologies or different illumination conditions than PhUn-Net has been trained on. In this paper, for the first time, we make the trained network publicly available in a global format, such that it can be easily deployed on every platform, to yield fast and robust phase unwrapping, not requiring prior knowledge or complex implementation. By this, we expect our phase unwrapping approach to be widely used, substituting conventional and more time-consuming phase unwrapping algorithms.","",""
9,"Yi Qin, Shujia Wan, Yuhong Wan, Jiawen Weng, Wei Liu, Q. Gong","Direct and accurate phase unwrapping with deep neural network.",2020,"","","","",8,"2022-07-13 09:30:06","","10.1364/ao.399715","","",,,,,9,4.50,2,6,2,"In this paper a novel, to the best of our knowledge, deep neural network (DNN), VUR-Net, is proposed to realize direct and accurate phase unwrapping. The VUR-Net employs a relatively large number of filters in each layer and adopts alternately two types of residual blocks throughout the network, distinguishing it from the previously reported ones. The proposed method enables the wrapped phase map to be unwrapped precisely without any preprocessing or postprocessing operations, even though the map has been degraded by various adverse factors, such as noise, undersampling, deforming, and so on. We compared the VUR-Net with another two state-of-the-art phase unwrapping DNNs, and the corresponding results manifest that our proposal markedly outperforms its counterparts in both accuracy and robustness. In addition, we also developed two new indices to evaluate the phase unwrapping. These indices are proved to be effective and powerful as good candidates for estimating the quality of phase unwrapping.","",""
5,"Yuenan Li, Dongdong Wang, Linlin Tang","Robust and Secure Image Fingerprinting Learned by Neural Network",2020,"","","","",9,"2022-07-13 09:30:06","","10.1109/TCSVT.2019.2890966","","",,,,,5,2.50,2,3,2,"Image fingerprinting is a technique that summarizes the perceptual characteristics of a digital image into an invariant digest, and it is one of the most effective solutions for digital rights management. Most conventional fingerprinting algorithms were developed by assembling manually designed feature extractor and quantizer, which requires extensive expert knowledge and may not capture the intrinsic or abstract visual characteristics of the digital image. Focusing on content identification related applications, we propose a data-driven image fingerprinting algorithm in this paper, where neural network is trained to automatically discover the optimal mapping from image to fingerprint. To ameliorate the difficulty of training, we start by training the fingerprint-computation network in a layer-wise manner to progressively improve its robustness against content-preserving distortions. Initialized by the states learned by layer-wise training, the network is then re-trained as a holistic unit, with the objective of maximizing its content identification accuracy. Moreover, we also develop a key-dependent version of the neural network-based fingerprinting algorithm. By quantifying its security using information-theoretic metrics, we have proved that the hierarchical architecture of neural network is beneficial to the security of fingerprinting algorithm. The experimental results on a large testing database show that the proposed work exhibits much higher content identification accuracy than state-of-the-art algorithms, and its execution speed is in the millisecond time scale.","",""
74,"Shixi Hou, J. Fei, Chen Chen, Yundi Chu","Finite-Time Adaptive Fuzzy-Neural-Network Control of Active Power Filter",2019,"","","","",10,"2022-07-13 09:30:06","","10.1109/TPEL.2019.2893618","","",,,,,74,24.67,19,4,3,"In this paper, an adaptive fuzzy-neural-network (AFNN) control using nonsingular terminal sliding mode control is proposed for active power filter (APF) as a current controller to attenuate the effect of unknown external disturbances and modeling uncertainties. First, the dynamic model for APF is built in which both the system parameter variations and external disturbance are considered. Then, a nonsingular terminal sliding mode control based on the backstepping (NTSMB) approach is presented for the current control system to solve singularity point problem and realize the fast and finite-time convergence. Moreover, AFNN is designed to relax the requirement of the prior knowledge of system parameters to improve the robustness of NTSMB. In the AFNN strategy, AFNN framework is designed to mimic the NTSMB, where the parameters are adjusted online by the adaptive law derived from the projection algorithm and the Lyapunov stability analysis, to guarantee tracking performance and stability of the closed-loop system. Simulation studies demonstrate that the proposed control methods exhibit excellent performance in both steady-state and transient operation compared to traditional sliding mode control. Experimental results are provided using a fully digital control system in order to validate the performance of the proposed controller.","",""
