Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"E. Lira, R. M. Mendes","Case Study: Neural Network Implementation in Ensemble Machine Learning for Well Log Estimation, Case Applied in Campos Basin",2021,"","","","",1,"2022-07-13 10:10:51","","10.3997/2214-4609.202183042","","",,,,,0,0.00,0,2,1,"Summary Several activities in geosciences are supported by hard data, which are represented by trustworthy information. However, not all wells offer basic logs such as sonic and density. This kind of information is significant for characterization in reservoir geophysics. This case study proposes a combination of Multilayer Perceptron (MLP) tools that constitute a type of Artificial Neural Network (ANN) and the Ensemble Machine Learning (EML) technique, in the prediction of missing or imputation log data based on the dataset of the Campos Basin. Such machine learning tools are considered robust, fast, and low cost, widely used in several areas. The study explores the combination of MLP and EML in the development of the learning algorithm. The use of MLP was “tuned” with optimal hyperparameters through GridSearch and the EML built through the Voting Estimator technique in a weighted way through the Scikit-learn library. It’s selected well logs like sonic, density, porosity, among other information for training. The velocity profile was selected as the prediction target. The best calculation parameters and errors of ensemble machine learners were generated, and thus, to analyze the generalizability of the algorithms. And finally, the EML Results were compared with the test samples.","",""
2,"Yue-Huan Wang, Zenan Li, Jingwei Xu, Ping Yu, Taolue Chen, Xiaoxing Ma","Predicted Robustness as QoS for Deep Neural Network Models",2020,"","","","",2,"2022-07-13 10:10:51","","10.1007/s11390-020-0482-6","","",,,,,2,1.00,0,6,2,"","",""
0,"D. Chatha, Alankrita Aggarwal, Rajender Kumar","Comparative Analysis of Proposed Artificial Neural Network (ANN) Algorithm With Other Techniques",2020,"","","","",3,"2022-07-13 10:10:51","","10.4018/ijsppc.2020010103","","",,,,,0,0.00,0,3,2,"The mortality rate among women is increasing progressively due to cancer. Generally, women around 45 years old are vulnerable from this disease. Early detection is hope for patients to survive otherwise it may reach to unrecoverable stage. Currently, there are numerous techniques available for diagnosis of such a disease out of which mammography is the most trustworthy method for detecting early cancer stage. The analysis of these mammogram images are difficult to analyze due to low contrast and nonuniform background. The mammogram images are scanned and digitized for processing that further reduces the contrast between Region of Interest and background. Presence of noise, glands and muscles leads to background contrast variations. Boundaries of suspected tumor area are fuzzy & improper. Aim of paper is to develop robust edge detection technique which works optimally on mammogram images to segment tumor area. Output results of proposed technique on different mammogram images of MIAS database are presented and compared with existing techniques in terms of both Qualitative & Quantitative parameters.","",""
0,"Alankrita Aggarwal, D. Chatha","To Design a Mammogram Edge Detection Algorithm Using an Artificial Neural Network (ANN)",2019,"","","","",4,"2022-07-13 10:10:51","","10.4018/ijdai.2019010104","","",,,,,0,0.00,0,2,3,"An artificial neural network (ANN) is used to resolve problems related to complex scenarios and logical thinking. Nowadays, a cause for concern is the mortality rate among women due to cancer. Generally, women to around 45 years old are the most vulnerable to this disease. Early detection is the only hope for the patient to survive, otherwise it may reach an unrecoverable stage. Currently, there are numerous techniques available for the diagnosis of such diseases out of which mammography is the most trustworthy method for detecting early stage cancer. The analysis of these mammogram images is always difficult to analyze due to low contrast and non-uniform background. The mammogram images are scanned, digitized for processing, nut that further reduces the contrast between region of interest (ROI) and the background. Furthermore, presence of noise, glands, and muscles leads to background contrast variations. The boundaries of the suspected tumor area are always fuzzy and improper. The aim of this article is to develop a robust edge detection technique which works optimally on mammogram images to segment a tumor area.","",""
27,"Sankhadeep Chatterjee, N. Dey, A. Ashour, C. Drugarin","Electrical Energy Output Prediction Using Cuckoo Search Based Artificial Neural Network",2018,"","","","",5,"2022-07-13 10:10:51","","10.1007/978-981-10-6916-1_26","","",,,,,27,6.75,7,4,4,"","",""
4,"P. Thomas, T. Debnath, N. Soren","Forecasting and analysis of biogas-based power production using extremal neural network",2017,"","","","",6,"2022-07-13 10:10:51","","10.1080/15567249.2017.1295116","","",,,,,4,0.80,1,3,5,"ABSTRACT The primary objective of this study is to design an efficient and robust method to predict the power production from the anaerobic digester by taking into consideration various factors and feedstocks (organic fraction municipal solid waste, wastewater sludge, and co-digestion). This study focuses on the influence of primary factors such as temperature, pH, and nitrogen concentration on power production. Extremal neural network tool was developed with the assistance of MATLAB programming to predict the power production. The results showed that this approach is trustworthy enough to predict the energy output with respect to the primary variables mentioned above. It is expected that this new prediction model will improve the biogas productivity and contribute significantly to energy production. Moreover, this design has an economic advantage in processing.","",""
18,"Saima Sharmin, Nitin Rathi, P. Panda, K. Roy","Inherent Adversarial Robustness of Deep Spiking Neural Networks: Effects of Discrete Input Encoding and Non-Linear Activations",2020,"","","","",7,"2022-07-13 10:10:51","","10.1007/978-3-030-58526-6_24","","",,,,,18,9.00,5,4,2,"","",""
31,"Jiefeng Chen, Xi Wu, Vaibhav Rastogi, Yingyu Liang, S. Jha","Robust Attribution Regularization",2019,"","","","",8,"2022-07-13 10:10:51","","","","",,,,,31,10.33,6,5,3,"An emerging problem in trustworthy machine learning is to train models that produce robust interpretations for their predictions. We take a step towards solving this problem through the lens of axiomatic attribution of neural networks. Our theory is grounded in the recent work, Integrated Gradients (IG), in axiomatically attributing a neural network's output change to its input change. We propose training objectives in classic robust optimization models to achieve robust IG attributions. Our objectives give principled generalizations of previous objectives designed for robust predictions, and they naturally degenerate to classic soft-margin training for one-layer neural networks. We also generalize previous theory and prove that the objectives for different robust optimization models are closely related. Experiments demonstrate the effectiveness of our method, and also point to intriguing problems which hint at the need for better optimization techniques or better neural network architectures for robust attribution training.","",""
0,"Daniel Suarez-Mash, A. Ghani, Chan H. See, Simeon Keates, Hongnian Yu","Using Deep Neural Networks to Classify Symbolic Road Markings for Autonomous Vehicles",2022,"","","","",9,"2022-07-13 10:10:51","","10.4108/eetinis.v9i31.985","","",,,,,0,0.00,0,5,1,"To make autonomous cars as safe as feasible for all road users, it is essential to interpret as many sources of trustworthy information as possible. There has been substantial research into interpreting objects such as traffic lights and pedestrian information, however, less attention has been paid to the Symbolic Road Markings (SRMs). SRMs are essential information that needs to be interpreted by autonomous vehicles, hence, this case study presents a comprehensive model primarily focused on classifying painted symbolic road markings by using a region of interest (ROI) detector and a deep convolutional neural network (DCNN). This two-stage model has been trained and tested using an extensive public dataset. The two-stage model investigated in this research includes SRM classification by using Hough lines where features were extracted and the CNN model was trained and tested. An ROI detector is presented that crops and segments the road lane to eliminate nonessential features of the image. The investigated model is robust, achieving up to 92.96 percent accuracy with 26.07 and 40.1 frames per second (FPS) using ROI scaled and raw images, respectively.","",""
59,"Muhammad Umar, Z. Sabir, Fazli Amin, J. L. Guirao, M. Raja","Stochastic numerical technique for solving HIV infection model of CD4+ T cells",2020,"","","","",10,"2022-07-13 10:10:51","","10.1140/epjp/s13360-020-00417-5","","",,,,,59,29.50,12,5,2,"","",""
1,"R. Cosentino, Anirvan M. Sengupta, S. Avestimehr, M. Soltanolkotabi, Antonio Ortega, Ted L. Willke, Mariano Tepper","Toward a Geometrical Understanding of Self-supervised Contrastive Learning",2022,"","","","",11,"2022-07-13 10:10:51","","10.48550/arXiv.2205.06926","","",,,,,1,1.00,0,7,1,"Self-supervised learning (SSL) is currently one of the premier techniques to create data representations that are actionable for transfer learning in the absence of human annotations. Despite their success, the underlying geometry of these representations remains elusive, which obfuscates the quest for more robust, trustworthy, and interpretable models. In particular, mainstream SSL techniques rely on a speciﬁc deep neural network architecture with two cascaded neural networks: the encoder and the projector. When used for transfer learning, the projector is discarded since empirical results show that its representation gen-eralizes more poorly than the encoder’s. In this paper, we investigate this curious phenomenon and analyze how the strength of the data augmentation policies affects the data embedding. We discover a non-trivial relation between the encoder, the projector, and the data augmentation strength: with increasingly larger augmentation policies, the projector, rather than the encoder, is more strongly driven to become invariant to the augmentations. It does so by eliminating crucial information about the data by learning to project it into a low-dimensional space, a noisy estimate of the data manifold tangent plane in the encoder representation. This analysis is substantiated through a geometrical perspective with theoretical and empirical results. by using the representation extracted in the encoder space . Large, moderate, and small augmentations refer to the strength of the data augmentation applied to the input samples (see Table 2 for each conﬁguration). The smaller the strength of the data augmentation policy, the less the projector suffers from dimensional collapse. However, when the projector is affected by a substantial dimensional collapse, the encoder representation becomes suitable for the downstream task. In this work, we demys-tify this intriguing relationship between augmentation strengths, encoder embedding, and projector geometry.","",""
0,"H. Qiu, P. Su, Shanshan Jiang, Xingyu Yue, Yitian Zhao, Jiang Liu","Learning from Human Uncertainty by Choquet Integral for Optic Disc Segmentation",2021,"","","","",12,"2022-07-13 10:10:51","","10.1145/3484274.3484276","","",,,,,0,0.00,0,6,1,"Modern deep neural networks are able to beat human annotators in several medical image processing tasks. In practical manual annotation for medical image segmentation tasks, the labels of annotators often show inter-observer variability (IOV) which is mainly caused by annotators’ different understandings of expertise. In order to build a trustworthy segmentation system, robust models should consider how to capture uncertainty in samples and labels. Different from the conventional way of handling IOV with label fusion such as majority voting, a fuzzy integral based ensemble framework of multiple deep learning models for optic disc segmentation is proposed. Each component segmentation model is trained with respect to an annotator. Then, a powerful nonlinear aggregation function, the Choquet integral, is employed in form of a neural network to integrate the segmentation results of multiple annotators. The proposed method is validated on the public RIM-ONE dataset consisting of 169 fundus images and each image is annotated by 5 experts. Compared with conventional segmentation ensemble methods, the proposed methods achieves a higher Dice score (98.69%).","",""
0,"Bhavna Gupta, Harmeet Kaur, Punam Bedi","Enhancing system robustness of active products using trust based collaboration",2022,"","","","",13,"2022-07-13 10:10:51","","10.3233/jifs-212691","","",,,,,0,0.00,0,3,1,"A robust collaborative system of active products (a product is called active when its ownership does not get transferred from provider to requestor at the time of its usage) should have an in-built mechanism which can make entities (service provider(s) and requestor(s)) to decide with whom to collaborate. In the absence of such a mechanism, the system is bound to have high job failure rate, resulting in wastage of resources. This paper proposes a Trust based Multi-Agent Framework (TbMAF) for collaborative systems of active products which enable only trustworthy entities to collaborate, safeguarding both users’ sensitive applications and providers’ resources. The trustworthiness of service provider(s) and requestor(s) is computed using Fuzzy Inference System (FIS) and Radial Basis Function Neural Network (RBFNN) methodologies, respectively. A prototype based on the proposed system has been tested using real time data of a collaborative system namely, EGEE (Enabling Grids for E-science). This paper finds evidence that the job failure rate is lower when collaborations take place only between trustworthy entities. Further, the proposed framework is found to be robust against malicious entities and can capture the evolving behavior of entities as well.","",""
0,"Anshul Nayak, A. Eskandarian, Zachary R. Doerzaph","Uncertainty estimation of pedestrian future trajectory using Bayesian approximation",2022,"","","","",14,"2022-07-13 10:10:51","","10.48550/arXiv.2205.01887","","",,,,,0,0.00,0,3,1,"—Past research on pedestrian trajectory forecasting mainly focused on deterministic predictions which provide only point estimates of future states. These future estimates can help an autonomous vehicle plan its trajectory and avoid collision. However, under dynamic trafﬁc scenarios, planning based on de- terministic predictions is not trustworthy. Rather, estimating the uncertainty associated with the predicted states with certain level of conﬁdence can lead to robust path planning. Hence, the authors propose to quantify this uncertainty during forecasting using stochastic approximation which deterministic approaches fail to capture. The current method is simple and applies Bayesian approximation during inference to standard neural network architectures for estimating uncertainty. The authors compared the predictions between the probabilistic neural network (NN) models with the standard deterministic models. The results indicate that the mean predicted path of probabilistic models was closer to the ground truth when compared with the deterministic prediction. Further, the effect of stochastic dropout of weights and long-term prediction on future state uncertainty has been studied. It was found that the probabilistic models produced better performance metrics like average displacement error (ADE) and ﬁnal displacement error (FDE). Finally, the study has been extended to multiple datasets providing a comprehensive comparison for each model.","",""
6,"M. Basnet, M. Hasan Ali","Deep Learning-based Intrusion Detection System for Electric Vehicle Charging Station",2020,"","","","",15,"2022-07-13 10:10:51","","10.1109/SPIES48661.2020.9243152","","",,,,,6,3.00,3,2,2,"The integration of the open communication layer to the physical layer of the power grids facilitates bidirectional communication, automation, remote control, distributed, and embedded intelligence, and smart resource management, in the grids. However, cybersecurity threats are inherent with the open communication layer, which can violate the confidentiality, integrity, and availability (CIA) of the grid resources. The soaring usage and popularity of electric vehicles (EVs) demand the robust deployment of trustworthy electric vehicle charging station (EVCS). We propose the novel deep learning-based intrusion detection systems (IDS) to detect the denial of service (DoS) attacks in the EVCS. The deep neural network (DNN) and long-short term memory (LSTM) algorithms are implemented (in python 3.7.8) to detect and classify DoS attacks in the EVCS. Results show that both the DNN and LSTM based IDS achieved more than 99% detection accuracy. On top, the LSTM method is superior to the DNN method in terms of accuracy, precision, recall, and measure.","",""
