Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"JD Olden, MK Joy, RG Death","An accurate comparison of methods for quantifying variable importance in artificial neural networks using simulated data",2004,"Ecological Modelling","","","",1,"2022-07-13 15:37:07","Article","10.1016/j.ecolmodel.2004.03.013","0304-3800","",178,3,389,397,0,0.00,0,3,18,"","",""
0,"Charalampos P. Bechlioulis, George A. Rovithakis","A low-complexity global approximation-free control scheme with prescribed performance for unknown pure feedback systems",2014,"Automatica","","","",2,"2022-07-13 15:37:07","Article","10.1016/j.automatica.2014.02.020","0005-1098","",50,4,1217,1226,0,0.00,0,2,8,"","",""
0,"Yue Deng, Feng Bao, Youyong Kong, Zhiquan Ren, Qionghai Dai","Deep Direct Reinforcement Learning for Financial Signal Representation and Trading",2017,"Ieee Transactions On Neural Networks And Learning Systems","","","",3,"2022-07-13 15:37:07","Article","10.1109/TNNLS.2016.2522401","2162-237X","",28,3,653,664,0,0.00,0,5,5,"","",""
0,"Rongxin Cui, Chenguang Yang, Yang Li, Sanjay Sharma","Adaptive Neural Network Control of AUVs With Control Input Nonlinearities Using Reinforcement Learning",2017,"Ieee Transactions On Systems Man Cybernetics-Systems","","","",4,"2022-07-13 15:37:07","Article","10.1109/TSMC.2016.2645699","2168-2216","",47,6,1019,1029,0,0.00,0,4,5,"","",""
0,"HS Seung, DD Lee, BY Reis, DW Tank","Stability of the memory of eye position in a recurrent network of conductance-based model neurons",2000,"Neuron","","","",5,"2022-07-13 15:37:07","Article","","0896-6273","",26,1,259,271,0,0.00,0,4,22,"","",""
0,"Hongjing Liang, Guangliang Liu, Huaguang Zhang, Tingwen Huang","Neural-Network-Based Event-Triggered Adaptive Control of Nonaffine Nonlinear Multiagent Systems With Dynamic Uncertainties",2021,"Ieee Transactions On Neural Networks And Learning Systems","","","",6,"2022-07-13 15:37:07","Article","10.1109/TNNLS.2020.3003950","2162-237X","",32,5,2239,2250,0,0.00,0,4,1,"","",""
0,"Gabriel Eilertsen, Joel Kronander, Gyorgy Denes, Rafal K. Mantiuk, Jonas Unger","HDR image reconstruction from a single exposure using deep CNNs",2017,"Acm Transactions On Graphics","","","",7,"2022-07-13 15:37:07","Article","10.1145/3130800.3130816","0730-0301","",36,6,,,0,0.00,0,5,5,"","",""
0,"Balaji Lakshminarayanan, Alexander Pritzel, Charles Blundell","Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles",2017,"Advances In Neural Information Processing Systems 30 (Nips 2017)","","","",8,"2022-07-13 15:37:07","Proceedings Paper","","1049-5258","",30,,,,0,0.00,0,3,5,"","",""
0,"Ayan Chakrabarti","A Neural Approach to Blind Motion Deblurring",2016,"Computer Vision - Eccv 2016, Pt Iii","","","",9,"2022-07-13 15:37:07","Proceedings Paper","10.1007/978-3-319-46487-9_14","0302-9743","",9907,,221,235,0,0.00,0,1,6,"","",""
0,"Wei He, Shuzhi Sam Ge, Yanan Li, Effie Chew, Yee Sien Ng","Neural Network Control of a Rehabilitation Robot by State and Output Feedback",2015,"Journal Of Intelligent & Robotic Systems","","","",10,"2022-07-13 15:37:07","Article","10.1007/s10846-014-0150-6","0921-0296","",80,1,15,31,0,0.00,0,5,7,"","",""
0,"Zhijun Li, Zhicong Huang, Wei He, Chun-Yi Su","Adaptive Impedance Control for an Upper Limb Robotic Exoskeleton Using Biological Signals",2017,"Ieee Transactions On Industrial Electronics","","","",11,"2022-07-13 15:37:07","Article","10.1109/TIE.2016.2538741","0278-0046","",64,2,1664,1674,0,0.00,0,4,5,"","",""
0,"Tanlin Sun, Bo Zhou, Luhua Lai, Jianfeng Pei","Sequence-based prediction of protein protein interaction using a deep-learning algorithm",2017,"Bmc Bioinformatics","","","",12,"2022-07-13 15:37:07","Article","10.1186/s12859-017-1700-2","1471-2105","",18,,,,0,0.00,0,4,5,"","",""
0,"L. A. Dias, A. M. Peres, A. C. A. Veloso, F. S. Reis, M. Vilas-Boas, A. A. S. C. Machado","An electronic tongue taste evaluation: Identification of goat milk adulteration with bovine milk",2009,"Sensors And Actuators B-Chemical","","","",13,"2022-07-13 15:37:07","Article","10.1016/j.snb.2008.09.025","0925-4005","",136,1,209,217,0,0.00,0,6,13,"","",""
0,"Ning Wang, Meng Joo Er, Jing-Chao Sun, Yan-Cheng Liu","Adaptive Robust Online Constructive Fuzzy Control of a Complex Surface Vehicle System",2016,"Ieee Transactions On Cybernetics","","","",14,"2022-07-13 15:37:07","Article","10.1109/TCYB.2015.2451116","2168-2267","",46,7,1511,1523,0,0.00,0,4,6,"","",""
0,"Shaocheng Tong, Tong Wang, Yongming Li, Huaguang Zhang","Adaptive Neural Network Output Feedback Control for Stochastic Nonlinear Systems with Unknown Dead-Zone and Unmodeled Dynamics",2014,"Ieee Transactions On Cybernetics","","","",15,"2022-07-13 15:37:07","Article","10.1109/TCYB.2013.2276043","2168-2267","",44,6,910,921,0,0.00,0,4,8,"","",""
0,"HJ Xu, A Ioannou","Robust adaptive control for a class of MIMO nonlinear systems with guaranteed error bounds",2003,"Ieee Transactions On Automatic Control","","","",16,"2022-07-13 15:37:07","Article","10.1109/TAC.2003.811250","0018-9286","",48,5,728,742,0,0.00,0,2,19,"","",""
0,"S Fabri, V Kadirkamanathan","Dynamic structure neural networks for stable adaptive control of nonlinear systems",1996,"Ieee Transactions On Neural Networks","","","",17,"2022-07-13 15:37:07","Article","","1045-9227","",7,5,1151,1167,0,0.00,0,2,26,"","",""
0,"Zhong-Liang Tang, Shuzhi Sam Ge, Keng Peng Tee, Wei He","Robust Adaptive Neural Tracking Control for a Class of Perturbed Uncertain Nonlinear Systems With State Constraints",2016,"Ieee Transactions On Systems Man Cybernetics-Systems","","","",18,"2022-07-13 15:37:07","Article","10.1109/TSMC.2015.2508962","2168-2216","",46,12,1618,1629,0,0.00,0,4,6,"","",""
0,"Te Han, Dongxiang Jiang, Qi Zhao, Lei Wang, Kai Yin","Comparison of random forest, artificial neural networks and support vector machine for intelligent diagnosis of rotating machinery",2018,"Transactions Of The Institute Of Measurement And Control","","","",19,"2022-07-13 15:37:07","Article","10.1177/0142331217708242","0142-3312","",40,8,2681,2693,0,0.00,0,5,4,"","",""
0,"V Cherkassky, D Gehring","Comparison of adaptive methods for function estimation from samples",1996,"Ieee Transactions On Neural Networks","","","",20,"2022-07-13 15:37:07","Article","","1045-9227","",7,4,969,984,0,0.00,0,2,26,"","",""
0,"Ning Wang, Meng Joo Er","Self-Constructing Adaptive Robust Fuzzy Neural Tracking Control of Surface Vehicles With Uncertainties and Unknown Disturbances",2015,"Ieee Transactions On Control Systems Technology","","","",21,"2022-07-13 15:37:07","Article","10.1109/TCST.2014.2359880","1063-6536","",23,3,991,1002,0,0.00,0,2,7,"","",""
0,"Guanghui Wen, Wenwu Yu, Zhongkui Li, Xinghuo Yu, Jinde Cao","Neuro-Adaptive Consensus Tracking of Multiagent Systems With a High-Dimensional Leader",2017,"Ieee Transactions On Cybernetics","","","",22,"2022-07-13 15:37:07","Article","10.1109/TCYB.2016.2556002","2168-2267","",47,7,1730,1742,0,0.00,0,5,5,"","",""
0,"Shi-Lu Dai, Shude He, Min Wang, Chengzhi Yuan","Adaptive Neural Control of Underactuated Surface Vessels With Prescribed Performance Guarantees",2019,"Ieee Transactions On Neural Networks And Learning Systems","","","",23,"2022-07-13 15:37:07","Article","10.1109/TNNLS.2018.2876685","2162-237X","",30,12,3686,3698,0,0.00,0,4,3,"","",""
0,"Faa-Jeng Lin, Po-Huan Chou","Adaptive Control of Two-Axis Motion Control System Using Interval Type-2 Fuzzy Neural Network",2009,"Ieee Transactions On Industrial Electronics","","","",24,"2022-07-13 15:37:07","Article","10.1109/TIE.2008.927225","0278-0046","",56,1,178,193,0,0.00,0,2,13,"","",""
0,"Panagiotis Panagi, Marios M. Polycarpou","Decentralized Fault Tolerant Control of a Class of Interconnected Nonlinear Systems",2011,"Ieee Transactions On Automatic Control","","","",25,"2022-07-13 15:37:07","Article","10.1109/TAC.2010.2089650","0018-9286","",56,1,178,184,0,0.00,0,2,11,"","",""
0,"S Jung, TC Hsia","Neural network impedance force control of robot manipulator",1998,"Ieee Transactions On Industrial Electronics","","","",26,"2022-07-13 15:37:07","Article","","0278-0046","",45,3,451,461,0,0.00,0,2,24,"","",""
0,"Sameet Sreenivasan, Ila Fiete","Grid cells generate an analog error-correcting code for singularly precise neural computation",2011,"Nature Neuroscience","","","",27,"2022-07-13 15:37:07","Article","10.1038/nn.2901","1097-6256","",14,10,1330,1330,0,0.00,0,2,11,"","",""
0,"Kerstin Beer, Dmytro Bondarenko, Terry Farrelly, Tobias J. Osborne, Robert Salzmann, Daniel Scheiermann, Ramona Wolf","Training deep quantum neural networks",2020,"Nature Communications","","","",28,"2022-07-13 15:37:07","Article","10.1038/s41467-020-14454-2","2041-1723","",11,1,,,0,0.00,0,7,2,"","",""
0,"LF Tian, C Collins","Adaptive neuro-fuzzy control of a flexible manipulator",2005,"Mechatronics","","","",29,"2022-07-13 15:37:07","Article","10.1016/j.mechatronics.2005.02.001","0957-4158","",15,10,1305,1320,0,0.00,0,2,17,"","",""
