Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Ning Wang, Meng Joo Er, Jing-Chao Sun, Yan-Cheng Liu","Adaptive Robust Online Constructive Fuzzy Control of a Complex Surface Vehicle System",2016,"Ieee Transactions On Cybernetics","","","",1,"2022-07-14 16:24:56","Article","10.1109/TCYB.2015.2451116","2168-2267","",46,7,1511,1523,0,0.00,0,4,6,"","",""
0,"E. Kaiser, J. N. Kutz, S. L. Brunton","Sparse identification of nonlinear dynamics for model predictive control in the low-data limit",2018,"Proceedings Of The Royal Society A-Mathematical Physical And Engineering Sciences","","","",2,"2022-07-14 16:24:56","Article","10.1098/rspa.2018.0335","1364-5021","",474,2219,,,0,0.00,0,3,4,"","",""
0,"N. D. Brenowitz, C. S. Bretherton","Prognostic Validation of a Neural Network Unified Physics Parameterization",2018,"Geophysical Research Letters","","","",3,"2022-07-14 16:24:56","Article","10.1029/2018GL078510","0094-8276","",45,12,6289,6298,0,0.00,0,2,4,"","",""
0,"Logan Grosenick, Brad Klingenberg, Kiefer Katovich, Brian Knutson, Jonathan E. Taylor","Interpretable whole-brain prediction analysis with GraphNet",2013,"Neuroimage","","","",4,"2022-07-14 16:24:56","Article","10.1016/j.neuroimage.2012.12.062","1053-8119","",72,,304,321,0,0.00,0,5,9,"","",""
0,"VG Krishnan, DR Westhead","A comparative study of machine-learning methods to predict the effects of single nucleotide polymorphisms on protein function",2003,"Bioinformatics","","","",5,"2022-07-14 16:24:56","Article","10.1093/bioinformatics/btg297","1367-4803","",19,17,2199,2209,0,0.00,0,2,19,"","",""
0,"Stuart K. Grange, David C. Carslaw, Alastair C. Lewis, Eirini Boleti, Christoph Hueglin","Random forest meteorological normalisation models for Swiss PM10 trend analysis",2018,"Atmospheric Chemistry And Physics","","","",6,"2022-07-14 16:24:56","Article","10.5194/acp-18-6223-2018","1680-7316","",18,9,6223,6239,0,0.00,0,5,4,"","",""
0,"Leo Guelman","Gradient boosting trees for auto insurance loss cost modeling and prediction",2012,"Expert Systems With Applications","","","",7,"2022-07-14 16:24:56","Article","10.1016/j.eswa.2011.09.058","0957-4174","",39,3,3659,3667,0,0.00,0,1,10,"","",""
0,"Heang-Ping Chan, Ravi K. Samala, Lubomir M. Hadjiiski, Chuan Zhou","Deep Learning in Medical Image Analysis",2020,"Deep Learning In Medical Image Analysis: Challenges And Applications","","","",8,"2022-07-14 16:24:56","Article","10.1007/978-3-030-33128-3_1","0065-2598","",1213,,3,21,0,0.00,0,4,2,"","",""
0,"Yunchuan Kong, Tianwei Yu","A graph-embedded deep feedforward network for disease outcome classification and feature selection using gene expression data",2018,"Bioinformatics","","","",9,"2022-07-14 16:24:56","Article","10.1093/bioinformatics/bty429","1367-4803","",34,21,3727,3737,0,0.00,0,2,4,"","",""
0,"Abbas Rahimi, Pentti Kanerva, Luca Benini, Jan M. Rabaey","Efficient Biosignal Processing Using Hyperdimensional Computing: Network Templates for Combined Learning and Classification of ExG Signals",2019,"Proceedings Of The Ieee","","","",10,"2022-07-14 16:24:56","Article","10.1109/JPROC.2018.2871163","0018-9219","",107,1,123,143,0,0.00,0,4,3,"","",""
0,"Sebastien Levy, Marlena Duda, Nick Haber, Dennis P. Wall","Sparsifying machine learning models identify stable subsets of predictive features for behavioral detection of autism",2017,"Molecular Autism","","","",11,"2022-07-14 16:24:56","Article","10.1186/s13229-017-0180-6","2040-2392","",8,,,,0,0.00,0,4,5,"","",""
0,"Artur D'Avila Garcez, Marco Gori, Luis C. Lamb, Luciano Serafini, Michael Spranger, Son N. Tran","NEURAL-SYMBOLIC COMPUTING: AN EFFECTIVE METHODOLOGY FOR PRINCIPLED INTEGRATION OF MACHINE LEARNING AND REASONING",2019,"Journal Of Applied Logics-Ifcolog Journal Of Logics And Their Applications","","","",12,"2022-07-14 16:24:56","Article","","2055-3706","",6,4,611,631,0,0.00,0,6,3,"","",""
0,"","Towards trustable machine learning",2018,"Nature Biomedical Engineering","","","",13,"2022-07-14 16:24:56","Editorial Material","10.1038/s41551-018-0315-x","2157-846X","",2,10,709,710,0,0.00,0,0,4,"","",""
0,"Hassan Ismail Fawaz, Germain Forestier, Jonathan Weber, Lhassane Idoumghar, Pierre-Alain Muller","Accurate and interpretable evaluation of surgical skills from kinematic data using fully convolutional neural networks",2019,"International Journal Of Computer Assisted Radiology And Surgery","","","",14,"2022-07-14 16:24:56","Article","10.1007/s11548-019-02039-4","1861-6410","",14,9,1611,1617,0,0.00,0,5,3,"","",""
0,"Md Mehedi Hasan, Md Ashad Alam, Watshara Shoombuatong, Hong-Wen Deng, Balachandran Manavalan, Hiroyuki Kurata","NeuroPred-FRL: an interpretable prediction model for identifying neuropeptide using feature representation learning",2021,"Briefings In Bioinformatics","","","",15,"2022-07-14 16:24:56","Article","10.1093/bib/bbab167","1467-5463","",22,6,,,0,0.00,0,6,1,"","",""
0,"Theo A. Knijnenburg, Gunnar W. Klau, Francesco Iorio, Mathew J. Garnett, Ultan McDermott, Ilya Shmulevich, Lodewyk F. A. Wessels","Logic models to predict continuous outputs based on binary inputs with an application to personalized cancer therapy",2016,"Scientific Reports","","","",16,"2022-07-14 16:24:56","Article","10.1038/srep36812","2045-2322","",6,,,,0,0.00,0,7,6,"","",""
0,"Maria Tsiakmaki, Georgios Kostopoulos, Sotiris Kotsiantis, Omiros Ragos","Implementing AutoML in Educational Data Mining for Prediction Tasks",2020,"Applied Sciences-Basel","","","",17,"2022-07-14 16:24:56","Article","10.3390/app10010090","","",10,1,,,0,0.00,0,4,2,"","",""
0,"Zhong Yin, Lei Liu, Jianing Chen, Boxi Zhao, Yongxiong Wang","Locally robust EEG feature selection for individual-independent emotion recognition",2020,"Expert Systems With Applications","","","",18,"2022-07-14 16:24:56","Article","10.1016/j.eswa.2020.113768","0957-4174","",162,,,,0,0.00,0,5,2,"","",""
