Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"H Ni, GT Heydt, L Mili","Power system stability agents using robust wide area control",2002,"Ieee Transactions On Power Systems","","","",1,"2022-07-14 14:30:31","Article","10.1109/TPWRS.2002.805016","0885-8950","",17,4,1123,1131,0,0.00,0,3,20,"","",""
0,"Ding Wang, Haibo He, Derong Liu","Adaptive Critic Nonlinear Robust Control: A Survey",2017,"Ieee Transactions On Cybernetics","","","",2,"2022-07-14 14:30:31","Article","10.1109/TCYB.2017.2712188","2168-2267","",47,10,3429,3451,0,0.00,0,3,5,"","",""
0,"Joan Serra, Didac Suris, Marius Miron, Alexandros Karatzoglou","Overcoming Catastrophic Forgetting with Hard Attention to the Task",2018,"International Conference On Machine Learning, Vol 80","","","",3,"2022-07-14 14:30:31","Proceedings Paper","","2640-3498","",80,,,,0,0.00,0,4,4,"","",""
0,"YL Abdel-Magid, MA Abido, AH Mantawy","Robust tuning of power system stabilizers in multimachine power systems",2000,"Ieee Transactions On Power Systems","","","",4,"2022-07-14 14:30:31","Article","","0885-8950","",15,2,735,740,0,0.00,0,3,22,"","",""
0,"Yangyang Han, Xiaodong Wu, Xinxing Zhang, Canhui Lu","Self-Healing, Highly Sensitive Electronic Sensors Enabled by Metal-Ligand Coordination and Hierarchical Structure Design",2017,"Acs Applied Materials & Interfaces","","","",5,"2022-07-14 14:30:31","Article","10.1021/acsami.7b05204","1944-8244","",9,23,20106,20114,0,0.00,0,4,5,"","",""
0,"Meili Song, Houyong Yu, Jiaying Zhu, Zhaofeng Ouyang, Somia Yassin Hussain Abdalkarim, Kam Chiu Tam, Yingzhan Li","Constructing stimuli-free self-healing, robust and ultrasensitive biocompatible hydrogel sensors with conductive cellulose nanocrystals",2020,"Chemical Engineering Journal","","","",6,"2022-07-14 14:30:31","Article","10.1016/j.cej.2020.125547","1385-8947","",398,,,,0,0.00,0,7,2,"","",""
0,"Bindeshwar Singh, V. Mukherjee, Prabhakar Tiwari","A survey on impact assessment of DG and FACTS controllers in power systems",2015,"Renewable & Sustainable Energy Reviews","","","",7,"2022-07-14 14:30:31","Review","10.1016/j.rser.2014.10.057","1364-0321","",42,,846,882,0,0.00,0,3,7,"","",""
0,"Qian Zhou, Bing Ji, Yuzhang Wei, Bin Hu, Yibo Gao, Qingsong Xu, Jun Zhou, Bingpu Zhou","A bio-inspired cilia array as the dielectric layer for flexible capacitive pressure sensors with high sensitivity and a broad detection range",2019,"Journal Of Materials Chemistry A","","","",8,"2022-07-14 14:30:31","Article","10.1039/c9ta10489e","2050-7488","",7,48,27334,27346,0,0.00,0,8,3,"","",""
0,"Ayesha Sultana, Sujoy Kumar Ghosh, Vitor Sencadas, Tian Zheng, Michael J. Higgins, Tapas Ranjan Middya, Dipankar Mandal","Human skin interactive self-powered wearable piezoelectric bio-e-skin by electrospun poly-L-lactic acid nanofibers for non-invasive physiological signal monitoring",2017,"Journal Of Materials Chemistry B","","","",9,"2022-07-14 14:30:31","Article","10.1039/c7tb01439b","2050-750X","",5,35,7352,7359,0,0.00,0,7,5,"","",""
0,"Zaobao Liu, Jianfu Shao, Weiya Xu, Hongjie Chen, Yu Zhang","An extreme learning machine approach for slope stability evaluation and prediction",2014,"Natural Hazards","","","",10,"2022-07-14 14:30:31","Article","10.1007/s11069-014-1106-7","0921-030X","",73,2,787,804,0,0.00,0,5,8,"","",""
0,"Nicolas Bredeche, Jean-Marc Montanier, Wenguo Liu, Alan F. T. Winfield","Environment-driven distributed evolutionary adaptation in a population of autonomous robotic agents",2012,"Mathematical And Computer Modelling Of Dynamical Systems","","","",11,"2022-07-14 14:30:31","Article","10.1080/13873954.2011.601425","1387-3954","",18,1,101,129,0,0.00,0,4,10,"","",""
0,"Chongchong Qi, Andy Fourie, Qiusong Chen, Xiaolin Tang, Qinli Zhang, Rugao Gao","Data-driven modelling of the flocculation process on mineral processing tailings treatment",2018,"Journal Of Cleaner Production","","","",12,"2022-07-14 14:30:31","Article","10.1016/j.jclepro.2018.06.054","0959-6526","",196,,505,516,0,0.00,0,6,4,"","",""
0,"Xuan-Nam Bui, Hoang Nguyen, Yosoon Choi, Trung Nguyen-Thoi, Jian Zhou, Jie Dou","Prediction of slope failure in open-pit mines using a novel hybrid artificial intelligence model based on decision tree and evolution algorithm",2020,"Scientific Reports","","","",13,"2022-07-14 14:30:31","Article","10.1038/s41598-020-66904-y","2045-2322","",10,1,,,0,0.00,0,6,2,"","",""
0,"Mingyuan Chao, Lingzhang He, Min Gong, Na Li, Xiaobin Li, Longfei Peng, Feng Shi, Liqun Zhang, Pengbo Wan","Breathable Ti3C2Tx MXene/Protein Nanocomposites for Ultrasensitive Medical Pressure Sensor with Degradability in Solvents",2021,"Acs Nano","","","",14,"2022-07-14 14:30:31","Article","10.1021/acsnano.1c00472","1936-0851","",15,6,9746,9758,0,0.00,0,9,1,"","",""
0,"A. Ibrahim, S. Primakov, M. Beuque, H. C. Woodruff, I. Halilaj, G. Wu, T. Refaee, R. Granzier, Y. Widaatalla, R. Hustinx, F. M. Mottaghy, P. Lambin","Radiomics for precision medicine: Current challenges, future prospects, and the proposal of a new framework",2021,"Methods","","","",15,"2022-07-14 14:30:31","Article","10.1016/j.ymeth.2020.05.022","1046-2023","",188,,20,29,0,0.00,0,12,1,"","",""
0,"Mahmoud A. Soliman, Hany M. Hasanien, Haitham Z. Azazi, Elwy E. El-kholy, Sabry A. Mahmoud","Hybrid ANFIS-GA-based control scheme for performance enhancement of a grid-connected wind generator",2018,"Iet Renewable Power Generation","","","",16,"2022-07-14 14:30:31","Article","10.1049/iet-rpg.2017.0576","1752-1416","",12,7,832,843,0,0.00,0,5,4,"","",""
0,"Can Elmar Balas, M. Levent Koc, Rifat Tur","Artificial neural networks based on principal component analysis, fuzzy systems and fuzzy neural networks for preliminary design of rubble mound breakwaters",2010,"Applied Ocean Research","","","",17,"2022-07-14 14:30:31","Article","10.1016/j.apor.2010.09.005","0141-1187","",32,4,425,433,0,0.00,0,3,12,"","",""
0,"CH Lo, YK Wong, AB Rad","Intelligent system for process supervision and fault diagnosis in dynamic physical systems",2006,"Ieee Transactions On Industrial Electronics","","","",18,"2022-07-14 14:30:31","Article","10.1109/TIE.2006.870707","0278-0046","",53,2,581,592,0,0.00,0,3,16,"","",""
0,"Kh Tohidul Islam, Ram Gopal Raj","Real-Time (Vision-Based) Road Sign Recognition Using an Artificial Neural Network",2017,"Sensors","","","",19,"2022-07-14 14:30:31","Article","10.3390/s17040853","","",17,4,,,0,0.00,0,2,5,"","",""
0,"Irrine Budi Sulistiawati, Ardyono Priyadi, Ony Asrarul Qudsi, Adi Soeprijanto, Naoto Yorino","Critical Clearing Time prediction within various loads for transient stability assessment by means of the Extreme Learning Machine method",2016,"International Journal Of Electrical Power & Energy Systems","","","",20,"2022-07-14 14:30:31","Article","10.1016/j.ijepes.2015.11.034","0142-0615","",77,,345,352,0,0.00,0,5,6,"","",""
0,"Chao Lu, Xi Chen","Latest Advances in Flexible Symmetric Supercapacitors: From Material Engineering to Wearable Applications",2020,"Accounts Of Chemical Research","","","",21,"2022-07-14 14:30:31","Review","10.1021/acs.accounts.0c00205","0001-4842","",53,8,1468,1477,0,0.00,0,2,2,"","",""
0,"Neelamdhab Padhy, R. P. Singh, Suresh Chandra Satapathy","Software reusability metrics estimation: Algorithms, models and optimization techniques",2018,"Computers & Electrical Engineering","","","",22,"2022-07-14 14:30:31","Article","10.1016/j.compeleceng.2017.11.022","0045-7906","",69,,653,668,0,0.00,0,3,4,"","",""
0,"Huabin Chen, Fenglin Lv, Tao Lin, Shanben Chen","Closed-Loop Control of Robotic Arc Welding System with Full-penetration Monitoring",2009,"Journal Of Intelligent & Robotic Systems","","","",23,"2022-07-14 14:30:31","Article","10.1007/s10846-009-9329-7","0921-0296","",56,5,565,578,0,0.00,0,4,13,"","",""
0,"Shuang Wang, Xiaosheng Du, Yaofa Luo, Shiyu Lin, Mi Zhou, Zongliang Du, Xu Cheng, Haibo Wang","Hierarchical design of waterproof, highly sensitive, and wearable sensing electronics based on MXene-reinforced durable cotton fabrics",2021,"Chemical Engineering Journal","","","",24,"2022-07-14 14:30:31","Article","10.1016/j.cej.2020.127363","1385-8947","",408,,,,0,0.00,0,8,1,"","",""
0,"Hossein Ghalkhani, Saeed Golian, Bahram Saghafian, Ashkan Farokhnia, Asaad Shamseldin","Application of surrogate artificial intelligent models for real-time flood routing",2013,"Water And Environment Journal","","","",25,"2022-07-14 14:30:31","Article","10.1111/j.1747-6593.2012.00344.x","1747-6585","",27,4,535,548,0,0.00,0,5,9,"","",""
0,"Jae Hong Kim, Hyo-Gyoung Kwak","Nondestructive evaluation of elastic properties of concrete using simulation of surface waves",2008,"Computer-Aided Civil And Infrastructure Engineering","","","",26,"2022-07-14 14:30:31","Article","","1093-9687","",23,8,611,624,0,0.00,0,2,14,"","",""
0,"Chongchong Qi, Xiaolin Tang","A hybrid ensemble method for improved prediction of slope stability",2018,"International Journal For Numerical And Analytical Methods In Geomechanics","","","",27,"2022-07-14 14:30:31","Article","10.1002/nag.2834","0363-9061","",42,15,1823,1839,0,0.00,0,2,4,"","",""
0,"Yang Gao, Song Gu, Fei Jia, Qian Wang, Guanghui Gao","""All-in-one"" hydrolyzed keratin protein-modified polyacrylamide composite hydrogel transducer",2020,"Chemical Engineering Journal","","","",28,"2022-07-14 14:30:31","Article","10.1016/j.cej.2020.125555","1385-8947","",398,,,,0,0.00,0,5,2,"","",""
0,"Mehdi Jamei, Iman Ahmadianfar, Ismail Adewale Olumegbon, Amin Asadi, Masoud Karbasi, Zafar Said, Mohsen Sharifpur, Josua P. Meyer","On the specific heat capacity estimation of metal oxide-based nanofluid for energy perspective - A comprehensive assessment of data analysis techniques",2021,"International Communications In Heat And Mass Transfer","","","",29,"2022-07-14 14:30:31","Article","10.1016/j.icheatmasstransfer.2021.105217","0735-1933","",123,,,,0,0.00,0,8,1,"","",""
0,"Runqi Chai, Antonios Tsourdos, Al Savvaris, Senchun Chai, Yuanqing Xia, C. L. Philip Chen","Review of advanced guidance and control algorithms for space/ aerospace vehicles",2021,"Progress In Aerospace Sciences","","","",30,"2022-07-14 14:30:31","Review","10.1016/j.paerosci.2021.100696","0376-0421","",122,,,,0,0.00,0,6,1,"","",""
0,"Zhengmao Ye","Modeling, identification, design, and implementation of nonlinear automotive idle speed con trol systems - An overview",2007,"Ieee Transactions On Systems Man And Cybernetics Part C-Applications And Reviews","","","",31,"2022-07-14 14:30:31","Article","10.1109/TSMCC.2007.905810","1094-6977","",37,6,1137,1151,0,0.00,0,1,15,"","",""
0,"Pavol Bozek, Aiman M. Al Akkad, Peter Blist'an, Ibrahim N. Ibrahim","Navigation control and stability investigation of a mobile robot based on a hexacopter equipped with an integrated manipulator",2017,"International Journal Of Advanced Robotic Systems","","","",32,"2022-07-14 14:30:31","Article","10.1177/1729881417738103","1729-8814","",14,6,,,0,0.00,0,4,5,"","",""
0,"Jinpeng Li, Bin Wang, Zhou Ge, Rui Cheng, Lei Kang, Xiaoming Zhou, Jinsong Zeng, Jun Xu, Xiaojun Tian, Wenhua Gao, Kefu Chen, Chaoying Qiu, Zheng Cheng","Flexible and Hierarchical 3D Interconnected Silver Nanowires/Cellulosic Paper-Based Thermoelectric Sheets with Superior Electrical Conductivity and Ultrahigh Thermal Dispersion Capability",2019,"Acs Applied Materials & Interfaces","","","",33,"2022-07-14 14:30:31","Article","10.1021/acsami.9b13675","1944-8244","",11,42,39088,39099,0,0.00,0,13,3,"","",""
0,"Mohamed Boukens, Abdelkrim Boukabou","Design of an intelligent optimal neural network-based tracking controller for nonholonomic mobile robot systems",2017,"Neurocomputing","","","",34,"2022-07-14 14:30:31","Article","10.1016/j.neucom.2016.11.029","0925-2312","",226,,46,57,0,0.00,0,2,5,"","",""
0,"Kh Tohidul Islam, Ram Gopal Raj, Ghulam Mujtaba","Recognition of Traffic Sign Based on Bag-of-Words and Artificial Neural Network",2017,"Symmetry-Basel","","","",35,"2022-07-14 14:30:31","Article","10.3390/sym9080138","","",9,8,,,0,0.00,0,3,5,"","",""
0,"Chenfeng Ding, Lingbo Huang, Xiaodong Yan, Francis Dunne, Song Hong, Jinle Lan, Yunhua Yu, Wei-Hong Zhong, Xiaoping Yang","Robust, Superelastic Hard Carbon with In Situ Ultrafine Crystals",2020,"Advanced Functional Materials","","","",36,"2022-07-14 14:30:31","Article","10.1002/adfm.201907486","1616-301X","",30,3,,,0,0.00,0,9,2,"","",""
