Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"V Cherkassky, D Gehring","Comparison of adaptive methods for function estimation from samples",1996,"Ieee Transactions On Neural Networks","","","",1,"2022-07-14 15:00:37","Article","","1045-9227","",7,4,969,984,0,0.00,0,2,26,"","",""
0,"X. W. Ye, T. Jin, C. B. Yun","A review on deep learning-based structural health monitoring of civil infrastructures",2019,"Smart Structures And Systems","","","",2,"2022-07-14 15:00:37","Review","10.12989/sss.2019.24.5.567","1738-1584","",24,5,567,585,0,0.00,0,3,3,"","",""
0,"Syed Umar Amin, Mansour Alsulaiman, Ghulam Muhammad, Mohamed A. Bencherif, M. Shamim Hossain","Multilevel Weighted Feature Fusion Using Convolutional Neural Networks for EEG Motor Imagery Classification",2019,"Ieee Access","","","",3,"2022-07-14 15:00:37","Article","10.1109/ACCESS.2019.2895688","2169-3536","",7,,18940,18950,0,0.00,0,5,3,"","",""
0,"Lean Yu, Yang Zhao, Ling Tang","A compressed sensing based AI learning paradigm for crude oil price forecasting",2014,"Energy Economics","","","",4,"2022-07-14 15:00:37","Article","10.1016/j.eneco.2014.09.019","0140-9883","",46,,236,245,0,0.00,0,3,8,"","",""
0,"Zhihua Cui, Xuechun Jing, Peng Zhao, Wensheng Zhang, Jinjun Chen","A New Subspace Clustering Strategy for AI-Based Data Analysis in IoT System",2021,"Ieee Internet Of Things Journal","","","",5,"2022-07-14 15:00:37","Article","10.1109/JIOT.2021.3056578","2327-4662","",8,16,12540,12549,0,0.00,0,5,1,"","",""
0,"Sreenivas Sremath Tirumala, Seyed Reza Shahamiri, Abhimanyu Singh Garhwal, Ruili Wang","Speaker identification features extraction methods: A systematic review",2017,"Expert Systems With Applications","","","",6,"2022-07-14 15:00:37","Review","10.1016/j.eswa.2017.08.015","0957-4174","",90,,250,271,0,0.00,0,4,5,"","",""
0,"Nauman Munir, Hak-Joon Kim, Jinhyun Park, Sung-Jin Song, Sung-Sik Kang","Convolutional neural network for ultrasonic weldment flaw classification in noisy conditions",2019,"Ultrasonics","","","",7,"2022-07-14 15:00:37","Article","10.1016/j.ultras.2018.12.001","0041-624X","",94,,74,81,0,0.00,0,5,3,"","",""
0,"Hao Sun, Raimondo Betti","Simultaneous identification of structural parameters and dynamic input with incomplete output-only measurements",2014,"Structural Control & Health Monitoring","","","",8,"2022-07-14 15:00:37","Article","10.1002/stc.1619","1545-2255","",21,6,868,889,0,0.00,0,2,8,"","",""
0,"S. Mostafa Mousavi, Yixiao Sheng, Weiqiang Zhu, Gregory C. Beroza","STanford EArthquake Dataset (STEAD): A Global Data Set of Seismic Signals for AI",2019,"Ieee Access","","","",9,"2022-07-14 15:00:37","Article","10.1109/ACCESS.2019.2947848","2169-3536","",7,,179464,179476,0,0.00,0,4,3,"","",""
0,"Reza Mohammadi Asl, Yashar Shabbouei Hagh, Rainer Palm","Robust control by adaptive Non-singular Terminal Sliding Mode",2017,"Engineering Applications Of Artificial Intelligence","","","",10,"2022-07-14 15:00:37","Article","10.1016/j.engappai.2017.01.005","0952-1976","",59,,205,217,0,0.00,0,3,5,"","",""
0,"Okorie E. Agwu, Julius U. Akpabio, Sunday B. Alabi, Adewale Dosunmu","Artificial intelligence techniques and their applications in drilling fluid engineering: A review",2018,"Journal Of Petroleum Science And Engineering","","","",11,"2022-07-14 15:00:37","Review","10.1016/j.petrol.2018.04.019","0920-4105","",167,,300,315,0,0.00,0,4,4,"","",""
0,"Fabian H. Sinz, Xaq Pitkow, Jacob Reimer, Matthias Bethge, Andreas S. Tolias","Engineering a Less Artificial Intelligence",2019,"Neuron","","","",12,"2022-07-14 15:00:37","Review","10.1016/j.neuron.2019.08.034","0896-6273","",103,6,967,979,0,0.00,0,5,3,"","",""
0,"Win Cowger, Andrew Gray, Silke H. Christiansen, Hannah DeFrond, Ashok D. Deshpande, Ludovic Hemabessiere, Eunah Lee, Leonid Mill, Keenan Munno, Barbara E. Ossmann, Marco Pittroff, Chelsea Rochman, George Sarau, Shannon Tarby, Sebastian Primpke","Critical Review of Processing and Classification Techniques for Images and Spectra in Microplastic Research",2020,"Applied Spectroscopy","","","",13,"2022-07-14 15:00:37","Review","10.1177/0003702820929064","0003-7028","",74,9,989,1010,0,0.00,0,15,2,"","",""
0,"Gary B. Fogel","Computational intelligence approaches for pattern discovery in biological systems",2008,"Briefings In Bioinformatics","","","",14,"2022-07-14 15:00:37","Review","10.1093/bib/bbn021","1467-5463","",9,4,307,316,0,0.00,0,1,14,"","",""
