Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"David Furman, Boris P. Hejblum, Noah Simon, Vladimir Jojic, Cornelia L. Dekker, Rodolphe Thiebaut, Robert J. Tibshirani, Mark M. Davis","Systems analysis of sex differences reveals an immunosuppressive role for testosterone in the response to influenza vaccination",2014,"Proceedings Of The National Academy Of Sciences Of The United States Of America","","","",1,"2022-07-14 16:29:57","Article","10.1073/pnas.1321060111","0027-8424","",111,2,869,874,0,0.00,0,8,8,"","",""
0,"Nikola K. Kasabov","NeuCube: A spiking neural network architecture for mapping, learning and understanding of spatio-temporal brain data",2014,"Neural Networks","","","",2,"2022-07-14 16:29:57","Article","10.1016/j.neunet.2014.01.006","0893-6080","",52,,62,76,0,0.00,0,1,8,"","",""
0,"Andreas Maier, Christopher Syben, Tobias Lasser, Christian Riess","A gentle introduction to deep learning in medical image processing",2019,"Zeitschrift Fur Medizinische Physik","","","",3,"2022-07-14 16:29:57","Review","10.1016/j.zemedi.2018.12.003","0939-3889","",29,2,86,101,0,0.00,0,4,3,"","",""
0,"Andrew Ilyas, Shibani Santurkar, Dimitris Tsipras, Logan Engstrom, Brandon Tran, Aleksander Madry","Adversarial Examples are not Bugs, they are Features",2019,"Advances In Neural Information Processing Systems 32 (Nips 2019)","","","",4,"2022-07-14 16:29:57","Proceedings Paper","","1049-5258","",32,,,,0,0.00,0,6,3,"","",""
0,"Aude Hofleitner, Ryan Herring, Alexandre Bayen","Arterial travel time forecast with streaming data: A hybrid approach of flow modeling and machine learning",2012,"Transportation Research Part B-Methodological","","","",5,"2022-07-14 16:29:57","Article","10.1016/j.trb.2012.03.006","0191-2615","",46,9,1097,1122,0,0.00,0,3,10,"","",""
0,"Keng-Pei Lin, Ming-Syan Chen","On the Design and Analysis of the Privacy-Preserving SVM Classifier",2011,"Ieee Transactions On Knowledge And Data Engineering","","","",6,"2022-07-14 16:29:57","Article","10.1109/TKDE.2010.193","1041-4347","",23,11,1704,1717,0,0.00,0,2,11,"","",""
0,"Amos Sironi, Manuele Brambilla, Nicolas Bourdis, Xavier Lagorce, Ryad Benosman, IEEE","HATS: Histograms of Averaged Time Surfaces for Robust Event-based Object Classification",2018,"2018 Ieee/Cvf Conference On Computer Vision And Pattern Recognition (Cvpr)","","","",7,"2022-07-14 16:29:57","Proceedings Paper","10.1109/CVPR.2018.00186","1063-6919","",,,1731,1740,0,0.00,0,6,4,"","",""
0,"Richa Singh, Mayank Vatsa, Afzel Noore","Integrated multilevel image fusion and match score fusion of visible and infrared face images for robust face recognition",2008,"Pattern Recognition","","","",8,"2022-07-14 16:29:57","Article","10.1016/j.patcog.2007.06.022","0031-3203","",41,3,880,893,0,0.00,0,3,14,"","",""
0,"Fereidoun A. Mianji, Ye Zhang","Robust Hyperspectral Classification Using Relevance Vector Machine",2011,"Ieee Transactions On Geoscience And Remote Sensing","","","",9,"2022-07-14 16:29:57","Article","10.1109/TGRS.2010.2103381","0196-2892","",49,6,2100,2112,0,0.00,0,2,11,"","",""
0,"Sotiris Kotsiantis","Combining bagging, boosting, rotation forest and random subspace methods",2011,"Artificial Intelligence Review","","","",10,"2022-07-14 16:29:57","Article","10.1007/s10462-010-9192-8","0269-2821","",35,3,223,240,0,0.00,0,1,11,"","",""
0,"Ahmad Salman, Ahsan Jalal, Faisal Shafait, Ajmal Mian, Mark Shortis, James Seager, Euan Harvey","Fish species classification in unconstrained underwater environments based on deep learning",2016,"Limnology And Oceanography-Methods","","","",11,"2022-07-14 16:29:57","Article","10.1002/lom3.10113","1541-5856","",14,9,570,585,0,0.00,0,7,6,"","",""
