Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Gang Feng","A survey on analysis and design of model-based fuzzy control systems",2006,"Ieee Transactions On Fuzzy Systems","","","",1,"2022-07-13 15:22:04","Review","10.1109/TFUZZ.2006.883415","1063-6706","",14,5,676,697,0,0.00,0,1,16,"","",""
0,"Young-Jin Cha, Wooram Choi, Oral Buyukozturk","Deep Learning-Based Crack Damage Detection Using Convolutional Neural Networks",2017,"Computer-Aided Civil And Infrastructure Engineering","","","",2,"2022-07-13 15:22:04","Article","10.1111/mice.12263","1093-9687","",32,5,361,378,0,0.00,0,3,5,"","",""
0,"Y Jin, H Branke","Evolutionary optimization in uncertain environments - A survey",2005,"Ieee Transactions On Evolutionary Computation","","","",3,"2022-07-13 15:22:04","Review","10.1109/TEVC.2005.846356","1089-778X","",9,3,303,317,0,0.00,0,2,17,"","",""
0,"Alex Graves, Marcus Liwicki, Santiago Fernandez, Roman Bertolami, Horst Bunke, Juergen Schmidhuber","A Novel Connectionist System for Unconstrained Handwriting Recognition",2009,"Ieee Transactions On Pattern Analysis And Machine Intelligence","","","",4,"2022-07-13 15:22:04","Article","10.1109/TPAMI.2008.137","0162-8828","",31,5,855,868,0,0.00,0,6,13,"","",""
0,"Rex Ying, Ruining He, Kaifeng Chen, Pong Eksombatchai, William L. Hamilton, Jure Leskovec, ACM","Graph Convolutional Neural Networks for Web-Scale Recommender Systems",2018,"Kdd'18: Proceedings Of The 24th Acm Sigkdd International Conference On Knowledge Discovery & Data Mining","","","",5,"2022-07-13 15:22:04","Proceedings Paper","10.1145/3219819.3219890","","",,,974,983,0,0.00,0,7,4,"","",""
0,"M ZHIHONG, AP PAPLINSKI, HR WU","A ROBUST MIMO TERMINAL SLIDING MODE CONTROL SCHEME FOR RIGID ROBOTIC MANIPULATORS",1994,"Ieee Transactions On Automatic Control","","","",6,"2022-07-13 15:22:04","Note","","0018-9286","",39,12,2464,2469,0,0.00,0,3,28,"","",""
0,"Peter U. Diehl, Matthew Cook","Unsupervised learning of digit recognition using spike-timing-dependent plasticity",2015,"Frontiers In Computational Neuroscience","","","",7,"2022-07-13 15:22:04","Article","10.3389/fncom.2015.00099","","",9,,,,0,0.00,0,2,7,"","",""
0,"Yi Sun, Xiaogang Wang, Xiaoou Tang, IEEE","Deeply learned face representations are sparse, selective, and robust",2015,"2015 Ieee Conference On Computer Vision And Pattern Recognition (Cvpr)","","","",8,"2022-07-13 15:22:04","Proceedings Paper","","1063-6919","",,,2892,2900,0,0.00,0,4,7,"","",""
0,"L Yin, RK Yang, M Gabbouj, Y Neuvo","Weighted median filters: A tutorial",1996,"Ieee Transactions On Circuits And Systems Ii-Analog And Digital Signal Processing","","","",9,"2022-07-13 15:22:04","Review","","1057-7130","",43,3,157,192,0,0.00,0,4,26,"","",""
0,"Vahid Nourani, Aida Hosseini Baghanam, Jan Adamowski, Ozgur Kisi","Applications of hybrid wavelet-Artificial Intelligence models in hydrology: A review",2014,"Journal Of Hydrology","","","",10,"2022-07-13 15:22:04","Review","10.1016/j.jhydrol.2014.03.057","0022-1694","",514,,358,377,0,0.00,0,4,8,"","",""
