Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
88,"T.F. Rangel","Labeling ecological niche models",2012,"Natureza a Conservacao","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875127376&origin=inward",1,"2022-07-12 16:26:18","Article","10.4322/natcon.2012.030","1679-0073","https://api.elsevier.com/content/abstract/scopus_id/84875127376",10,2,119,126,88,8.80,88,1,10,"","",""
57,"S. Papadopoulos","Grading buildings on energy performance using city benchmarking data",2019,"Applied Energy","","https://api.elsevier.com/content/article/eid/1-s2.0-S030626191831612X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055020089&origin=inward",2,"2022-07-12 16:26:18","Article","10.1016/j.apenergy.2018.10.053","0306-2619","https://api.elsevier.com/content/abstract/scopus_id/85055020089",233,,244,253,57,19.00,57,1,3,"","",""
56,"S. Gunn","Structural modelling with sparse kernels",2002,"Machine Learning","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036643063&origin=inward",3,"2022-07-12 16:26:18","Article","10.1023/A:1013903804720","0885-6125","https://api.elsevier.com/content/abstract/scopus_id/0036643063",48,1,137,163,56,2.80,56,1,20,"","",""
45,"X. Wang","Interface Engineering with MoS<inf>2</inf>–Pd Nanoparticles Hybrid Structure for a Low Voltage Resistive Switching Memory",2018,"Small","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85037670654&origin=inward",4,"2022-07-12 16:26:18","Article","10.1002/smll.201702525","1613-6810","https://api.elsevier.com/content/abstract/scopus_id/85037670654",14,2,,,45,11.25,45,1,4,"","",""
41,"S. Milli","The social cost of strategic classification",2019,"FAT* 2019 - Proceedings of the 2019 Conference on Fairness, Accountability, and Transparency","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061779509&origin=inward",5,"2022-07-12 16:26:18","Conference Paper","10.1145/3287560.3287576","","https://api.elsevier.com/content/abstract/scopus_id/85061779509",,,230,239,41,13.67,41,1,3,"","",""
37,"D. Gamberger","Induction of comprehensible models for gene expression datasets by subgroup discovery methodology",2004,"Journal of Biomedical Informatics","","https://api.elsevier.com/content/article/eid/1-s2.0-S1532046404000759","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4744364732&origin=inward",6,"2022-07-12 16:26:18","Article","10.1016/j.jbi.2004.07.007","1532-0464","https://api.elsevier.com/content/abstract/scopus_id/4744364732",37,4,269,284,37,2.06,37,1,18,"","",""
27,"A. Linden","Modeling time-to-event (survival) data using classification tree analysis",2017,"Journal of Evaluation in Clinical Practice","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85021700754&origin=inward",7,"2022-07-12 16:26:18","Article","10.1111/jep.12779","1356-1294","https://api.elsevier.com/content/abstract/scopus_id/85021700754",23,6,1299,1308,27,5.40,27,1,5,"","",""
26,"M. Ahmadi","ReDMark: Framework for residual diffusion watermarking based on deep networks",2020,"Expert Systems with Applications","","https://api.elsevier.com/content/article/eid/1-s2.0-S0957417419308759","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077471633&origin=inward",8,"2022-07-12 16:26:18","Article","10.1016/j.eswa.2019.113157","0957-4174","https://api.elsevier.com/content/abstract/scopus_id/85077471633",146,,,,26,13.00,26,1,2,"","",""
26,"J. Liu","A robust and blind 3D watermarking algorithm using multiresolution adaptive parameterization of surface",2017,"Neurocomputing","","https://api.elsevier.com/content/article/eid/1-s2.0-S0925231217300309","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011582697&origin=inward",9,"2022-07-12 16:26:18","Article","10.1016/j.neucom.2016.12.065","0925-2312","https://api.elsevier.com/content/abstract/scopus_id/85011582697",237,,304,315,26,5.20,26,1,5,"","",""
19,"L. Hancox-Li","Robustness in machine learning explanations: Does it matter?",2020,"FAT* 2020 - Proceedings of the 2020 Conference on Fairness, Accountability, and Transparency","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079695215&origin=inward",10,"2022-07-12 16:26:18","Conference Paper","10.1145/3351095.3372836","","https://api.elsevier.com/content/abstract/scopus_id/85079695215",,,640,647,19,9.50,19,1,2,"","",""
