Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2534,"N. Carlini","Towards Evaluating the Robustness of Neural Networks",2017,"Proceedings - IEEE Symposium on Security and Privacy","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85024480368&origin=inward",1,"2022-07-12 16:28:25","Conference Paper","10.1109/SP.2017.49","1081-6011","https://api.elsevier.com/content/abstract/scopus_id/85024480368",,,39,57,2534,506.80,2534,1,5,"","",""
1819,"S.M. Moosavi-Dezfooli","DeepFool: A Simple and Accurate Method to Fool Deep Neural Networks",2016,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84986325571&origin=inward",2,"2022-07-12 16:28:25","Conference Paper","10.1109/CVPR.2016.282","1063-6919","https://api.elsevier.com/content/abstract/scopus_id/84986325571",2016,,2574,2582,1819,303.17,1819,1,6,"","",""
1340,"A. Madry","Towards deep learning models resistant to adversarial attacks",2018,"6th International Conference on Learning Representations, ICLR 2018 - Conference Track Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083954061&origin=inward",3,"2022-07-12 16:28:25","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85083954061",,,,,1340,335.00,1340,1,4,"","",""
1158,"N. Papernot","Distillation as a Defense to Adversarial Perturbations Against Deep Neural Networks",2016,"Proceedings - 2016 IEEE Symposium on Security and Privacy, SP 2016","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84987680683&origin=inward",4,"2022-07-12 16:28:25","Conference Paper","10.1109/SP.2016.41","","https://api.elsevier.com/content/abstract/scopus_id/84987680683",,,582,597,1158,193.00,1158,1,6,"","",""
807,"H. Zhang","MixUp: Beyond empirical risk minimization",2018,"6th International Conference on Learning Representations, ICLR 2018 - Conference Track Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083953830&origin=inward",5,"2022-07-12 16:28:25","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85083953830",,,,,807,201.75,807,1,4,"","",""
688,"Y. Dong","Boosting Adversarial Attacks with Momentum",2018,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057255236&origin=inward",6,"2022-07-12 16:28:25","Conference Paper","10.1109/CVPR.2018.00957","1063-6919","https://api.elsevier.com/content/abstract/scopus_id/85057255236",,,9185,9193,688,172.00,688,1,4,"","",""
652,"J. Su","One Pixel Attack for Fooling Deep Neural Networks",2019,"IEEE Transactions on Evolutionary Computation","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073072064&origin=inward",7,"2022-07-12 16:28:25","Article","10.1109/TEVC.2019.2890858","1089-778X","https://api.elsevier.com/content/abstract/scopus_id/85073072064",23,5,828,841,652,217.33,652,1,3,"","",""
598,"T. Miyato","Virtual Adversarial Training: A Regularization Method for Supervised and Semi-Supervised Learning",2019,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050394425&origin=inward",8,"2022-07-12 16:28:25","Article","10.1109/TPAMI.2018.2858821","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/85050394425",41,8,1979,1993,598,199.33,598,1,3,"","",""
516,"P.Y. Chen","ZOO: Zeroth order optimization based black-box atacks to deep neural networks without training substitute models",2017,"AISec 2017 - Proceedings of the 10th ACM Workshop on Artificial Intelligence and Security, co-located with CCS 2017","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85037345899&origin=inward",9,"2022-07-12 16:28:25","Conference Paper","10.1145/3128572.3140448","","https://api.elsevier.com/content/abstract/scopus_id/85037345899",,,15,26,516,103.20,516,1,5,"","",""
404,"D. Hendrycks","Benchmarking neural network robustness to common corruptions and perturbations",2019,"7th International Conference on Learning Representations, ICLR 2019","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083950416&origin=inward",10,"2022-07-12 16:28:25","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85083950416",,,,,404,134.67,404,1,3,"","",""
