Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1474,"D. Nistér","An efficient solution to the five-point relative pose problem",2004,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3042622340&origin=inward",1,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2004.17","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/3042622340",26,6,756,770,1474,81.89,1474,1,18,"","",""
984,"S. Chen","Robust image segmentation using FCM with spatial constraints based on new kernel-induced distance measure",2004,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3543098627&origin=inward",2,"2022-07-12 16:31:41","Article","10.1109/TSMCB.2004.831165","1083-4419","https://api.elsevier.com/content/abstract/scopus_id/3543098627",34,4,1907,1916,984,54.67,984,1,18,"","",""
718,"C. Guo","Spatio-temporal saliency detection using phase spectrum of quaternion fourier transform",2008,"26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51949107445&origin=inward",3,"2022-07-12 16:31:41","Conference Paper","10.1109/CVPR.2008.4587715","","https://api.elsevier.com/content/abstract/scopus_id/51949107445",,,,,718,51.29,718,1,14,"","",""
678,"R.H.R. Pruim","ICA-AROMA: A robust ICA-based strategy for removing motion artifacts from fMRI data",2015,"NeuroImage","","https://api.elsevier.com/content/article/eid/1-s2.0-S1053811915001822","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84933042676&origin=inward",4,"2022-07-12 16:31:41","Article","10.1016/j.neuroimage.2015.02.064","1053-8119","https://api.elsevier.com/content/abstract/scopus_id/84933042676",112,,267,277,678,96.86,678,1,7,"","",""
617,"S.K. Zhou","Visual tracking and recognition using appearance-adaptive models in particle filters",2004,"IEEE Transactions on Image Processing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=7444266896&origin=inward",5,"2022-07-12 16:31:41","Article","10.1109/TIP.2004.836152","1057-7149","https://api.elsevier.com/content/abstract/scopus_id/7444266896",13,11,1491,1506,617,34.28,617,1,18,"","",""
611,"H. Hirschmuller","Evaluation of stereo matching costs on images with radiometric differences",2009,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67651002632&origin=inward",6,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2008.221","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/67651002632",31,9,1582,1599,611,47.00,611,1,13,"","",""
525,"X. Tan","Enhanced local texture feature sets for face recognition under difficult lighting conditions",2007,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=38149090988&origin=inward",7,"2022-07-12 16:31:41","Conference Paper","10.1007/978-3-540-75690-3_13","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/38149090988",4778,,168,182,525,35.00,525,1,15,"","",""
494,"P. Du","Improved peak detection in mass spectrum by incorporating continuous wavelet transform-based pattern matching",2006,"Bioinformatics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33748659203&origin=inward",8,"2022-07-12 16:31:41","Article","10.1093/bioinformatics/btl355","1367-4803","https://api.elsevier.com/content/abstract/scopus_id/33748659203",22,17,2059,2065,494,30.88,494,1,16,"","",""
456,"D.Q. Zhang","A novel kernelized fuzzy C-means algorithm with application in medical image segmentation",2004,"Artificial Intelligence in Medicine","","https://api.elsevier.com/content/article/eid/1-s2.0-S0933365704000351","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4444347719&origin=inward",9,"2022-07-12 16:31:41","Article","10.1016/j.artmed.2004.01.012","0933-3657","https://api.elsevier.com/content/abstract/scopus_id/4444347719",32,1,37,50,456,25.33,456,1,18,"","",""
446,"S. Lafon","Diffusion maps and coarse-graining: A unified framework for dimensionality reduction, graph partitioning, and data set parameterization",2006,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33746476985&origin=inward",10,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2006.184","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/33746476985",28,9,1393,1403,446,27.88,446,1,16,"","",""
377,"M.P. Heinrich","MIND: Modality independent neighbourhood descriptor for multi-modal deformable registration",2012,"Medical Image Analysis","","https://api.elsevier.com/content/article/eid/1-s2.0-S1361841512000643","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866457193&origin=inward",11,"2022-07-12 16:31:41","Article","10.1016/j.media.2012.05.008","1361-8415","https://api.elsevier.com/content/abstract/scopus_id/84866457193",16,7,1423,1435,377,37.70,377,1,10,"","",""
376,"X. Geng","Supervised nonlinear dimensionality reduction for visualization and classification",2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=28444473249&origin=inward",12,"2022-07-12 16:31:41","Article","10.1109/TSMCB.2005.850151","1083-4419","https://api.elsevier.com/content/abstract/scopus_id/28444473249",35,6,1098,1107,376,22.12,376,1,17,"","",""
344,"D. Sage","Automatic tracking of individual fluorescence particles: Application to the study of chromosome dynamics",2005,"IEEE Transactions on Image Processing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=26444477373&origin=inward",13,"2022-07-12 16:31:41","Article","10.1109/TIP.2005.852787","1057-7149","https://api.elsevier.com/content/abstract/scopus_id/26444477373",14,9,1372,1383,344,20.24,344,1,17,"","",""
341,"W. Tao","Color image segmentation based on mean shift and normalized cuts",2007,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35148818642&origin=inward",14,"2022-07-12 16:31:41","Article","10.1109/TSMCB.2007.902249","1083-4419","https://api.elsevier.com/content/abstract/scopus_id/35148818642",37,5,1382,1389,341,22.73,341,1,15,"","",""
309,"M.B. Cuadra","Comparison and validation of tissue modelization and statistical classification methods in T1-weighted MR brain images",2005,"IEEE Transactions on Medical Imaging","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=29144517748&origin=inward",15,"2022-07-12 16:31:41","Article","10.1109/TMI.2005.857652","0278-0062","https://api.elsevier.com/content/abstract/scopus_id/29144517748",24,12,1548,1565,309,18.18,309,1,17,"","",""
305,"D.J. Reinkensmeyer","Robotics, motor learning, and neurologic recovery",2004,"Annual Review of Biomedical Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4444256476&origin=inward",16,"2022-07-12 16:31:41","Review","10.1146/annurev.bioeng.6.040803.140223","1523-9829","https://api.elsevier.com/content/abstract/scopus_id/4444256476",6,,497,525,305,16.94,305,1,18,"","",""
300,"H. Ling","An efficient earth mover's distance algorithm for robust histogram comparison",2007,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34047206555&origin=inward",17,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2007.1058","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/34047206555",29,5,840,853,300,20.00,300,1,15,"","",""
292,"C.P. Loizou","Comparative evaluation of despeckle filtering in ultrasound imaging of the carotid artery",2005,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=28444460771&origin=inward",18,"2022-07-12 16:31:41","Article","10.1109/TUFFC.2005.1561621","0885-3010","https://api.elsevier.com/content/abstract/scopus_id/28444460771",52,10,1653,1669,292,17.18,292,1,17,"","",""
285,"S.L. Brunton","Closed-loop turbulence control: Progress and challenges",2015,"Applied Mechanics Reviews","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940501608&origin=inward",19,"2022-07-12 16:31:41","Article","10.1115/1.4031175","0003-6900","https://api.elsevier.com/content/abstract/scopus_id/84940501608",67,5,,,285,40.71,285,1,7,"","",""
283,"R. Toldo","Robust multiple structures estimation with J-linkage",2008,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56749185444&origin=inward",20,"2022-07-12 16:31:41","Conference Paper","10.1007/978-3-540-88682-2_41","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/56749185444",5302,,537,547,283,20.21,283,1,14,"","",""
272,"Y. Zheng","Robust point matching for nonrigid shapes by preserving local neighborhood structures",2006,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33144483552&origin=inward",21,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2006.81","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/33144483552",28,4,643,649,272,17.00,272,1,16,"","",""
255,"A. Madabhushi","Combining low-, high-level and empirical domain knowledge for automated segmentation of ultrasonic breast lesions",2003,"IEEE Transactions on Medical Imaging","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0038398643&origin=inward",22,"2022-07-12 16:31:41","Article","10.1109/TMI.2002.808364","0278-0062","https://api.elsevier.com/content/abstract/scopus_id/0038398643",22,2,155,169,255,13.42,255,1,19,"","",""
244,"A. Ghosh","Robust loss functions under label noise for deep neural networks",2017,"31st AAAI Conference on Artificial Intelligence, AAAI 2017","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030454895&origin=inward",23,"2022-07-12 16:31:41","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85030454895",,,1919,1925,244,48.80,244,1,5,"","",""
234,"W. Hu","Principal axis-based correspondence between multiple cameras for people tracking",2006,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33144458085&origin=inward",24,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2006.80","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/33144458085",28,4,663,671,234,14.63,234,1,16,"","",""
234,"M. Futschik","Noise-robust soft clustering of gene expression time-course data",2005,"Journal of Bioinformatics and Computational Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=22544432531&origin=inward",25,"2022-07-12 16:31:41","Article","10.1142/S0219720005001375","0219-7200","https://api.elsevier.com/content/abstract/scopus_id/22544432531",3,4,965,988,234,13.76,234,1,17,"","",""
231,"X. Zhang","Recursive SVM feature selection and sample classification for mass-spectrometry and microarray data",2006,"BMC Bioinformatics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33646377650&origin=inward",26,"2022-07-12 16:31:41","Article","10.1186/1471-2105-7-197","1471-2105","https://api.elsevier.com/content/abstract/scopus_id/33646377650",7,,,,231,14.44,231,1,16,"","",""
228,"P. Prasanna","Automated Crack Detection on Concrete Bridges",2016,"IEEE Transactions on Automation Science and Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84907899278&origin=inward",27,"2022-07-12 16:31:41","Article","10.1109/TASE.2014.2354314","1545-5955","https://api.elsevier.com/content/abstract/scopus_id/84907899278",13,2,591,599,228,38.00,228,1,6,"","",""
208,"B. Chen","Convergence of a fixed-point algorithm under maximum correntropy criterion",2015,"IEEE Signal Processing Letters","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84929352978&origin=inward",28,"2022-07-12 16:31:41","Article","10.1109/LSP.2015.2428713","1070-9908","https://api.elsevier.com/content/abstract/scopus_id/84929352978",22,10,1723,1727,208,29.71,208,1,7,"","",""
206,"M. Qian","Robust Unsupervised Feature Selection",2013,"IJCAI International Joint Conference on Artificial Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84896063375&origin=inward",29,"2022-07-12 16:31:41","Conference Paper","","1045-0823","https://api.elsevier.com/content/abstract/scopus_id/84896063375",,,1621,1627,206,22.89,206,1,9,"","",""
206,"O. Miglino","Evolving mobile robots in simulated and real environments.",1995,"Artificial life","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0029311877&origin=inward",30,"2022-07-12 16:31:41","Article","10.1162/artl.1995.2.4.417","1064-5462","https://api.elsevier.com/content/abstract/scopus_id/0029311877",2,4,417,434,206,7.63,206,1,27,"","",""
201,"A. Caponio","A fast adaptive memetic algorithm for online and offline control design of PMSM drives",2007,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33847648902&origin=inward",31,"2022-07-12 16:31:41","Article","10.1109/TSMCB.2006.883271","1083-4419","https://api.elsevier.com/content/abstract/scopus_id/33847648902",37,1,28,41,201,13.40,201,1,15,"","",""
201,"L. Silva","Precision range image registration using a robust surface interpenetration measure and enhanced genetic algorithms",2005,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=18144370815&origin=inward",32,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2005.108","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/18144370815",27,5,762,776,201,11.82,201,1,17,"","",""
195,"R. He","Half-quadratic-based iterative minimization for robust sparse representation",2014,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84891600080&origin=inward",33,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2013.102","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/84891600080",36,2,261,275,195,24.38,195,1,8,"","",""
193,"M. Titsias","Bayesian Gaussian process latent variable model",2010,"Journal of Machine Learning Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862302424&origin=inward",34,"2022-07-12 16:31:41","Conference Paper","","1532-4435","https://api.elsevier.com/content/abstract/scopus_id/84862302424",9,,844,851,193,16.08,193,1,12,"","",""
193,"M. Yang","A similarity-based robust clustering method",2004,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=1842583476&origin=inward",35,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2004.1265860","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/1842583476",26,4,434,448,193,10.72,193,1,18,"","",""
190,"E. Hadjidemetriou","Multiresolution histograms and their use for recognition",2004,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3042529743&origin=inward",36,"2022-07-12 16:31:41","Article","10.1109/TPAMI.2004.32","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/3042529743",26,7,831,847,190,10.56,190,1,18,"","",""
183,"I. McLoughlin","Robust sound event classification using deep neural networks",2015,"IEEE Transactions on Audio, Speech and Language Processing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84924047173&origin=inward",37,"2022-07-12 16:31:41","Article","10.1109/TASLP.2015.2389618","1558-7916","https://api.elsevier.com/content/abstract/scopus_id/84924047173",23,3,540,552,183,26.14,183,1,7,"","",""
182,"Y. Ma","Estimation of subspace arrangements with applications in modeling and segmenting mixed data",2008,"SIAM Review","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=50949096624&origin=inward",38,"2022-07-12 16:31:41","Review","10.1137/060655523","0036-1445","https://api.elsevier.com/content/abstract/scopus_id/50949096624",50,3,413,458,182,13.00,182,1,14,"","",""
172,"S. Fusi","Spike-driven synaptic plasticity: Theory, simulation, VLSI implementation",2000,"Neural Computation","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034293117&origin=inward",39,"2022-07-12 16:31:41","Article","10.1162/089976600300014917","0899-7667","https://api.elsevier.com/content/abstract/scopus_id/0034293117",12,10,2227,2258,172,7.82,172,1,22,"","",""
