Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
106,"I.D. Raji","Closing the AI accountability gap: Defining an end-to-end framework for internal algorithmic auditing",2020,"FAT* 2020 - Proceedings of the 2020 Conference on Fairness, Accountability, and Transparency","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079680598&origin=inward",1,"2022-07-12 16:31:36","Conference Paper","10.1145/3351095.3372873","","https://api.elsevier.com/content/abstract/scopus_id/85079680598",,,33,44,106,53.00,106,1,2,"","",""
44,"A.D. Garcez","Neural-symbolic computing: An effective methodology for principled integration of machine learning and reasoning",2019,"Journal of Applied Logics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071341558&origin=inward",2,"2022-07-12 16:31:36","Editorial","","2631-9810","https://api.elsevier.com/content/abstract/scopus_id/85071341558",6,4,611,631,44,14.67,44,1,3,"","",""
21,"W. Holmes","Ethics of AI in Education: Towards a Community-Wide Framework",2021,"International Journal of Artificial Intelligence in Education","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104089310&origin=inward",3,"2022-07-12 16:31:36","Article","10.1007/s40593-021-00239-1","1560-4292","https://api.elsevier.com/content/abstract/scopus_id/85104089310",,,,,21,21.00,21,1,1,"","",""
19,"A. Kerr","Expectations of artificial intelligence and the performativity of ethics: Implications for communication governance",2020,"Big Data and Society","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084658386&origin=inward",4,"2022-07-12 16:31:36","Article","10.1177/2053951720915939","2053-9517","https://api.elsevier.com/content/abstract/scopus_id/85084658386",7,1,,,19,9.50,19,1,2,"","",""
15,"G. Zuccon","De-identification of health records using Anonym: Effectiveness and robustness across datasets",2014,"Artificial Intelligence in Medicine","","https://api.elsevier.com/content/article/eid/1-s2.0-S0933365714000360","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84904305048&origin=inward",5,"2022-07-12 16:31:36","Article","10.1016/j.artmed.2014.03.006","0933-3657","https://api.elsevier.com/content/abstract/scopus_id/84904305048",61,3,145,151,15,1.88,15,1,8,"","",""
13,"T. Claassen","A logical characterization of constraint-based causal discovery",2011,"Proceedings of the 27th Conference on Uncertainty in Artificial Intelligence, UAI 2011","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80053159201&origin=inward",6,"2022-07-12 16:31:36","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/80053159201",,,135,144,13,1.18,13,1,11,"","",""
10,"P. Goldwater","Protecting the solution: A ‘High-Tech.’ method to guarantee individual effort in accounting classes",2007,"Accounting Education","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=68749098622&origin=inward",7,"2022-07-12 16:31:36","Article","10.1080/09639280701234344","0963-9284","https://api.elsevier.com/content/abstract/scopus_id/68749098622",16,2,129,143,10,0.67,10,1,15,"","",""
7,"M.S. Yakoot","Well integrity management in mature fields: a state-of-the-art review on the system structure and maturity",2021,"Journal of Petroleum Exploration and Production","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103901175&origin=inward",8,"2022-07-12 16:31:36","Review","10.1007/s13202-021-01154-w","2190-0558","https://api.elsevier.com/content/abstract/scopus_id/85103901175",11,4,1833,1853,7,7.00,7,1,1,"","",""
7,"L. Faramondi","IIoT in the hospital scenario: Hospital 4.0, blockchain and robust data management",2019,"Advanced Sciences and Technologies for Security Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075809117&origin=inward",9,"2022-07-12 16:31:36","Book Chapter","10.1007/978-3-030-12330-7_13","1613-5113","https://api.elsevier.com/content/abstract/scopus_id/85075809117",,,271,285,7,2.33,7,1,3,"","",""
5,"K. Rajan","Ground tools for autonomy in the 21st century",2000,"IEEE Aerospace Conference Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034431739&origin=inward",10,"2022-07-12 16:31:36","Conference Paper","","1095-323X","https://api.elsevier.com/content/abstract/scopus_id/0034431739",7,,649,659,5,0.23,5,1,22,"","",""
