Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
665,"V.J. Lawhern","EEGNet: A compact convolutional neural network for EEG-based brain-computer interfaces",2018,"Journal of Neural Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053150526&origin=inward",1,"2022-07-12 16:33:02","Article","10.1088/1741-2552/aace8c","1741-2560","https://api.elsevier.com/content/abstract/scopus_id/85053150526",15,5,,,665,166.25,665,1,4,"","",""
236,"P. Angelov","Evolving Intelligent Systems: Methodology and Applications",2010,"Evolving Intelligent Systems: Methodology and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84891585323&origin=inward",2,"2022-07-12 16:33:02","Book","10.1002/9780470569962","","https://api.elsevier.com/content/abstract/scopus_id/84891585323",,,,,236,19.67,236,1,12,"","",""
144,"E. Kaiser","Sparse identification of nonlinear dynamics for model predictive control in the low-data limit",2018,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058299157&origin=inward",3,"2022-07-12 16:33:02","Article","10.1098/rspa.2018.0335","1364-5021","https://api.elsevier.com/content/abstract/scopus_id/85058299157",474,2219,,,144,36.00,144,1,4,"","",""
135,"L. Grosenick","Interpretable whole-brain prediction analysis with GraphNet",2013,"NeuroImage","","https://api.elsevier.com/content/article/eid/1-s2.0-S1053811912012487","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874528278&origin=inward",4,"2022-07-12 16:33:02","Article","10.1016/j.neuroimage.2012.12.062","1053-8119","https://api.elsevier.com/content/abstract/scopus_id/84874528278",72,,304,321,135,15.00,135,1,9,"","",""
123,"V. Krishnan","A comparative study of machine-learning methods to predict the effects of single nucleotide polymorphisms on protein function",2003,"Bioinformatics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0344033683&origin=inward",5,"2022-07-12 16:33:02","Article","10.1093/bioinformatics/btg297","1367-4803","https://api.elsevier.com/content/abstract/scopus_id/0344033683",19,17,2199,2209,123,6.47,123,1,19,"","",""
119,"N. Brenowitz","Prognostic Validation of a Neural Network Unified Physics Parameterization",2018,"Geophysical Research Letters","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049858028&origin=inward",6,"2022-07-12 16:33:02","Article","10.1029/2018GL078510","0094-8276","https://api.elsevier.com/content/abstract/scopus_id/85049858028",45,12,6289,6298,119,29.75,119,1,4,"","",""
102,"S. Grange","Random forest meteorological normalisation models for Swiss PM10 trend analysis",2018,"Atmospheric Chemistry and Physics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046699331&origin=inward",7,"2022-07-12 16:33:02","Article","10.5194/acp-18-6223-2018","1680-7316","https://api.elsevier.com/content/abstract/scopus_id/85046699331",18,9,6223,6239,102,25.50,102,1,4,"","",""
84,"H.P. Chan","Deep Learning in Medical Image Analysis",2020,"Advances in Experimental Medicine and Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079081079&origin=inward",8,"2022-07-12 16:33:02","Book Chapter","10.1007/978-3-030-33128-3_1","0065-2598","https://api.elsevier.com/content/abstract/scopus_id/85079081079",1213,,3,21,84,42.00,84,1,2,"","",""
69,"O.M. Camburu","E-SNLI: Natural language inference with natural language explanations",2018,"Advances in Neural Information Processing Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064848698&origin=inward",9,"2022-07-12 16:33:02","Conference Paper","","1049-5258","https://api.elsevier.com/content/abstract/scopus_id/85064848698",2018,,9539,9549,69,17.25,69,1,4,"","",""
48,"A. Rahimi","Efficient Biosignal Processing Using Hyperdimensional Computing: Network Templates for Combined Learning and Classification of ExG Signals",2019,"Proceedings of the IEEE","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055046961&origin=inward",10,"2022-07-12 16:33:02","Article","10.1109/JPROC.2018.2871163","0018-9219","https://api.elsevier.com/content/abstract/scopus_id/85055046961",107,1,123,143,48,16.00,48,1,3,"","",""
