Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
580,"R. Gargeya","Automated Identification of Diabetic Retinopathy Using Deep Learning",2017,"Ophthalmology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0161642016317742","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85016221341&origin=inward",1,"2022-07-12 16:33:58","Article","10.1016/j.ophtha.2017.02.008","0161-6420","https://api.elsevier.com/content/abstract/scopus_id/85016221341",124,7,962,969,580,116.00,580,1,5,"","",""
474,"S. Lemm","Spatio-spectral filters for improving the classification of single trial EEG",2005,"IEEE Transactions on Biomedical Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=26844572294&origin=inward",2,"2022-07-12 16:33:58","Article","10.1109/TBME.2005.851521","0018-9294","https://api.elsevier.com/content/abstract/scopus_id/26844572294",52,9,1541,1548,474,27.88,474,1,17,"","",""
439,"C. Garcia","Convolutional face finder: A neural architecture for fast and robust face detection",2004,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=12844263684&origin=inward",3,"2022-07-12 16:33:58","Article","10.1109/TPAMI.2004.97","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/12844263684",26,11,1408,1423,439,24.39,439,1,18,"","",""
427,"S. Preece","A comparison of feature extraction methods for the classification of dynamic activities from accelerometer data",2009,"IEEE Transactions on Biomedical Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=65349117069&origin=inward",4,"2022-07-12 16:33:58","Article","10.1109/TBME.2008.2006190","0018-9294","https://api.elsevier.com/content/abstract/scopus_id/65349117069",56,3,871,879,427,32.85,427,1,13,"","",""
422,"J.Z. Cheng","Computer-Aided Diagnosis with Deep Learning Architecture: Applications to Breast Lesions in US Images and Pulmonary Nodules in CT Scans",2016,"Scientific Reports","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84964292829&origin=inward",5,"2022-07-12 16:33:58","Article","10.1038/srep24454","2045-2322","https://api.elsevier.com/content/abstract/scopus_id/84964292829",6,,,,422,70.33,422,1,6,"","",""
282,"J. Shotton","Multiscale categorical object recognition using contour fragments",2008,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=45349091203&origin=inward",6,"2022-07-12 16:33:58","Article","10.1109/TPAMI.2007.70772","0162-8828","https://api.elsevier.com/content/abstract/scopus_id/45349091203",30,7,1270,1281,282,20.14,282,1,14,"","",""
247,"D.A. Van Valen","Deep Learning Automates the Quantitative Analysis of Individual Cells in Live-Cell Imaging Experiments",2016,"PLoS Computational Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84999836246&origin=inward",7,"2022-07-12 16:33:58","Article","10.1371/journal.pcbi.1005177","1553-734X","https://api.elsevier.com/content/abstract/scopus_id/84999836246",12,11,,,247,41.17,247,1,6,"","",""
231,"X. Zhang","Recursive SVM feature selection and sample classification for mass-spectrometry and microarray data",2006,"BMC Bioinformatics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33646377650&origin=inward",8,"2022-07-12 16:33:58","Article","10.1186/1471-2105-7-197","1471-2105","https://api.elsevier.com/content/abstract/scopus_id/33646377650",7,,,,231,14.44,231,1,16,"","",""
212,"J. Sperschneider","EffectorP: Predicting fungal effector proteins from secretomes using machine learning",2016,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84951320522&origin=inward",9,"2022-07-12 16:33:58","Article","10.1111/nph.13794","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/84951320522",210,2,743,761,212,35.33,212,1,6,"","",""
206,"O. Miglino","Evolving mobile robots in simulated and real environments.",1995,"Artificial life","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0029311877&origin=inward",10,"2022-07-12 16:33:58","Article","10.1162/artl.1995.2.4.417","1064-5462","https://api.elsevier.com/content/abstract/scopus_id/0029311877",2,4,417,434,206,7.63,206,1,27,"","",""
190,"A. Criminisi","Regression forests for efficient anatomy detection and localization in computed tomography scans",2013,"Medical Image Analysis","","https://api.elsevier.com/content/article/eid/1-s2.0-S1361841513000029","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884989466&origin=inward",11,"2022-07-12 16:33:58","Article","10.1016/j.media.2013.01.001","1361-8415","https://api.elsevier.com/content/abstract/scopus_id/84884989466",17,8,1293,1303,190,21.11,190,1,9,"","",""
186,"E.N. Muratov","QSAR without borders",2020,"Chemical Society Reviews","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086284414&origin=inward",12,"2022-07-12 16:33:58","Review","10.1039/d0cs00098a","0306-0012","https://api.elsevier.com/content/abstract/scopus_id/85086284414",49,11,3525,3564,186,93.00,186,1,2,"","",""
183,"F. Liem","Predicting brain-age from multimodal imaging data captures cognitive impairment",2017,"NeuroImage","","https://api.elsevier.com/content/article/eid/1-s2.0-S1053811916306103","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85009774598&origin=inward",13,"2022-07-12 16:33:58","Article","10.1016/j.neuroimage.2016.11.005","1053-8119","https://api.elsevier.com/content/abstract/scopus_id/85009774598",148,,179,188,183,36.60,183,1,5,"","",""
166,"I. Winkler","Robust artifactual independent component classification for BCI practitioners",2014,"Journal of Neural Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84901247203&origin=inward",14,"2022-07-12 16:33:58","Article","10.1088/1741-2560/11/3/035013","1741-2560","https://api.elsevier.com/content/abstract/scopus_id/84901247203",11,3,,,166,20.75,166,1,8,"","",""
161,"J. Cao","Extreme learning machine and adaptive sparse representation for image classification",2016,"Neural Networks","","https://api.elsevier.com/content/article/eid/1-s2.0-S0893608016300673","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84977260565&origin=inward",15,"2022-07-12 16:33:58","Article","10.1016/j.neunet.2016.06.001","0893-6080","https://api.elsevier.com/content/abstract/scopus_id/84977260565",81,,91,102,161,26.83,161,1,6,"","",""
