Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
83,"A. Mott","Solving a Higgs optimization problem with quantum annealing for machine learning",2017,"Nature","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031919241&origin=inward",1,"2022-07-12 16:26:29","Article","10.1038/nature24047","0028-0836","https://api.elsevier.com/content/abstract/scopus_id/85031919241",550,7676,375,379,83,16.60,83,1,5,"","",""
62,"Y. Ding","Interpretable spatio-temporal attention LSTM model for flood forecasting",2020,"Neurocomputing","","https://api.elsevier.com/content/article/eid/1-s2.0-S0925231220307530","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084807181&origin=inward",2,"2022-07-12 16:26:29","Article","10.1016/j.neucom.2020.04.110","0925-2312","https://api.elsevier.com/content/abstract/scopus_id/85084807181",403,,348,359,62,31.00,62,1,2,"","",""
53,"C.C.J. Kuo","Interpretable convolutional neural networks via feedforward design",2019,"Journal of Visual Communication and Image Representation","","https://api.elsevier.com/content/article/eid/1-s2.0-S104732031930104X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062844609&origin=inward",3,"2022-07-12 16:26:29","Article","10.1016/j.jvcir.2019.03.010","1047-3203","https://api.elsevier.com/content/abstract/scopus_id/85062844609",60,,346,359,53,17.67,53,1,3,"","",""
43,"P. Charoenkwan","iBitter-SCM: Identification and characterization of bitter peptides using a scoring card method with propensity scores of dipeptides",2020,"Genomics","","https://api.elsevier.com/content/article/eid/1-s2.0-S0888754320301725","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082798572&origin=inward",4,"2022-07-12 16:26:29","Article","10.1016/j.ygeno.2020.03.019","0888-7543","https://api.elsevier.com/content/abstract/scopus_id/85082798572",112,4,2813,2822,43,21.50,43,1,2,"","",""
41,"S. Levy","Sparsifying machine learning models identify stable subsets of predictive features for behavioral detection of autism",2017,"Molecular Autism","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042332483&origin=inward",5,"2022-07-12 16:26:29","Article","10.1186/s13229-017-0180-6","2040-2392","https://api.elsevier.com/content/abstract/scopus_id/85042332483",8,1,,,41,8.20,41,1,5,"","",""
41,"L.l. Cao","Building feature space of extreme learning machine with sparse denoising stacked-autoencoder",2016,"Neurocomputing","","https://api.elsevier.com/content/article/eid/1-s2.0-S0925231215011674","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940061662&origin=inward",6,"2022-07-12 16:26:29","Article","10.1016/j.neucom.2015.02.096","0925-2312","https://api.elsevier.com/content/abstract/scopus_id/84940061662",174,,60,71,41,6.83,41,1,6,"","",""
36,"M. Drobics","FS-FOIL: An inductive learning method for extracting interpretable fuzzy descriptions",2003,"International Journal of Approximate Reasoning","","https://api.elsevier.com/content/article/eid/1-s2.0-S0888613X02000804","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037311077&origin=inward",7,"2022-07-12 16:26:29","Article","10.1016/S0888-613X(02)00080-4","0888-613X","https://api.elsevier.com/content/abstract/scopus_id/0037311077",32,2,131,152,36,1.89,36,1,19,"","",""
26,"L. Gentiluomo","Application of interpretable artificial neural networks to early monoclonal antibodies development",2019,"European Journal of Pharmaceutics and Biopharmaceutics","","https://api.elsevier.com/content/article/eid/1-s2.0-S0939641119303182","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85065908119&origin=inward",8,"2022-07-12 16:26:29","Article","10.1016/j.ejpb.2019.05.017","0939-6411","https://api.elsevier.com/content/abstract/scopus_id/85065908119",141,,81,89,26,8.67,26,1,3,"","",""
26,"N. Wang","Direct adaptive self-structuring fuzzy control with interpretable fuzzy rules for a class of nonlinear uncertain systems",2016,"Neurocomputing","","https://api.elsevier.com/content/article/eid/1-s2.0-S0925231215013442","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84955178423&origin=inward",9,"2022-07-12 16:26:29","Article","10.1016/j.neucom.2015.09.036","0925-2312","https://api.elsevier.com/content/abstract/scopus_id/84955178423",173,,1640,1645,26,4.33,26,1,6,"","",""
25,"J. Wang","AlphaStock: A buying-winners-and-selling-losers investment strategy using interpretable deep reinforcement attention networks",2019,"Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071183482&origin=inward",10,"2022-07-12 16:26:29","Conference Paper","10.1145/3292500.3330647","","https://api.elsevier.com/content/abstract/scopus_id/85071183482",,,1900,1908,25,8.33,25,1,3,"","",""
